iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
15,-1.988404941961111,-18.034735835182786,4.715522059725927,-8.347567379887629,-28.63931899188784,-11.628098839165471,12.749620954273418,-25.071218854335356,-28.937955687507976,-27.215618309370168,-17.049921860565384,14.845145466715294,11.764980215422106,-6.770129227942586,-1.7006911446422919,1.114,None
16,-10.750630148944985,1.839498136795445,-6.316988656002394,-1.2255771198598673,-2.170271690905551,-5.812371105968484,-7.99861398032477,1.0757749144749909,1.1120132663861497,7.686355022840509,5.050260930329166,-7.475775086201999,12.2183883059882,-7.032291821677585,-2.002330248963318,6.27,None
17,6.984183738548708,-5.0657738865350765,-5.000441434524273,17.29995380627645,0.9722296878013381,7.113122568643853,-10.184565596361786,-4.083957765298646,1.8631264790069295,5.151582950114538,-5.670322614401638,0.038485272976643614,14.712345292113852,16.407089574380414,0.45091728633779127,4.208,None
18,-14.02700048355517,11.04610223908545,-0.8353264905594635,7.894488150690236,4.04413489965436,10.841624716830928,-14.854239676927751,-4.772840025812538,1.6148586402986709,0.9761248901296184,15.59992880650239,-6.262713427180046,3.601495196432168,-15.225985496113749,-4.579135992582156,3.558,None
19,10.112946447748776,16.143999457058122,4.192032927116919,1.265168562840799,-16.054869416724188,6.098988014745785,-17.774274187923268,9.317825756799948,-20.47963536422704,8.053666124337788,2.5944557326919764,18.62701134999638,-24.070261228145764,18.569940478538633,1.6312140458286493,1.56,None
20,-19.35799291642237,14.80409157830453,-29.225022861522504,-18.17238330000068,-11.980790410618987,9.16198869172051,7.570182496237301,4.143367050969189,-3.49611246272908,-11.601430790387397,-23.791922073833707,18.575378856324,3.7699300798440234,-22.51779290373287,-12.531411188152553,0.885,None
21,17.796188558251863,-2.9124020922287066,-27.57364718877581,14.855041935009524,-11.942187058720496,-5.272273690338949,4.883930832022273,-13.638754456954846,6.4813846088874385,12.401910966675956,12.758637065185077,0.7715706264297779,-15.819316993993693,15.017919317871431,12.789141025618576,1.731,None
22,-23.646068257038362,-25.569941807510673,-4.88853788382734,-13.295550434343351,16.722228053321274,14.910373355258685,2.9131414453656035,12.500771272409722,-22.087071029370755,1.736338306251593,0.34228481998614413,13.169360256698027,-24.049143415648157,10.355401167792671,6.26728824036946,1.211,None
23,10.154673030918559,-7.453633045629694,-2.8677514563462587,15.734990332265845,5.586359579810761,1.1691629267467682,-16.110302169791638,-11.750518836462131,2.3260346825577116,7.514874076531527,2.2780522404649304,-2.6199207958850224,8.109630634228807,17.1512297052007,-15.000178618444128,2.967,None
24,-8.085251639883118,-9.266930981453314,-10.694690927062553,-5.734051609898078,-17.408865685539695,-1.040519927952957,8.59722869879861,-0.9684155915744732,-3.5501849100333445,-26.81142043553073,4.526022885840433,-15.673878259041675,-28.800646734954693,8.05767448344902,1.8680156534740568,1.718,None
25,-6.982905621668184,-8.9174903403934,8.462281697015918,-22.747192646751476,5.6477342958559404,3.545237715830467,13.652299217099639,1.9988790552881532,-15.542015091733036,-17.08516736556154,-3.768289365644595,10.240205834503286,-22.00067055180421,3.6163198362274755,-20.64720814459367,1.683,None
26,-13.964115586334799,4.299572078047795,-16.25240912782005,4.6825645673715925,7.801740854096778,2.6818159789694676,-4.139376834806757,-1.6895314884332713,-3.4739021897902695,8.475103671409641,-6.628822174751388,-19.09517537695617,6.171259811991277,5.857012674065281,-17.286350727708154,2.988,None
27,-11.018064744961254,-11.189554518889285,-11.260392234741495,-23.07319494966242,-0.13636489496022364,-29.934826664052267,-13.052179578871645,18.123429602646475,-6.896848301044336,8.123861488761577,-17.889015988620866,-20.32279521488588,0.4411947934003848,18.882658113758232,-6.909734532567835,1.843,None
28,-11.161124619993537,16.756049324344424,-6.153784617192006,-4.159312398488801,10.648317945644138,11.919510965813664,-6.966132489623611,4.674979524920722,16.619833812498605,-2.106615736383212,0.522685352533891,-11.28294629651117,4.731976239759426,-3.4666679408703907,-7.925171836679137,3.432,None
29,3.024158908446715,-16.590754457332803,0.4192874631567456,8.61714374788773,-25.779678583501326,-16.791758357430112,-6.285209237970932,-2.2489001876035886,-29.25113436023465,-14.198325797411433,-24.116548993298455,-15.02199628449078,10.866029353358982,-17.624722533122117,-12.739482487971006,1.102,None
30,-4.50077822442303,13.5847879483334,3.501392440849841,6.078413353898085,-11.979307367811337,-1.7250774927147212,-3.199930732903418,-2.4382261576707585,5.570093654506046,-10.735029018593561,-14.820255835627862,3.1745713927013313,10.584757220281368,4.2584091792883,-5.23399485044277,4.134,None
31,-16.827258056905453,-12.11136421166458,-5.102680129137067,10.948807317240885,-16.376603555450863,12.17166593352811,-4.020539190879347,0.7459126622558756,-1.6684621663883732,4.5794817810575665,-3.4772119136255455,4.3034741719569425,-7.315893090554521,1.0452356215295282,-0.35055428732728444,3.853,None
32,17.166551753226692,-11.846166818231499,-20.777776771648846,16.263174155717458,-20.40616187273246,-19.730438804983,-29.756968706981077,-12.07593537963277,14.474437248481195,-25.257994302378975,-20.31473910238855,7.025589335165698,-15.87382560941838,12.91391686182154,-11.082458076714943,1.013,None
33,13.417899517404656,-28.87948464319206,15.089151587592625,-8.241074632918696,-6.677783370996515,10.89082360708607,-6.123476295889226,13.526090036363257,13.174843279710515,-7.965379205711937,-25.147284865768576,-14.410450624941175,-29.93933606521213,-21.89729117364319,-0.49064886951063613,1.147,None
34,1.3735162685789533,-4.954538176744933,-1.2665610192711796,6.828281735730222,-5.530030891124461,-3.092013449919669,-3.6186073559968186,16.344778340515127,-0.06738267457393476,5.235217995625334,-2.6938651105382867,3.4925914188506226,-2.201856837876587,5.264874372223346,1.1098169907027717,6.7,None
35,-4.040956983043742,0.6946069921907139,-4.842405408893185,-1.9401978883810962,-6.2875670494700415,-24.533780558081116,10.98898454954066,2.6452824914465864,10.03843192364031,0.059395753657479844,-14.538240228912926,-29.140788781414567,5.384503042257606,-23.98842730604181,-15.841066143610107,1.784,None
36,4.032518317191673,-11.743685968047785,-2.7732411250504647,-1.871835385227616,4.63471557616888,-8.7721390937599,-0.8554094116674698,12.235280712981336,-1.0903379547443386,-6.495469659973008,0.9376208057072049,-6.954953392918661,5.765651270809613,-1.444027710284658,9.989998054146447,5.924,None
37,2.0,3.0,-1.0,5.0,-2.0,7.0,-3.0,6.0,0.0,4.0,1.0,-1.0,2.0,0.5,0.0,12.03,Refined Mid-Range Exploration
38,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,19.228,Zero-Centered Exploration
39,10.0,-1.0,5.0,10.0,1.0,7.0,-1.0,5.0,0.0,-1.0,8.0,3.0,5.0,7.0,4.0,8.505,Focused Positive Exploration
40,18.0,-19.0,1.0,-18.0,10.0,8.0,3.0,20.0,-15.0,-3.0,-12.0,14.0,8.0,-5.0,-30.0,3.05,Mixed Boundary Exploration
41,-20.0,15.0,-12.0,10.0,17.0,2.0,-8.0,5.0,12.0,-5.0,9.0,4.0,-30.0,-10.0,-18.0,3.221,Dual Mixed Boundaries
42,9.40859752159777,-26.096896283991967,-13.698874131099753,6.789351876624941,-10.174650797217033,12.615254407622231,-12.82730038494131,10.023836138855273,-6.249594726861037,4.456188720627281,-10.423700901078433,-5.068086555766129,-24.697921253434856,-23.02426817025261,-14.636918529505522,1.377,None
43,6.081029179434843,8.707568378356264,-14.037920782149067,3.0116716039718128,-6.520372176864388,3.8763332302540263,-5.573615937369414,1.351605413614763,1.328555911489346,1.0989151110624746,6.406324289903523,-10.072590261650952,-0.6788133096637843,-4.479222762246451,-2.244592473349922,5.98,None
44,18.29227049675815,-26.879038476646794,-3.8262407422152585,-12.152019817610427,1.717521238432866,5.584735596384952,-7.880242345319196,-23.111253374100656,-21.400828365404145,-13.805258377133558,11.532458533128455,0.3891141161156959,-15.890800722807453,-15.614740282267926,2.831631337800296,1.352,None
45,-2.739099230662667,12.788581734429556,-5.7095563176390485,11.751517823059245,-1.872496962977877,7.11100096804455,-8.626796509475135,-10.397758760545834,0.9092974309701951,6.392931216049071,1.2803310813054196,4.368564298062658,-3.26873657802755,-4.6772479331488945,11.024168267646033,4.859,None
46,-10.003163209292072,-6.70982675762783,-3.7557905579457724,-4.158988956113799,15.954639840820697,3.9600538679625217,7.583874341651793,-9.673659589705238,-13.649859584258063,-5.344471325881003,4.608774046232746,-2.097755482425928,-2.4357389623634056,2.682958349822968,-7.944023519852724,4.452,None
47,-6.24758381577238,-19.68860237454934,-20.33839992159436,14.791077809245508,16.013226752691835,-19.23362820167754,-0.5828407042891364,-23.016919431392036,-15.998687293136639,-23.54058712309018,-0.681035061017667,-25.689286112605004,-24.98042811871165,-6.745540474040574,-2.5390209391677416,0.876,None
48,-25.631879041333008,-14.71398279204146,4.59808126484252,-27.666070754433203,-6.417926113432809,10.166090446926631,-17.694786171649596,-10.731052919463387,-1.3846013113371143,-18.07885801517923,-7.3956562347616455,-25.09913425182469,-24.94977198723672,-14.916299899706015,1.655388315667775,0.858,None
49,2.894997422835111,0.441285071280312,-0.27365816084030925,0.9324764864971193,12.575685257731102,-8.962153859953194,2.952936487134089,13.82846272740423,6.586781898907141,-11.54064225947208,0.5502183177933659,-3.4742943981531837,10.682188045375668,12.568343374530592,-5.212629002610225,4.181,None
50,19.602611240826334,-3.826055433849458,-4.052912094296747,7.441873528241452,-4.094834980906761,5.306736677503295,8.42032001009212,5.808237726665823,-1.8284786427026525,-12.360561546933486,-6.9162857547946395,-10.419895980024435,1.2027083775852248,-6.46984830625691,-5.942448221297354,4.078,None
51,-5.419611747444478,-11.443533026388437,-4.307403482868299,-27.237971309487648,19.41882806404523,-27.30557057324451,18.087890198275545,-3.0843111125959553,1.1912410715586326,18.865566268095428,-5.9526844311399145,5.440654387661503,-22.72452005929595,-11.152177532430446,-29.449287143780612,0.832,None
52,-15.30454838897597,3.284083497841685,-2.530435737839099,9.428996666794625,-6.111278298858647,-2.3216653823264224,5.917325067161663,7.42071477479989,-8.456311605189356,7.9052390059858055,7.118917580682833,2.1303000027228123,-9.11255137846016,5.612149179038518,11.436864289611954,4.337,None
53,5.742788257095235,-12.207652954837418,5.329703084584608,-2.6541553550268446,16.016507568780128,-4.348156511060626,4.66018410442036,6.350970659879387,5.188375733098113,0.6447132096472501,-3.9091551314425566,-9.306389263651145,-4.67800174950505,12.45834560863809,2.737558125189892,4.424,None
54,-3.856764542185772,-1.8422485517946896,-1.6146630334917589,6.34869900974045,-11.425043718574948,-13.422299978628601,12.86792677832419,-13.28507523545101,5.579254316788543,6.576559921792871,1.968671930583774,1.4481554986159715,-5.590509803746869,4.316245136845119,8.59854135901005,4.114,None
55,-8.662602641097951,10.770852301931853,12.645027676422195,2.2358743653317816,13.821675003707043,7.068526077888585,-7.643983006994748,-17.70551305717101,-12.62030967435659,16.445135886765705,14.166777546704076,-5.847409920166985,-25.285725589795117,-27.735035826611018,6.940690630035768,1.331,None
56,-6.485169220138371,0.25846136106527595,9.446977270424505,4.889662741475405,-0.2658936540631842,-15.34841384193183,1.9518755193008204,-7.6596637908895815,5.347447539403639,-7.027191233619131,6.357363288074737,-3.3110889498684237,9.397101474143376,-3.393432892023565,11.7092574207145,4.557,None
57,-7.1579534609373,-10.761030597161877,4.445877967601945,-18.755937682679516,-0.804668500511049,-4.133748939144706,-5.536958614984972,-5.266681576025405,-4.586656752221199,-4.858723050653097,8.956563200444698,4.656092783951678,1.2819252230004388,10.087194198171588,-11.161376398709063,4.238,None
58,-12.740836485046188,-3.4930325765601395,-1.7159230261567906,-15.531717177620159,0.8800534435482597,14.878066487003728,14.659912029537722,-21.47430089746491,-26.14558795379495,4.743938649383885,3.7917110033138215,-11.601740938187277,6.88494409526178,-9.932013316474503,-17.202491719491626,1.632,None
59,-13.453457994573132,-4.899367078036921,5.829776423474598,6.461216207480483,0.11911212085220768,10.737568143228835,-5.784236622520556,-3.673000069153371,-7.090197871351439,-9.753552717958627,4.7014982983655145,1.5800952714385232,-8.069724907682769,-11.080834898914478,4.523592259958505,4.796,None
60,4.055342681001292,0.7407727867893783,13.864885764885493,-5.694947486065633,7.971157720012641,4.928866517384286,8.050956775302126,13.823579778154794,0.5920400999848248,5.0493809894134,0.6287841065200226,3.1688804178310193,-15.230047888017296,2.815315941842343,-4.973257753680478,5.009,None
61,-9.443719716964829,8.533897429481542,-10.053652145066383,-8.282904437748051,1.907036370519819,-3.535596464519138,-2.079745145097089,4.910681730865143,-5.325125988979185,-8.475029432278582,4.003984145088779,-4.862269775462455,-9.653248136101013,8.772081932143934,5.61347506550959,5.203,None
62,-15.683240157869383,-26.43047510130923,18.775460584573608,-22.175694215720416,12.629276155272251,-3.178365002276646,15.64820103251592,-14.491132740435482,-15.78311824318905,-18.117501106986737,19.076135168756977,10.14522639487275,12.32466224200612,15.698234492856557,9.825193826104965,0.978,None
63,-25.563232082363147,-7.05270881345681,0.46273046541975305,-18.49073255377986,7.131636089742145,-3.934548722526433,-18.24055202215134,-14.905728962154509,17.123359918452365,2.416419079498951,-22.230287598758714,-15.059750097210813,-23.92387624125014,-27.19069049382617,-2.1829508419099604,1.219,None
64,0.23309822998056973,10.845192000233823,-2.6575192673993904,3.7272714204841364,8.943983180105555,-23.750699999363036,-15.61766942807813,-26.458668647442963,-9.066313050831567,-28.968926030245484,-20.311283524551875,10.682885046626936,-18.41072964358537,-7.802990390792665,-9.618134431486588,1.044,None
65,-24.242552174903377,19.682736300475582,19.647566979770133,-5.626179345235812,-4.7850421037423345,-16.78606272911058,0.7746678088972452,-12.683040907636396,-12.774975528656512,-17.333604749276844,13.626156336130343,0.8741794846233546,-8.74002915576051,-11.788558864372519,7.744440837584328,1.432,None
66,-6.878228604908461,-7.5191218422140444,-10.085676883051082,-6.289902543193637,1.14451809943019,-7.223084836267404,-1.665720773558423,-7.297671333394728,12.822014387284447,-9.92762714245168,-8.714700804985917,0.674265488191427,-0.8302313348965669,1.9769952984891148,1.945941256191908,5.571,None
67,5.71688111931536,-3.5288400105844673,0.5216638772279047,-6.374554488058216,-16.058271786279413,5.260583666544946,1.412628878609862,4.520031087414566,-1.651974752757848,-4.426777667113974,3.4206070270957554,6.4333576418575475,13.028942718629033,-0.4706983696665681,-10.284222146121948,4.725,None
68,-20.936452748877286,-22.07780355510607,-25.809300365146083,-22.176371655487326,-7.8754982335009736,6.005941073218381,-10.208935698737328,-8.060799839604439,2.500157050430275,-29.1729434631564,-5.907569288329711,-24.54758261861394,-8.815306793622959,-20.1849171905723,-13.42241088399009,1.224,None
69,-16.759952635199532,6.012251894690564,6.382949023010056,8.639860673453988,8.092864637774298,10.860290983753785,-0.05414929181175765,-8.090821494962952,-8.964673386786536,14.106325366674668,9.61704645994346,-6.303465431825039,-27.53681944496884,-28.675107199311945,-0.6607086533466813,1.729,None
70,-26.572219807391424,-13.710878164590095,11.03799561209189,-5.755529177599286,-20.30745284748678,-19.19432777702996,-12.927626210881407,-25.06297099801634,3.9509927166605223,-12.64445947528305,-15.589506867005172,-17.599891359810467,17.226543116182803,-7.083139390467419,8.704985334134527,1.14,None
71,-10.029116063992578,0.39545959932358343,3.042196580867902,3.565315239007397,7.147874606912296,10.712717920132931,7.06876812001336,-8.481882784796397,-8.21781590841735,-2.6755099272522074,-1.1639079354723982,3.660587691451056,-10.664761287887053,-1.2674778259283705,10.312504323752556,5.174,None
72,0.0,0.0,-1.0,1.0,2.0,2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.5,1.0,17.745,Balanced Zero-Centered Exploration
73,10.0,-3.0,5.0,8.0,3.0,9.0,-1.0,5.0,0.0,-3.0,10.0,5.0,6.0,8.0,4.0,7.813,Focused Positive Range with Variability
74,4.0,-10.0,-2.0,4.0,4.0,-5.0,0.0,10.0,-1.0,-6.0,2.0,-5.0,5.0,1.0,9.0,8.633,Optimized Variability around Peaks
75,16.0,-15.0,2.0,-12.0,10.0,7.0,-7.0,18.0,-10.0,-4.0,-9.0,12.0,7.0,-5.0,-20.0,3.971,Enhanced Mixed Boundary Approach
76,9.5,-1.5,4.5,9.0,3.5,7.0,-1.0,5.5,2.0,0.5,8.5,2.5,5.0,6.0,3.0,6.941,Dynamic Variability in Previous Highs
77,4.61738960456502,-4.448349154623617,-4.9030411294618155,-15.47198127113239,-5.30210561605243,8.602960029052888,-1.4791672485648633,2.560923321647884,-5.408067211899148,2.3083693266432093,-5.157867528396295,-8.833552069086288,0.10441128689508261,-15.585790404337803,-2.441596302959404,4.523,None
78,-1.456845222945553,1.2062261524082452,-8.344688956319875,-5.742812167249479,-11.80682064678539,-11.230120467271895,5.388918561589442,-4.867325097092603,5.662589878754716,-10.801583433575537,-4.798320950901658,9.02234031274078,2.8667327534300924,6.940140535538468,-1.233920282862794,5.289,None
79,2.1491561591324952,-6.292106039918039,-15.75062011252771,4.377931242482553,-8.338784457814096,-10.66235045120872,5.19357824658568,-8.039715893874295,7.015418994669751,-2.5659202734795272,5.86093189270089,3.477765604181428,1.7307092902584067,-11.01461725058402,-6.852086068764525,4.702,None
80,7.097861686398971,-0.5138107750617458,15.982992908207159,-5.986677121208995,-10.020040639951915,3.2410595243934566,-8.792741154049434,2.2788300435530005,-5.145778831241316,-3.4850830716840164,4.361047580586828,9.795226600356983,8.23000754956427,-3.743516631933197,-2.3843256599665033,5.079,None
81,3.4467367409917387,1.4185837821606917,10.076200481567206,-3.181364783885826,5.655961626943203,-9.150366340071592,5.685910036360312,-0.8248939965001263,2.7827825390804435,3.728413012608172,-4.671939646435327,-5.299962987986429,1.2468528931704626,0.9962128197854696,-3.869912416791532,7.74,None
82,2.302279011132633,17.37723905127504,-1.8734805529290135,-9.229405966906363,3.9374700981664574,1.5596572556117891,-5.279728967402491,-0.15427682578343394,-7.431631104318811,-13.03398199527048,-0.9085017833080364,-4.761862811457874,4.318831923455171,0.41460264114047973,-14.481116619677893,4.335,None
83,7.202303165604626,3.6427441903670825,-3.599813030301547,1.8138965361707164,-15.58551713039922,-8.43432766339139,0.9500773146079595,7.040036534208539,-11.45434355986665,-7.857555110715737,14.143319500549467,-3.2862893390977987,-5.536311151699852,0.09789456189801271,5.506135835057776,4.33,None
84,5.790141148120945,3.553994120450021,-1.2692473827948092,2.133630385834678,-9.975901111817716,2.255024544057342,0.5320634527829853,-1.9858715029942964,-0.6022921915241071,15.464077948184581,-8.753623040142784,1.3284533245293701,17.254773434185452,2.780576087948731,-1.119463883914186,4.897,None
85,-13.41081650898549,-3.4853370351965687,-0.7037285034444842,8.069746243476075,1.3876544837688662,4.0090000609288765,-6.733593122708253,-7.100687765966931,18.44456605182112,-0.5535817600367281,-5.473446567468304,-6.917848277651256,-4.146968261095086,6.350560386332866,7.417395911250651,4.279,None
86,10.367071246886212,12.226965831186078,-4.119043597320033,-0.5733035090933036,-10.169853869189893,5.9076712653688475,-3.4714965627496,-4.749805088705596,-5.531749228740004,-12.85246129425985,2.8565539255989165,-0.7539295276754636,5.063254492757551,-9.066390694410437,5.068491128991354,5.126,None
87,-6.333548402601881,-2.9293175581372637,1.1473958078806525,15.44805598557624,11.746144504584436,-0.16022259707520448,-1.8365775144634284,5.367395660110432,-3.810510499887659,-1.2908817234699939,8.12404121242016,-10.795019459583855,3.239285546219868,-1.091251308099281,-10.643940989785907,5.072,None
88,-3.382231881111636,9.697382610106125,-8.355598792461155,8.128503356645496,-4.2231228664690725,-8.316040232323207,19.46949739471497,-1.4681173552074434,5.039089923775954,1.9073914635626608,7.139797934026738,-4.7303070674733725,-3.1709969481080407,2.8421093836953872,-5.82760576153386,4.653,None
89,8.426780565299289,-1.735262274999041,0.17188779125116227,-4.997818924570009,-10.877430902434888,-3.5253227012902855,-18.211412749179544,4.608261474136334,2.012279358431556,-7.662828252217974,-4.974482470266317,-5.17511433293312,-0.9609309116634215,11.138282400386515,4.752191755836577,4.926,None
90,11.741932949182676,2.7573573820882444,-5.057290049142271,17.094622196349206,-5.421092434256238,-3.414131517077326,-7.19977026819932,1.6709014648911307,2.48372371377954,12.040256651604992,-0.16046363025823496,0.5532022018096754,1.2702533333880766,2.7855643337036184,5.2473015500223,5.071,None
91,4.1197290580372865,-8.324879863256168,8.536959198609445,3.2693023779011057,-3.257016721816509,9.556163286063182,4.981675061353137,12.303590097905314,-2.168539289248308,0.7501499335570188,-4.395442694793601,-12.738381619404944,-13.707240805136706,-0.47174518048462843,1.173940277498609,4.626,None
92,6.32002855454909,-4.083586987509804,1.2515413174255912,4.838309879120878,-6.601862693457797,-7.168206620277967,12.90607175041702,9.250685808432003,10.269212390853333,-2.3239986208465133,3.002600637460553,4.3524235142722745,-2.4873993688226967,5.670990645980837,-2.8958546296706764,5.831,None
93,-3.869144030791432,7.728578865013027,2.1692764335647112,-6.149532556637784,-0.7974476410054407,15.61697520636298,-18.26698150123916,6.019847837168825,0.42917938767760333,11.974204663616952,-4.08274362209464,-5.141449138296785,9.598309709977613,-2.2040306809678185,4.284855727616623,4.242,None
94,-5.762479980615598,-8.865495937694835,3.491932672733263,7.249355621368011,1.4684009131495621,-2.8921407422851892,5.094910672339033,-7.570325360318037,-8.877408978291381,-0.6704287730952494,-11.031267086535124,8.918221731523204,5.784515320520718,-4.713433797200164,3.67278059006928,5.83,None
95,2.834495193946587,-2.7142179278428777,-8.703031330965846,3.9281872750536024,5.59274567740254,-13.832112691097691,-1.4033422273452238,3.468985948244253,-2.29941768776526,-4.540898309079019,17.703217203917198,-2.204261199670988,7.890654688867812,5.663005146548116,-0.39573272913150603,4.762,None
96,-1.6095295690406957,1.3376223601002302,2.8761711961746954,-6.463396112879572,4.4536377383882595,0.9349813565201863,5.666791671795046,-5.729296640220273,-4.5041753981946115,-12.537776616406884,5.543937127780325,-3.997083968580924,-9.263569172015547,7.025964273285986,19.771939179243034,4.323,None
97,-6.919288828459109,-11.028044808769454,-0.8255691397870812,-5.6968255216090995,-5.132385636204113,2.410292092572739,1.9401251271232631,-3.854179058940346,-2.3200158969525653,3.8107881008601368,2.506171667024951,-4.847807328488926,-13.704863957285774,8.36107800158716,-11.10944622503894,5.607,None
98,-5.671514196069346,0.8174917393396584,2.280363083747126,1.1133929317595417,7.558365920999343,12.341790402275429,-4.758286237326686,9.980461068344496,2.4290425829200117,-5.077577953873014,8.87590347648802,12.500133676354281,-0.43885542369000063,-12.466615479375065,10.523513935816332,4.272,None
99,-15.014976633726663,-4.7387261156757035,1.6494848468312,3.1008808604147973,-6.679849168289522,5.894389465964558,-1.014706683906514,7.302799370955093,-1.0178957139212024,-7.259285240431254,5.816631329492552,2.910502524842194,16.029900217525515,8.457242982861494,-2.167894814947566,5.156,None
100,11.250580599363666,0.21138877629647723,0.7790954292143475,-0.04989443549543182,-7.976772066032375,8.328665968064193,-10.882381527523023,-1.903841907214673,-15.718276569600238,-4.060088479452052,1.5507103849421817,5.061665928265057,11.573189710953606,7.70723673837292,5.445050804675446,4.634,None
101,9.421366481063771,-8.334372848998353,-0.9736489927266305,-3.410488960643626,-0.9015772455078412,-0.44692514855900356,10.70385845720768,-4.404120580700528,-2.910076463559548,3.233796051492696,-5.565819953285423,11.853814203793654,10.293979513956742,7.093506137920251,10.312901556959623,4.944,None
102,14.626900665069726,1.812316589257705,13.44989288553841,-2.618639365906713,1.9501178301878959,9.070305422148117,3.5765565537716597,0.8662848700883607,-2.2878296782775642,1.1054899144646022,-11.117405483030748,-2.1528865886655666,6.425822210966338,-9.195732881150178,4.464382249000536,4.931,None
103,-5.070963079133236,-16.12863550765195,-0.4361791292080319,-2.5604327134937783,-9.27024305736255,5.125225343517336,9.793797616133652,-5.833072302799476,1.9701941365106386,7.656405673387688,-5.449591171784451,-9.591633958070311,7.381074926838522,3.586668200761366,10.546688111981872,4.314,None
104,0.6987173863495713,-10.448086337601453,-18.417322839704298,15.063767924258734,-8.622403467831269,-0.7327686450409985,-0.45327034860613225,3.5557946646014074,5.630221314924512,-8.849946706661466,2.8501173330890452,2.9927081851239947,4.75083146116414,7.212506678817093,3.256846617681987,4.073,None
105,3.0739754348782427,8.892554147957334,9.698396085725314,6.0351482195979145,-4.40813310870837,17.626577480162915,4.182397507238122,-5.878006766159384,-4.127556588780035,-1.6834289894053889,4.115837303211173,-0.45154209412765667,3.269722628444356,8.931051253484725,-8.441800926478507,5.001,None
