iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target,hypothesis
92,90.0,217.2598012907831,20.0,1.0,2.53,Global
93,90.0,190.11544255084848,20.0,1.0,3.1,Global
94,44.900045,184.21617112443343,20.0,1.34499975,2.85,High-Yield Solar Panel Angle
95,44.900045,184.9267046458951,20.0,1.4550002499999999,2.77,High-Yield Solar Panel Angle
96,54.574637804877334,143.11766307549325,1.0,1.0,1.74,Global
97,51.20285224695199,38.001077040898885,1.0,1.0,0.02,Global
98,68.85831505981035,318.48983040349606,20.0,1.5,0.03,Global
99,0.0,37.47709209016489,20.0,1.0,1.57,Global
100,35.16433677376969,282.3671556833404,1.0,1.0,0.71,Global
101,41.384239262763586,182.0840971381981,20.0,1.34499975,2.8,High-Yield Solar Panel Angle
102,42.51585047357724,181.56521963739164,16.751293252769504,1.4301613404777611,2.61,High-Yield Solar Panel Angle
103,0.0,96.49742205991691,1.0,1.5,0.95,Global
104,0.0,177.2592398757805,1.0,1.0,0.95,Global
105,90.0,255.40400314043333,1.0,1.5,0.86,Global
