iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target,hypothesis
77,73.25080985953245,170.09395928988368,10.512459199562718,1.0,2.66,Global
78,42.52979257421778,187.38401847447625,1.0,1.0,1.91,Global
79,13.749955000000002,215.00018,9.624990500000001,1.1625002500000001,1.6,Balanced Solar Configuration
80,34.51299877145849,152.81957891652124,14.43149702076053,1.3044523182828287,2.28,Optimal Efficiency Solar Array
81,90.0,202.21839878495493,7.850599657851396,1.0,2.17,Global
82,90.0,307.4778880814139,20.0,1.5,0.14,Global
83,90.0,238.96339061566127,20.0,1.5,1.63,Global
84,90.0,42.72755608870183,1.0,1.0,0.03,Global
85,90.0,113.51039215561465,1.0,1.5,1.04,Global
86,44.900045,159.5219429164043,18.0900095,1.35500025,2.65,Optimal Efficiency Solar Array
87,44.900045,169.3914908281231,18.0900095,1.35500025,2.73,Optimal Efficiency Solar Array
88,23.429358309047366,321.9598340402482,20.0,1.5,0.49,Global
89,33.260076311611115,252.3476862385824,1.0,1.5,1.16,Global
90,69.13872992046466,210.09553726296036,20.0,1.0,3.0,Global
91,13.872491703972251,79.87254046336061,20.0,1.5,1.23,Global
92,56.08199195830935,314.77143334130284,1.0,1.0,0.08,Global
93,44.900045,186.80212081132206,18.0900095,1.24499975,2.82,Optimal Efficiency Solar Array
94,26.86151849954023,183.91588789570886,18.0900095,1.24499975,2.44,Optimal Efficiency Solar Array
95,0.0,267.5675543151857,20.0,1.5,1.35,Global
96,55.17381245136712,127.91969227247046,1.0,1.0,1.52,Global
97,0.0,141.69130032124156,20.0,1.5,1.35,Global
98,0.0,28.55926577502434,20.0,1.5,1.35,Global
99,73.86700033367183,143.17647495317595,20.0,1.0,2.81,Global
100,44.900045,181.43607598151723,13.9099905,1.35500025,2.54,Optimal Efficiency Solar Array
101,44.900045,196.1155644271756,18.0900095,1.24499975,2.76,Optimal Efficiency Solar Array
102,90.0,155.70100369084255,20.0,1.0,2.89,Global
103,0.0,333.0068910641148,1.0,1.0,0.95,Global
104,62.138962449038104,14.032943958212213,20.0,1.0,0.0,Global
105,63.381876405916096,257.77717045227473,20.0,1.0,1.69,Global
