iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
16,-4.5,-4.0,-6.5,-4.5,-4.0,-5.0,-4.5,-4.5,-6.0,-4.5,-5.0,-5.0,-5.5,-4.5,-5.0,7.65,Refined Mid-range Variation
17,-8.0,-8.0,-3.0,-5.0,-5.0,-3.0,-8.0,-5.0,-8.0,-4.0,-3.0,-3.0,-3.0,-8.0,-8.0,8.106,Enhanced Negative Exploration
18,-4.0,0.0,-5.0,-4.0,-3.0,-2.0,-5.0,-5.0,-4.0,-3.0,-5.0,-5.0,-4.0,-1.0,-5.0,10.977,Mid-range with Positive Bias
19,-2.5,-2.0,-3.5,-2.0,-2.5,-3.5,-2.0,-2.0,-2.5,-2.0,-2.5,-3.0,-3.5,-2.0,-2.5,12.065,Focused High-density Exploration
20,-9.088149270337173,0.5588663875606699,-8.573842661623416,2.433505280309305,4.459573074065972,3.7029286062462035,8.77791389644348,-1.220703020698732,-9.665910974795988,2.809057451229023,5.5879566101485665,2.688163131074184,-11.021108700951938,-2.752697477201643,-2.809041723127109,6.007,None
21,-3.660890581696137,-8.28981338059754,-9.759505152085268,6.834936876664187,4.240164671794638,-6.6765560060140245,1.5140025003135413,9.215377518603049,-4.500136230183799,-10.781950603329811,8.09265907673069,6.683098112736722,-5.989059197863806,-6.143523817377567,-7.310379606478435,5.068,None
22,-11.675587814043933,-16.456257315800002,-13.607079538140233,1.1428851408303835,-6.30096503636431,-1.9946625240994607,-11.285822782209554,-17.133868665150988,-7.875018459991864,-6.089876672568877,4.364518966770177,-2.7786923240418275,5.926209148988413,-5.076465515729652,-5.819997106395949,3.59,None
23,-5.0,-6.0,-4.0,-3.0,-5.0,-6.0,-4.0,-5.0,-4.0,-5.0,-3.0,-3.0,-5.0,-5.0,-5.0,9.863,Optimized Mid-negative Exploration
24,-4.0,-4.0,-3.5,-4.5,-3.0,-2.0,-5.0,-5.0,-4.0,-3.0,-5.0,-5.0,-4.0,-1.0,-4.0,10.364,Strategic Low Negative Adjustment
25,-1.5,1.5,-1.0,-0.5,-0.5,-1.5,-1.0,-1.5,-0.5,-1.0,-1.5,0.5,-0.5,-0.5,-1.0,16.044,Slight Positive Variant Near Zero
26,-2.853337951931209,8.267432742682345,4.382471283550295,-6.553714631182256,16.732911263363576,9.004021100267565,-0.8222872835463484,-13.314292983367626,-1.868441807936346,-1.084947667316289,-6.424820410884276,6.291560403594417,1.8761371646864582,0.5287615287659975,6.246291317781711,4.837,None
27,0.2999860447752276,12.752622804740511,-3.0550515000819303,-13.990269612966372,16.36461338014459,-7.4591449991821435,4.385861141850732,3.1827722049551,-1.0259833254867914,2.4740554380510176,3.0786528281853762,3.6182317999912996,-1.6687145938801997,-8.925572615051298,8.34609124693295,4.444,None
28,-1.0,2.0,-1.0,-0.5,-2.5,-1.5,-2.0,-1.0,0.0,-1.0,-1.5,1.0,-1.0,-1.0,-1.5,15.822,Negative with Positive Synergy
29,-4.0,-3.5,-3.0,-4.0,-4.5,-5.0,-4.0,-4.5,-5.0,-3.5,-3.0,-3.0,-4.0,-4.0,-5.0,9.705,Refined Mid-negative Variant
30,-2.5,1.0,-2.0,-1.5,-1.0,-2.0,-2.5,0.5,-2.0,-1.0,-2.0,0.0,-1.5,-1.5,-1.0,14.906,Positive Adjustment within Zero Threshold
31,-3.0,0.0,-3.0,-2.0,-2.5,-1.0,-3.0,-1.5,-2.5,-1.0,-1.0,-2.0,-1.5,0.5,-1.5,13.968,Localized Exploration Near High-Value Points
32,3.3309983645564714,6.378648500871186,-1.4891531187707265,-1.5911065873972312,-8.807480377478058,-10.936478608664991,-3.6806345786695402,1.9700266668671063,-8.810233930589774,-10.082509006701947,13.912154204239876,4.863037166342515,9.538576938464729,-5.073373550043023,1.2938255759418986,5.011,None
33,8.709981682546534,8.069531784906466,0.345035647949377,4.215829434385661,-4.550863060341939,-1.5261771746328172,9.559309977428256,17.216831754480722,6.610546068183901,10.446740120143517,-5.483368730789291,14.016032595735474,3.5004294792793615,-9.235803402290216,-0.07588455566143892,3.751,None
34,-3.0,1.5,-2.0,-1.5,-3.0,-2.5,-2.0,-1.0,0.0,-2.0,-1.5,1.0,-1.0,-1.0,-1.5,14.543,Mid-negative with Positive Offset
35,-1.5,-1.0,-1.5,-0.5,-1.0,-2.0,-1.0,-0.5,-1.0,0.5,-1.5,0.0,-1.5,-1.0,-1.0,16.195,Localized Optimization Near Maxima
36,-4.5,-3.0,-2.0,-4.0,-3.5,-4.4,-3.0,-2.0,-4.0,-3.0,-4.0,-3.5,-4.0,-3.0,-4.0,10.692,Extended Gentle Negative Exploration
37,-2.0,2.0,-2.0,-2.0,-1.0,-2.0,-1.0,0.5,-1.5,-1.0,-0.5,0.0,-1.0,1.0,-1.5,15.895,Positive-Balanced Negative Test
38,1.4131445378652785,-9.372697190487884,-8.08805999181143,-2.226129178831993,2.4914109170901,-9.474922564506166,2.4810276948127665,0.4482730673833899,12.834210533355453,5.243483915081292,12.519905989093445,-8.610816952464425,-0.5573319158358032,5.268898889872233,8.862840424260988,4.568,None
39,-1.2634528373856817,2.5837578698970702,-1.6964403155803858,0.008753761156590656,1.5385756568508597,-11.734454900706176,3.1247338988959115,8.274360078431883,5.481649767191335,1.089812298975712,9.588244832891846,4.873718962815829,-6.868210400349547,5.221925799097278,-11.459571385804256,5.903,None
40,-3.5,-3.0,-4.0,-4.0,-3.5,-3.5,-4.0,-3.0,-5.0,-3.5,-3.0,-3.5,-4.0,-3.0,-4.0,10.219,Enhanced Mid-negative Exploration
41,-2.0,2.0,-2.0,-1.5,-3.0,-1.5,-2.0,-0.5,0.5,-1.0,-1.0,0.0,-0.5,-1.0,-1.5,15.152,Slight Positive Adjustment Near Mid-negative
42,-2.5,1.0,-1.5,-2.0,-1.5,-2.0,-1.5,-1.0,0.5,-2.0,-1.5,0.0,-1.0,0.5,-2.0,15.047,Localized Exploration Around High Performers
43,-1.5,1.5,-1.0,-2.0,-2.5,-1.0,-1.5,-1.0,-1.5,0.0,-1.0,0.5,-1.0,-1.5,-1.0,15.533,Balanced Negative-Positive Hybrid
44,17.341533452197474,-0.8362774941487139,8.840540126046172,7.650845804456793,-13.526009947218903,-1.8306018230534633,0.2845885256419258,-3.9328434904702796,-10.588574000848006,16.389103180146478,8.676970822538742,2.3341914071391585,-12.321547899055723,18.30530182171956,3.5995338152977183,2.524,None
45,-14.1321178938161,1.0868238847815235,14.829304894654932,-2.5843837574588697,-12.271515217767938,0.4609037612945279,4.808044524988304,5.758433226901168,4.956759967242732,11.577021912771691,-3.594139980371498,2.8240619267046085,0.4877231826423518,1.4170029428296687,-5.351046107780874,4.542,None
46,6.727630624234344,-27.41963442713254,17.876513710062504,-2.076764382266351,-29.202932271263748,-20.935405873754014,-29.984033924581556,17.23681038163874,-20.873098194530765,-10.979162655361709,-28.530097736837064,9.656480435130483,-14.511988115867782,-29.733711078801946,-25.821968929506163,0.678,None
47,0.5122665077048651,4.880389023994709,-13.955766627093055,-2.5125078365316043,6.215066660110402,12.525140628520184,-14.004994492147611,-0.8845194078499397,-6.590737612823119,17.498984081449535,-1.5462102961707274,-4.3623783646293575,3.565421155710908,10.695120891102235,-15.345639597014166,2.96,None
48,10.678525040775199,-8.213602657232585,13.129736408995974,17.221309814842158,4.9127098926754655,-3.9566198039514724,4.535339827341758,-4.301402893293417,4.566285237453201,6.186048585112346,2.1943186049462184,0.040351797838805936,19.11660618385165,5.9100069731314235,-13.401104520186475,3.379,None
49,-3.5,1.0,-2.0,-3.0,-3.5,-1.5,-2.0,-0.5,0.5,-2.0,-1.0,0.0,-1.0,-2.0,-1.5,13.968,Optimized Mid-negative with Positive Balance
50,-2.0,-1.5,-2.0,-1.5,-3.0,-1.5,-1.5,-1.0,-2.0,0.5,-1.0,0.5,-1.0,-1.0,-1.5,14.92,Focused Neighborhood Exploration
51,-2.5,1.0,-1.5,-1.0,-1.5,-1.5,-2.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,16.351,Slight Adjustments Around Zero
52,-28.82840449590885,17.21643056899998,0.47904028882046734,-30.0,-25.872009476540864,-26.19544633410558,-30.0,4.088093116835895,-30.0,-7.484335078611438,19.041305663927048,20.0,-4.09430607593235,-27.93561674525504,20.0,1.214,None
53,-17.417476464332932,-13.61825728229746,-2.8828698564333592,-25.725028139970764,16.419313140633314,-26.149932102642477,-26.46929673974953,17.707224228568805,18.19964130479905,-24.641082407930178,-23.6242755108792,-27.41412207328006,7.942969591908856,-25.385854807617733,-29.051216651422084,0.301,None
54,-3.5,1.5,-2.5,-1.0,-3.0,-2.0,-1.5,-0.5,0.5,-2.0,-1.0,0.0,-1.5,-1.0,-1.0,14.347,Balanced Negative-Positive Interaction
55,-4.0,-3.5,-3.5,-4.0,-4.0,-4.5,-4.0,-3.5,-4.0,-3.5,-3.5,-4.0,-4.0,-3.5,-4.0,9.566,Refined Mid-negative Value Exploration
56,-2.0,1.0,-1.5,-1.0,-1.5,-1.5,-1.0,-0.5,-2.0,0.5,-1.0,0.5,-1.0,0.5,-1.0,16.016,Localized Exploration Near High-Value Points
57,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,2.312,Exploration of Extreme Values
58,19.460600945108965,-29.04641721945065,17.787850065011995,-9.814159125993207,4.711526601396493,-26.789090507399315,-25.5501692793784,-19.233398220130198,17.484982010256196,-14.41723059130894,17.98559454584219,-21.53221541007635,-25.034725525023706,14.882745681135496,-25.702113852188887,0.527,None
59,2.902506138966814,-15.08005694248919,11.796875916117202,4.225966152012134,1.3074772819906464,-1.5578620001178898,-11.88929437545892,-2.8425783894611882,-0.5334793714851571,3.654719225798104,-0.0917832410673114,2.9600866230616774,-6.028662478943488,-4.0238520986303214,-2.834319305213725,6.089,None
60,19.52329930461596,19.183068754324623,18.22314511168623,19.33910779655281,-24.767027925324975,-24.35007505020398,16.308550140010887,-29.910498744025155,-21.27516221668038,-24.431020357434733,10.948087014511813,18.09943871516151,-26.552674136952625,-17.790245714989915,-26.27249215441747,0.421,None
61,-26.0018162054569,19.443227554060343,-28.93116226589162,14.26138257981912,-24.54472648778884,-26.15544922041886,-23.831733800171655,-28.496865752501154,-21.455924527791865,19.230617949682667,-16.37577896669184,-28.61921690878593,-22.17198271059336,12.124561042605123,9.281940159793372,0.379,None
62,-0.6221105456827809,0.544726208419659,0.028884936232886477,0.1760808897379034,0.3060792610475582,-1.8555019063745894,-1.732808836667616,-0.08506439823968337,-0.013962548180785232,0.5184555946410725,2.293824833030694,0.8381410908548066,-1.4999526302711896,-0.5200578064111044,-1.4496491319802978,16.161,None
63,-3.5,1.0,-2.5,-2.0,-3.0,-1.5,-2.0,-0.5,0.5,-2.0,-1.0,0.0,-1.5,-1.0,-1.0,14.407,Optimized Moderate Negatives with Positive Shift
64,-4.0,-3.0,-2.0,-1.0,-3.0,-2.0,-1.5,-1.0,0.0,-2.0,-1.0,0.5,-1.0,0.5,-1.0,14.746,Balanced Negative Exploration Near High-Value Points
65,-2.5,1.0,-1.5,-1.0,-1.5,-1.5,-1.0,-0.5,0.0,-1.0,0.5,0.5,-1.0,1.0,-1.0,16.104,Localized Adjustments Around Zero
66,-1.5,-1.0,-3.5,-3.0,-2.5,1.0,-2.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,-0.5,-2.0,14.859,Exploring Slight Extremes with Positive Samples
67,19.125672468091025,-27.58878041983894,16.967966038202427,-26.608563913332524,11.479709341889908,8.051689372943073,-28.602920210385463,-19.948570717482923,19.908583165964373,-21.503737815599322,-24.663557107287378,19.171883915608348,-24.818456493729904,-22.801565276698426,15.559598450849805,0.499,None
68,-25.067537703516592,8.593680748627357,-18.604929019658815,20.0,-30.0,-26.675236712640505,-30.0,9.97557299972034,10.636364164113553,-30.0,20.0,20.0,-30.0,-30.0,-30.0,1.119,None
69,-25.315723071405955,20.0,-30.0,20.0,-22.093774506609844,-30.0,19.55031717283167,20.0,7.756596909512385,4.444968885698523,-30.0,-20.062056542479723,-30.0,-25.039521457314716,-29.004703427265465,1.17,None
70,-30.0,20.0,-19.921482767909787,20.0,-16.041176835230093,20.0,-30.0,-15.445454768021376,20.0,-30.0,-30.0,-16.891332168402855,18.4405787408936,-19.23704002750221,12.624724240663854,1.192,None
71,20.0,20.0,-30.0,20.0,-22.523530965087605,20.0,-23.66342540940246,-30.0,-12.381743407209875,-30.0,20.0,20.0,-30.0,-30.0,-7.839706148208544,1.272,None
72,-3.0,1.0,-2.5,-1.5,-3.0,-2.0,-1.5,-0.5,0.5,-2.0,-1.0,0.0,-1.0,-1.0,-1.5,14.676,Moderate Negative with Positive Integration
73,-3.5,-2.0,-2.0,-3.5,-3.0,-2.5,-2.0,-1.0,-4.0,-3.0,-3.0,-2.5,-4.0,-3.0,-3.5,11.717,Further Exploration of Mid-negative Clusters
74,-2.5,0.5,-2.0,-1.5,-1.0,-1.5,-2.0,-0.5,0.0,-1.0,-1.5,0.0,-1.0,1.5,-1.0,15.533,Testing Positive Shifts Within Negative Clusters
75,-1.0,1.0,-1.0,-1.0,-2.0,-1.0,-1.5,-0.5,0.5,0.0,-1.0,0.0,-1.5,-1.0,-1.0,16.986,Explore Near Zero for Potential Peaks
76,-1.5,2.0,-2.0,-1.0,-1.5,-1.5,-2.0,-1.5,0.5,-1.0,0.0,0.5,-1.0,-1.5,-1.0,15.533,Refine Positive Adjustments in Negative Clusters
77,20.0,19.866394672384942,20.0,3.415310843037648,20.0,17.795631893446377,-26.111556338930306,-28.16316263789955,-30.0,-1.5175191901727616,20.0,20.0,20.0,-28.498767217272775,-30.0,1.112,None
78,-30.0,-30.0,14.483116279690472,20.0,15.22341677220207,-30.0,20.0,20.0,20.0,3.8922016491983906,-1.609838826595095,20.0,-30.0,-30.0,11.951096674607765,1.45,None
79,-17.14588925178292,20.0,20.0,-30.0,-19.294297028469362,2.8437570761372517,-30.0,18.155740952702825,20.0,6.208745950202698,-30.0,-30.0,8.354764986699672,-30.0,20.0,1.436,None
80,-30.0,20.0,20.0,-26.95088448058835,20.0,-5.972362220957544,-30.0,-30.0,-30.0,-30.0,-28.49633750552858,10.857078663989885,20.0,-16.575508337567918,11.582194133096204,1.212,None
81,-30.0,-4.201719886277116,20.0,20.0,-27.949591750553104,-30.0,-8.26614672251659,-30.0,-30.0,-17.54470049036417,16.87286674698725,-29.351403106593907,17.185948571368606,2.7523102839270956,-22.51357771838834,0.916,None
82,-3.0,-2.0,-2.5,-1.5,-2.0,-1.0,-1.5,-0.5,0.5,-2.0,-1.0,0.0,-1.5,-1.0,-1.0,14.966,Optimized Moderate Negatives with Positive Shift
83,-4.0,-3.0,-2.0,-3.0,-3.0,-2.5,-1.5,-1.0,-4.0,-3.0,-3.0,-2.0,-1.5,-1.0,-2.0,12.929,Enhanced Exploration of Mid-negative Clusters
84,-2.5,1.0,-2.0,-1.5,-1.0,-1.5,-2.0,-0.5,0.0,-1.0,-1.0,0.5,-1.0,1.0,-1.5,15.704,Targeting Positive Shifts Within Negative Clusters
85,-1.0,0.0,-1.0,-0.5,-2.0,-0.5,-1.0,-0.5,0.0,-1.0,-0.5,1.0,-1.0,0.0,-0.5,17.442,Explore Near Zero for Potential Peaks
86,20.0,20.0,-28.53249269633044,-29.624926220638404,20.0,-17.35532033324782,-24.94513397485166,-30.0,20.0,-30.0,20.0,-19.9362294718206,13.698880444538519,-1.81055769930174,18.593655320614292,0.937,None
87,2.5295133749971,-30.0,20.0,-30.0,-30.0,-12.438003970391769,-19.058699881827465,20.0,-24.050760199178065,-30.0,18.691475245783256,20.0,20.0,20.0,20.0,1.357,None
88,-3.0,1.0,-2.5,-1.5,-3.0,-2.0,-1.5,-0.5,0.5,-2.0,-1.0,0.0,-1.5,-1.0,-1.0,14.676,Optimized Moderate Negatives with Positive Shift
89,-4.0,-3.0,-2.0,-3.0,-3.0,-2.5,-2.0,-1.0,-4.0,-3.0,-3.0,-2.0,-1.5,-3.0,-3.5,12.415,Enhanced Exploration of Mid-negative Clusters
90,-2.5,0.5,-2.0,-1.5,-1.0,-1.5,-2.0,-0.5,0.0,-1.0,-1.0,0.5,-1.0,1.5,-1.0,15.608,Testing Positive Shifts Within Negative Clusters
91,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.5,-0.5,0.5,-1.0,-0.5,1.0,-1.0,0.0,-0.5,17.081,Explore Points Near Zero for Potential Peaks
92,-2.0,1.5,-1.5,-1.0,-1.5,-1.5,-2.0,-1.5,0.5,-1.0,0.0,0.5,-1.0,-1.5,-1.0,15.533,Refined Positive Adjustments in Negative Clusters
93,-30.0,20.0,-28.280242804921084,-21.161962741245333,14.669991555875438,-20.513357387511316,16.78984096824669,-8.776501068685635,-16.92457241029363,-30.0,-30.0,-30.0,20.0,-21.86797730926388,20.0,1.122,None
94,19.57364452349979,-23.907871685792344,-11.383866748403909,20.0,-30.0,6.1138865335261485,-21.864643404014956,20.0,-27.174022018192183,-9.92511828140032,-30.0,-30.0,-25.768821813657794,20.0,-30.0,1.262,None
95,-3.5,1.5,-2.0,-1.0,-3.0,-1.5,-1.0,-0.5,0.5,-2.0,-1.0,0.0,-1.0,-1.0,-1.5,14.789,Integrated Moderate Negatives with Positive Shift
96,-4.5,-3.5,-2.5,-3.0,-3.0,-3.0,-2.0,-0.5,-4.0,-3.0,-3.0,-2.5,-1.5,-4.0,-3.0,11.364,Intensive Exploration of Mid-negative Clusters
97,-2.0,0.0,-1.5,-1.0,-1.0,-1.5,-2.0,-0.5,0.5,-1.0,-2.5,0.5,-1.0,1.5,-1.0,15.608,Localized Positive Shifts in Successful Clusters
98,-1.5,0.5,-1.0,-0.5,-1.0,-1.5,-1.0,-0.5,0.0,-0.5,-1.0,1.0,-1.5,0.0,-0.5,16.765,Explore Points Near Zero for Potential Peaks
99,20.0,17.886339685116496,20.0,20.0,20.0,-30.0,-1.6157982059668652,12.541584145723492,13.57865719378966,-30.0,-25.2386460849711,8.439713624159102,-30.0,-30.0,20.0,1.018,None
100,-30.0,-30.0,20.0,-30.0,-14.21386099377278,-12.712479431652064,-25.05456095352379,-30.0,-15.592393524887612,20.0,-30.0,-25.926421104746613,-4.263502288290782,20.0,20.0,1.359,None
101,-25.46592871158831,17.805646270683244,-30.0,20.0,20.0,20.0,20.0,20.0,-30.0,20.0,20.0,20.0,13.0642158472225,-30.0,20.0,1.728,None
102,11.512584730083802,-1.146308632934069,13.82842039278352,3.8389500947999053,-6.106040961034736,16.889269130118706,-3.842257868623406,5.461337791429706,-3.7161076839828304,-15.753559074794156,-7.6768519808024145,-16.157216159537253,-3.329938192766665,4.57823116220424,10.883854582438097,3.119,None
103,16.119091978053557,20.0,-28.047844128240772,-8.480063626121648,-30.0,-27.309444728343106,-22.83076257309524,-30.0,-8.867618549942256,20.0,20.0,20.0,20.0,-30.0,20.0,1.464,None
104,-3.0,1.0,-2.5,-1.5,-3.0,-1.0,-1.5,-0.5,0.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.5,15.036,Integrated Moderate Negatives with Positive Shift
105,-4.0,-2.5,-3.0,-2.0,-3.0,-2.0,-2.0,-1.0,-4.0,-2.0,-3.0,-2.5,-4.0,-3.5,-3.0,12.258,Intensive Exploration of Mid-negative Clusters
