iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
64,0.002,-0.002,0.002,-0.002,0.002,0.001,-0.002,0.002,0.0,-0.001,0.002,0.002,0.001,0.0,-0.002,21.939
65,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
66,1.2,1.5,1.3,1.7,1.2,1.1,1.4,1.5,1.2,1.7,1.3,1.5,1.2,1.4,1.1,15.263
67,0.002,-0.002,0.004,-0.003,0.002,0.001,-0.003,0.003,0.001,-0.002,0.003,0.001,0.002,0.0,-0.003,21.936
68,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
69,1.2,1.5,1.4,1.7,1.2,1.1,1.4,1.5,1.2,1.7,1.3,1.5,1.2,1.4,1.2,15.173
70,0.002,-0.002,0.005,-0.004,0.003,0.002,-0.003,0.003,0.002,-0.003,0.002,0.003,0.001,0.0,-0.002,21.934
71,2.5,3.2,3.7,3.1,2.9,3.5,3.8,3.3,3.5,3.4,3.6,3.1,3.4,2.6,3.3,10.366
72,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
73,1.4,1.8,1.5,1.6,1.3,1.2,1.6,1.4,1.2,1.8,1.4,1.6,1.3,1.5,1.2,14.818
74,0.002,-0.002,0.004,-0.003,0.002,0.001,-0.003,0.003,0.001,-0.002,0.003,0.001,0.002,0.0,-0.002,21.936
75,2.5,3.2,3.7,3.1,2.9,3.5,3.8,3.3,3.5,3.4,3.6,3.2,3.4,2.6,3.3,10.328
76,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
77,1.4,1.6,1.5,1.7,1.4,1.1,1.6,1.7,1.1,1.8,1.4,1.5,1.3,1.6,1.1,14.848
78,0.002,-0.002,0.004,-0.003,0.003,0.002,-0.003,0.003,0.001,-0.002,0.003,0.001,0.002,0.0,-0.002,21.936
79,2.0,3.3,3.6,3.0,2.8,3.2,3.7,3.4,3.6,3.5,3.9,3.1,3.5,2.8,3.0,10.684
80,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
81,0.001,-0.003,0.005,-0.001,0.004,0.002,-0.002,0.002,0.001,-0.001,0.003,0.002,0.001,0.0,-0.001,21.936
82,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
83,1.3,1.6,1.4,1.7,1.3,1.1,1.6,1.5,1.2,1.7,1.4,1.5,1.3,1.5,1.2,14.903
84,0.001,-0.001,0.003,-0.003,0.002,0.001,-0.002,0.002,0.001,-0.001,0.002,0.001,0.002,0.0,-0.001,21.938
85,2.3,3.4,3.8,3.2,2.7,3.4,3.7,3.1,3.5,3.3,3.9,3.3,3.4,2.6,3.2,10.409
86,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
87,1.5,1.9,1.4,1.8,1.5,1.2,1.7,1.6,1.3,1.9,1.5,1.6,1.4,1.6,1.2,14.592
88,0.003,-0.003,0.006,-0.003,0.004,0.001,-0.003,0.003,0.002,-0.003,0.003,0.001,0.003,0.0,-0.003,21.933
89,2.6,3.0,3.6,3.4,2.7,3.1,3.7,3.5,3.6,3.4,3.9,3.1,3.4,2.8,3.1,10.483
90,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
91,1.5,1.6,1.4,1.8,1.5,1.1,1.6,1.7,1.2,1.9,1.5,1.6,1.4,1.6,1.2,14.667
92,0.002,-0.002,0.005,-0.004,0.003,0.002,-0.003,0.003,0.002,-0.002,0.003,0.002,0.001,0.0,-0.002,21.934
93,2.5,3.0,3.5,3.1,2.8,3.5,3.8,3.3,3.5,3.4,3.9,3.1,3.5,2.6,3.3,10.421
94,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
95,1.4,1.6,1.5,1.7,1.4,1.1,1.6,1.5,1.2,1.7,1.4,1.5,1.4,1.6,1.2,14.744
96,0.002,-0.002,0.004,-0.003,0.003,0.001,-0.003,0.003,0.001,-0.002,0.003,0.002,0.001,0.0,-0.002,21.936
97,2.4,3.1,3.6,3.5,2.8,3.2,3.9,3.4,3.5,3.8,3.7,3.2,3.4,2.7,3.0,10.428
98,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
99,1.3,1.6,1.5,1.8,1.3,1.1,1.6,1.5,1.2,1.7,1.4,1.5,1.4,1.6,1.2,14.824
100,0.001,-0.001,0.003,-0.003,0.002,0.001,-0.002,0.002,0.001,-0.001,0.003,0.001,0.002,0.0,-0.001,21.938
101,2.4,3.1,3.6,3.5,2.8,3.2,3.9,3.4,3.5,3.3,3.7,3.1,3.4,2.6,3.2,10.428
102,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,21.945
103,1.4,1.6,1.5,1.8,1.4,1.1,1.6,1.5,1.2,1.7,1.4,1.5,1.4,1.6,1.2,14.745
104,0.002,-0.002,0.004,-0.003,0.003,0.002,-0.003,0.003,0.002,-0.002,0.003,0.002,0.002,0.0,-0.002,21.935
105,2.5,3.0,3.5,3.1,2.8,3.5,3.8,3.3,3.5,3.4,3.9,3.2,3.4,2.6,3.3,10.405
