iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
30,0,1,0,1,1,2,1,1,1,2,0,0,0,0,1,18.32
31,1,1,1,0,2,3,1,0,1,3,-1,0,1,1,1,16.948
32,-1,1,0,1,0,2,0,1,1,3,-1,1,0,1,1,17.643
33,0,0,0,0,2,1,1,0,1,1,0,1,0,0,0,19.075
34,0,1,0,1,2,2,1,1,1,2,0,1,0,1,0,17.914
35,1,1,0,1,1,3,1,0,1,2,0,1,0,1,0,17.731
36,0,1,-1,1,1,2,0,2,1,3,0,1,0,1,1,17.394
37,-1,1,0,2,1,2,1,0,1,2,0,1,0,1,0,17.914
38,0,1,0,1,1,2,1,0,1,2,0,1,0,0,2,18.01
39,2,1,1,0,2,3,1,1,1,3,0,2,1,0,1,16.554
40,1,1,-1,1,2,2,0,2,1,3,0,0,1,1,2,16.879
41,-1,0,1,2,0,2,1,1,0,2,1,1,0,1,1,17.821
42,0,1,0,1,2,2,1,0,1,2,0,1,0,0,2,17.731
43,1,2,1,0,1,3,2,0,1,3,0,1,1,1,1,16.745
44,0,1,0,1,1,2,1,-1,1,3,-1,1,1,1,2,17.239
45,-1,0,1,2,0,1,1,1,0,2,1,1,0,2,1,17.821
46,0,1,0,1,2,1,2,0,1,2,1,0,0,1,2,17.643
47,-1,0,1,2,1,1,1,1,1,2,1,1,0,2,1,17.643
48,1,1,1,1,2,3,2,0,1,3,0,1,1,1,1,16.68
49,0,2,-1,1,1,2,1,2,1,3,0,1,0,2,2,16.68
50,-1,1,0,1,2,2,1,0,1,2,-1,1,0,0,2,17.558
51,1,2,1,1,2,3,2,1,1,3,0,2,1,2,1,16.09
52,0,1,1,1,1,2,1,0,1,2,0,2,1,0,1,17.821
53,-1,0,1,2,0,1,1,1,1,2,1,1,0,2,1,17.731
54,0,1,0,1,2,1,2,1,1,2,0,1,1,0,2,17.558
55,-1,1,0,1,1,2,1,0,1,2,0,1,1,0,1,18.11
56,0,1,-1,1,1,1,0,1,1,3,1,1,0,1,1,17.821
57,-1,1,0,1,2,1,0,1,1,2,1,0,1,0,1,18.11
58,0,1,0,1,2,2,1,0,1,2,0,1,1,0,2,17.643
59,1,2,1,1,2,3,1,1,1,3,0,2,1,1,1,16.432
60,0,1,-1,1,2,2,1,1,1,3,0,1,0,1,2,17.09
61,1,1,0,1,1,2,1,0,1,2,0,1,0,1,2,17.821
62,0,1,0,1,2,1,2,0,1,2,0,1,1,0,2,17.643
63,1,2,1,1,2,3,1,1,2,3,1,1,1,1,1,16.373
64,-1,0,1,1,2,2,1,0,1,2,0,1,1,0,2,17.558
65,-1,1,0,1,2,1,1,0,1,2,0,0,0,1,1,18.213
66,0,1,1,0,2,2,1,1,1,2,1,1,0,1,2,17.475
67,2,2,1,1,3,3,2,1,2,2,1,1,1,1,1,16.036
68,1,1,-1,2,1,2,0,1,1,2,1,1,1,1,1,17.558
69,-1,0,1,2,2,1,1,0,2,1,0,2,0,1,1,17.558
70,0,1,0,1,2,2,1,0,1,1,0,1,1,0,2,17.914
71,1,2,1,1,3,3,2,1,2,2,1,2,1,1,1,16.036
72,0,1,0,1,2,2,1,1,1,3,0,1,1,0,2,17.163
73,0,0,0,1,1,2,1,0,0,1,-1,1,0,1,1,18.67
74,1,1,0,1,2,2,1,0,1,2,1,1,1,0,3,17.09
75,1,2,1,1,2,3,2,1,2,3,1,1,1,1,1,16.2
76,0,2,-1,1,2,1,1,0,1,2,0,1,0,1,3,17.163
77,0,1,0,1,1,2,1,-1,1,2,0,1,0,1,2,17.821
78,0,1,1,1,2,2,1,0,1,2,0,1,1,0,2,17.558
79,1,2,1,1,3,3,2,1,2,3,1,1,1,1,2,15.777
80,1,1,-1,1,1,1,1,1,2,1,0,1,0,1,2,17.914
81,0,1,0,1,1,2,1,0,1,2,1,0,1,0,2,17.914
82,0,1,1,1,2,2,1,0,1,2,1,1,1,0,2,17.475
83,1,2,1,1,3,3,2,1,2,3,1,1,1,1,1,15.93
84,-1,0,-1,0,1,2,1,1,1,2,0,1,1,0,2,17.821
85,1,1,0,1,2,2,1,0,1,2,1,1,0,1,2,17.475
86,0,1,1,0,2,2,1,1,1,2,0,1,1,1,2,17.475
87,1,2,1,1,2,3,2,0,3,2,1,1,1,1,1,16.257
88,-1,1,-1,1,2,2,1,1,2,2,0,1,1,0,3,16.812
89,1,1,0,0,1,2,1,0,1,2,1,1,0,1,2,17.821
90,0,1,1,0,2,2,1,0,1,2,-1,1,1,0,2,17.558
91,2,2,1,0,3,3,1,2,1,2,1,1,0,1,2,16.145
92,1,1,-1,1,1,2,1,0,1,2,0,1,-1,1,1,17.914
93,0,1,0,2,1,2,0,1,1,2,1,1,0,2,2,17.316
94,0,1,1,0,2,1,2,0,1,2,0,1,1,0,1,17.914
95,1,2,0,1,3,3,2,1,2,2,1,1,1,2,1,16.09
96,1,0,-1,1,1,2,1,1,1,2,0,1,1,0,3,17.316
97,0,1,0,1,1,2,1,0,2,1,1,1,0,1,2,17.821
98,0,1,1,0,2,2,1,0,1,2,0,1,1,0,2,17.643
99,1,2,1,1,3,3,2,1,3,1,1,2,1,0,1,15.983
100,1,1,-1,1,1,1,1,1,2,1,0,1,1,0,2,17.914
101,1,0,0,1,1,2,1,2,1,2,1,1,1,1,0,17.731
102,0,1,1,-1,2,2,1,0,1,3,0,1,1,1,2,17.09
103,1,2,0,1,3,3,2,1,3,4,1,1,1,2,1,15.264
104,1,0,-1,0,2,2,1,2,1,2,0,1,1,0,1,17.558
105,1,1,0,1,1,2,1,0,1,2,1,0,0,1,2,17.821
