iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
35,-25.0,-19.0,-9.0,-21.0,-14.0,-5.5,-10.0,-8.0,-17.0,-25.5,-9.5,-15.0,-19.0,-7.5,-20.0,1.594
36,3.0,2.5,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.0,9.0,2.0,8.0,6.5,3.0,6.184
37,3.8,3.0,13.0,-5.0,8.0,9.0,5.0,-4.0,4.0,6.5,9.2,2.5,8.5,6.7,3.5,5.752
38,4.0,3.5,13.5,-4.0,8.5,9.5,5.2,-4.5,4.5,6.0,9.5,2.0,9.0,6.0,4.0,5.252
39,-24.0,-18.0,-8.0,-20.0,-13.0,-6.0,-10.0,-8.0,-16.0,-25.0,-9.0,-15.0,-19.0,-6.5,-20.0,2.462
40,3.2,2.5,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.0,9.0,2.0,8.0,6.5,3.0,6.114
41,4.0,3.1,12.5,-5.0,8.0,9.0,5.0,-4.5,4.2,6.5,9.0,2.5,9.0,6.7,3.6,5.635
42,3.6,2.7,13.0,-5.0,8.5,9.5,5.1,-4.0,4.4,6.5,9.4,2.1,9.0,6.5,4.1,5.243
43,-24.0,-18.0,-8.0,-19.5,-13.5,-6.0,-10.0,-8.0,-16.0,-25.0,-9.0,-15.0,-18.5,-6.0,-19.0,1.932
44,3.2,2.8,12.0,-5.0,7.5,8.5,4.5,-5.0,4.0,6.0,9.1,2.1,8.5,6.5,3.0,5.976
45,4.0,3.1,12.8,-5.0,8.0,9.0,5.0,-4.5,4.0,6.2,9.3,2.5,9.0,6.8,3.6,5.822
46,4.5,3.5,13.0,-4.5,8.5,9.5,5.1,-4.0,4.5,6.5,9.4,2.2,9.0,6.5,4.1,4.993
47,3.2,2.6,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.1,9.1,2.0,8.5,6.5,3.0,5.866
48,4.0,3.0,12.8,-5.0,8.0,9.0,5.0,-4.5,4.0,6.3,9.2,2.5,9.0,6.8,3.6,5.847
49,4.5,3.8,13.0,-4.5,8.5,9.5,5.0,-4.0,4.5,6.5,9.4,2.1,9.0,6.5,4.3,5.028
50,3.5,2.7,12.5,-5.0,8.0,8.5,4.5,-5.0,4.0,6.1,9.0,2.0,8.5,6.5,3.0,5.726
51,4.0,3.1,12.8,-5.0,8.5,9.0,5.0,-4.5,4.0,6.5,9.3,2.5,8.7,6.8,3.6,5.403
52,4.5,3.5,13.0,-4.5,8.5,9.5,5.1,-4.0,4.5,6.5,9.4,2.1,9.0,6.5,4.5,4.914
53,-24.0,-18.0,-9.0,-19.0,-13.0,-6.0,-10.0,-8.0,-16.0,-25.0,-9.0,-15.0,-18.0,-7.5,-20.0,2.479
54,3.8,2.5,12.3,-5.0,7.5,8.7,4.2,-4.5,4.0,6.3,9.1,2.1,8.8,6.2,3.1,5.792
55,4.2,2.9,12.7,-4.5,8.3,9.1,5.0,-4.0,4.2,6.1,9.4,2.6,8.6,6.9,3.8,5.549
56,4.6,3.4,13.2,-4.0,8.6,9.6,5.2,-4.1,4.7,6.4,9.5,2.4,9.0,6.7,4.2,4.99
57,-24.5,-17.0,-8.0,-20.0,-13.5,-5.0,-10.0,-8.0,-15.5,-25.0,-9.0,-14.5,-17.0,-6.0,-19.0,1.737
58,3.5,2.6,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.1,9.0,2.0,8.5,6.5,3.0,5.782
59,4.0,3.0,12.8,-5.0,8.0,9.0,5.0,-4.5,4.0,6.5,9.3,2.5,8.8,6.8,3.6,5.659
60,4.5,3.5,13.0,-4.5,8.5,9.5,5.0,-4.0,4.5,6.5,9.4,2.1,9.0,6.5,4.5,4.928
61,-24.0,-18.0,-8.0,-20.0,-13.5,-5.0,-10.0,-8.0,-15.5,-25.0,-9.0,-15.0,-17.0,-6.0,-19.0,2.215
62,3.7,2.4,12.6,-5.0,7.6,8.2,4.3,-4.8,4.1,6.2,9.2,2.0,8.4,6.6,3.2,5.634
63,4.1,3.2,12.9,-4.5,8.1,9.1,5.1,-4.4,4.1,6.6,9.4,2.4,8.9,6.7,3.7,5.407
64,4.7,3.6,13.1,-4.5,8.6,9.6,5.3,-4.2,4.6,6.7,9.5,2.3,9.1,6.8,4.3,4.838
65,-24.5,-17.5,-8.5,-20.5,-13.0,-5.0,-10.5,-8.5,-15.0,-25.5,-9.5,-15.5,-17.5,-6.5,-19.5,0.637
66,3.1,2.4,12.0,-5.0,7.0,8.5,4.0,-4.5,4.2,6.0,9.1,2.1,8.6,6.7,3.1,6.167
67,4.2,3.2,12.9,-4.5,8.1,9.1,5.1,-4.4,4.1,6.6,9.5,2.4,8.9,6.8,3.7,5.381
68,4.6,3.7,13.1,-4.5,8.7,9.6,5.3,-4.3,4.6,6.7,9.6,2.3,9.1,6.8,4.4,4.793
69,-24.0,-18.0,-9.0,-20.0,-13.0,-6.0,-10.0,-8.0,-15.5,-25.0,-9.0,-15.0,-17.0,-6.0,-20.0,2.491
70,3.5,2.5,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.0,9.0,2.0,8.5,6.5,3.0,5.792
71,4.0,3.0,12.8,-5.0,8.0,9.0,5.0,-4.5,4.0,6.5,9.2,2.5,8.8,6.8,3.6,5.723
72,4.3,3.1,13.1,-4.5,8.4,9.7,5.2,-4.3,4.6,6.8,9.1,2.4,9.2,6.8,4.4,5.058
73,3.6,2.3,12.6,-5.0,7.6,8.3,4.6,-5.0,4.1,6.0,9.1,2.0,8.5,6.8,3.0,5.781
74,4.3,3.1,12.9,-4.5,8.1,9.0,5.0,-4.0,4.3,6.4,9.1,2.5,8.9,6.8,3.9,5.742
75,4.8,3.6,13.2,-4.5,8.8,9.6,5.3,-4.4,4.5,6.8,9.5,2.3,9.1,6.9,4.5,4.799
76,-24.3,-17.7,-8.2,-20.5,-13.3,-6.0,-10.0,-8.3,-15.8,-25.2,-9.2,-15.0,-17.3,-6.3,-19.2,1.22
77,3.6,2.4,12.6,-5.0,7.6,8.5,4.0,-4.5,4.1,6.2,9.1,2.0,8.6,6.7,3.1,5.607
78,4.2,3.2,13.0,-4.5,8.2,9.2,5.0,-4.3,4.1,6.7,9.5,2.4,8.9,6.9,3.7,5.413
79,4.7,3.6,13.1,-4.5,8.8,9.6,5.3,-4.4,4.6,6.8,9.5,2.3,9.1,6.8,4.4,4.81
80,3.8,2.6,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.2,9.1,2.0,8.5,6.7,3.1,5.817
81,4.2,3.1,12.9,-4.5,8.1,9.1,5.0,-4.4,4.2,6.6,9.4,2.5,8.8,6.9,3.7,5.408
82,4.5,3.6,13.1,-4.5,8.6,9.6,5.3,-4.3,4.6,6.7,9.5,2.3,9.1,6.8,4.4,4.754
83,-24.0,-17.5,-8.0,-20.0,-13.5,-6.0,-10.0,-8.0,-15.5,-25.0,-9.0,-15.0,-17.0,-6.0,-19.0,1.957
84,3.4,2.5,12.4,-5.0,7.8,8.5,4.4,-4.5,4.3,6.1,9.2,2.0,8.5,6.6,3.2,5.421
85,4.2,3.1,12.9,-4.5,8.1,9.1,5.0,-4.3,4.2,6.6,9.4,2.5,8.9,6.8,3.7,5.447
86,4.5,3.8,13.0,-4.5,8.8,9.6,5.2,-4.5,4.6,6.8,9.5,2.3,9.0,6.9,4.5,4.903
87,-24.0,-18.0,-8.0,-20.0,-13.0,-6.0,-10.0,-8.0,-15.5,-25.0,-9.0,-15.0,-17.0,-6.0,-20.0,2.497
88,3.1,2.6,12.3,-5.0,7.4,8.1,4.7,-4.2,4.3,6.1,9.3,2.0,8.4,6.6,3.2,5.776
89,4.1,3.3,12.7,-4.5,8.3,9.2,5.2,-4.1,4.1,6.7,9.5,2.5,9.1,6.9,3.8,5.331
90,4.8,3.5,13.1,-4.0,8.9,9.7,5.4,-4.0,4.6,6.8,9.6,2.2,9.1,6.8,4.5,5.13
91,-24.5,-17.0,-8.5,-20.0,-13.5,-5.0,-10.0,-8.0,-15.5,-25.0,-9.0,-15.0,-18.0,-6.0,-19.0,1.715
92,3.6,2.5,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.1,9.0,2.0,8.5,6.5,3.0,5.781
93,4.0,3.1,12.8,-4.5,8.2,9.0,5.1,-4.4,4.2,6.5,9.4,2.5,8.9,6.8,3.6,5.363
94,4.5,3.5,13.0,-4.5,8.6,9.6,5.3,-4.0,4.5,6.8,9.5,2.2,9.1,6.8,4.4,4.893
95,-24.0,-17.5,-8.0,-20.0,-13.0,-6.0,-10.0,-8.0,-15.0,-25.0,-9.0,-15.0,-17.0,-6.0,-19.0,2.525
96,3.9,2.7,12.8,-5.0,7.2,8.3,4.6,-5.0,4.2,6.3,9.1,2.0,8.7,6.6,3.2,5.8
97,4.3,3.0,12.9,-4.5,8.4,9.3,5.0,-4.2,4.3,6.8,9.6,2.4,9.0,6.8,3.8,5.286
98,4.7,3.5,13.0,-4.0,8.9,9.8,5.4,-4.2,4.7,6.9,9.5,2.2,9.2,6.9,4.6,5.146
99,-23.5,-17.0,-7.5,-19.5,-13.5,-5.0,-10.0,-8.0,-15.5,-25.0,-9.0,-14.5,-16.5,-5.5,-19.0,1.118
100,3.9,2.7,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.1,9.1,2.0,8.5,6.5,3.0,5.914
101,4.2,3.1,12.9,-4.5,8.1,9.1,5.0,-4.4,4.2,6.6,9.4,2.5,8.9,6.8,3.7,5.406
102,4.7,3.5,13.0,-4.5,8.6,9.6,5.3,-4.0,4.5,6.8,9.5,2.2,9.1,6.8,4.5,4.906
103,-23.0,-16.0,-9.0,-18.0,-12.0,-5.0,-10.0,-8.0,-15.0,-25.0,-9.0,-14.0,-17.0,-6.5,-19.0,2.617
104,3.9,2.7,12.5,-5.0,7.5,8.0,4.5,-5.0,4.0,6.2,9.1,2.0,8.5,6.5,3.0,5.867
105,4.2,3.1,12.9,-4.5,8.1,9.1,5.0,-4.4,4.2,6.6,9.4,2.5,8.9,6.8,3.6,5.374
