iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
70,-3,15,10,5,5,-2,6,1,18,11,1,3,14,-2,-5,5.539
71,-1,15,11,2,5,-3,8,1,18,10,1,4,13,-1,-6,5.561
72,-4,15,10,3,4,-3,8,1,19,11,2,3,12,-1,-4,5.564
73,-2,14,10,4,5,-2,6,0,18,10,1,4,13,-1,-3,5.849
74,-3,15,9,4,5,-2,6,1,18,12,1,3,14,-2,-5,5.553
75,-1,15,11,2,5,-3,7,1,18,10,1,4,13,-1,-6,5.604
76,-3,15,10,3,5,-3,6,2,19,11,2,3,12,-1,-4,5.63
77,-2,15,10,4,5,-2,7,1,18,12,1,3,14,-2,-5,5.478
78,-3,14,11,4,4,-3,8,1,19,10,1,3,14,-1,-6,5.454
79,-1,15,10,4,5,-3,7,1,19,11,2,4,13,-1,-6,5.46
80,-4,15,9,3,4,-3,8,0,18,10,1,3,12,-1,-5,5.777
81,-1,15,10,5,4,-2,6,1,19,12,2,3,14,-2,-4,5.438
82,-3,14,11,3,4,-3,8,1,19,10,1,3,14,-1,-6,5.473
83,-1,15,10,4,5,-3,7,1,18,11,1,4,13,-1,-6,5.57
84,-3,15,9,4,5,-2,6,0,18,12,2,3,14,-2,-5,5.547
85,-1,15,10,4,5,-2,6,2,18,11,1,3,14,-2,-5,5.578
86,-1,15,11,4,5,-3,7,1,19,10,1,4,13,-1,-6,5.468
87,-3,14,10,4,4,-3,8,1,19,10,1,3,14,-1,-6,5.511
88,-2,14,11,2,5,-3,7,0,18,11,1,4,12,-1,-5,5.728
89,-2,15,9,5,4,-3,6,1,18,11,1,3,13,-2,-4,5.725
90,-1,15,11,4,5,-3,8,1,19,10,1,4,13,-1,-6,5.427
91,-3,14,10,4,5,-2,8,0,19,11,1,3,14,-1,-5,5.476
92,-3,15,10,3,5,-2,6,1,18,12,1,3,14,-2,-4,5.545
93,-1,15,10,4,5,-3,7,0,18,11,1,3,13,-1,-6,5.593
94,-3,14,11,4,5,-2,8,1,19,10,1,3,14,-1,-5,5.473
95,-2,15,12,3,5,-3,7,1,18,10,1,4,13,-1,-6,5.517
96,-3,15,9,4,5,-2,7,1,19,10,1,3,14,-1,-5,5.545
97,-4,15,10,3,5,-2,7,1,18,11,2,3,14,-1,-5,5.528
98,-2,15,10,4,5,-2,6,1,18,12,1,3,14,-2,-5,5.514
99,-1,15,11,4,5,-3,8,1,18,10,1,4,13,-1,-6,5.528
100,-3,14,10,4,4,-3,8,1,19,10,1,3,14,-1,-5,5.542
101,-4,15,11,3,5,-2,7,0,18,11,1,3,12,-1,-5,5.627
102,-2,15,9,4,5,-2,6,2,18,12,1,3,14,-2,-5,5.559
103,-1,15,11,5,5,-3,7,1,19,10,1,4,13,-1,-6,5.443
104,-3,14,10,4,5,-2,8,1,19,10,1,3,14,-1,-5,5.531
105,-4,15,11,2,5,-2,7,0,18,11,1,3,12,-1,-5,5.642
