iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,hypotheses
41,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,509.477,Avoiding Extreme Boundaries
42,0.2705686614883975,2.076177142548151,2.367670434952234,2.6447777810034636,-2.1008787870481487,-1.5095765470530251,1.380282897951222,1.3563460209222062,-1.5136806960712241,0.2673538663514683,790.616,None
43,3.308039122066626,0.41543066308540094,1.4544020928693953,2.6601197741467644,3.0126469265631246,-0.6642314310347752,1.5449382611910367,1.8314965888457517,-0.9392201822466769,-2.490411066328702,799.881,None
44,-0.528053922237404,3.497637084728795,1.3054133783735031,2.71188658116418,1.2437763573801925,1.3810933540128543,-0.8825659227606377,0.47325299602319587,0.2847712487814955,-2.6853590495979236,802.004,None
45,1.092616056319182,-0.14690133950373405,0.3300634898210381,3.528055183583046,-0.3481337735102958,3.1074662654656495,0.6424312167001786,3.879793167696849,0.11023705713150646,-2.335472851653034,803.162,None
46,-0.4045587840627982,-0.9671740601191737,2.4609116231419104,5.138289243082039,3.0269977092848213,0.7092134610167186,-0.6371017582069896,2.3826866211875894,0.7911859391928285,-0.4823845235104482,791.707,None
47,-0.8993027385331289,1.0934493322417183,2.4687679264611746,0.8970495683513325,2.4392684343310056,2.777844342627687,2.2943733246623674,3.3428160464115306,-2.124129696955043,-1.8466841113716808,792.604,None
48,3.09770716563619,0.834768856696161,3.984655659991411,0.840251223191963,0.7405783214740835,2.2241297926916124,-1.8465264239222265,3.1630593072227966,0.30862473409236274,-1.9022723685693526,796.197,None
49,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,806.435,Central Point Exploration
50,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,806.615,Slight Perturbation Around Central
51,1.5,-1.5,2.5,-0.5,0.5,-0.5,1.5,-2.5,0.5,-3.5,791.613,Refined Mixed Values Exploration
52,2.5,-2.5,1.5,-1.5,0.5,-0.5,2.5,-2.5,0.5,-1.5,783.3,Balanced Positive and Negative Values
53,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,782.725,Avoiding Extreme Boundaries
54,2.3469281339513146,-0.5166799098904453,-0.05249903342299848,1.701542307014751,3.9539249969992882,4.464770771291827,-0.14181908029770687,0.25958682066623806,1.3317413759400258,-2.710126221651891,799.413,None
55,2.339877470112803,0.4029057753519488,4.337148531109965,4.294404704659524,1.0492943887075648,3.754972603356849,2.4606304862071053,0.24131464764577396,1.361253664116705,-2.9192992315104926,798.147,None
56,2.867511222304204,-4.949889709921985,3.2467044443821576,1.5200807214061651,2.472871474683551,2.7560007405064098,2.0351942820867173,2.551165281058882,-0.13910600581135485,-3.2836805221803633,790.468,None
57,5.087104965234494,-0.2840311877395837,1.4016422072184898,4.0455973471453435,2.9660206280092853,5.179207883776242,1.5499059170009897,3.2879111611674046,-1.4543386356890171,0.2788495417696426,781.71,None
58,1.3965446951131701,-0.9488161275085759,2.2571260951341765,3.7878116129864456,1.4637492881356227,3.1050776699993348,-1.0087870463049715,1.001635464733502,-1.608952345275805,-6.989496717630997,794.681,None
59,-1.8367658427718654,-1.4827263095931231,2.597956554370958,2.232482339255214,-0.23712392895930903,4.367071299137745,-1.136287893422641,0.23480756269312256,2.5923557963289108,-3.3899857658892616,789.575,None
60,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,806.742,Central Point Exploration
61,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,806.53,Slight Perturbation Around Central
62,1.0,-1.0,2.0,-0.5,0.5,-0.5,1.5,-2.5,0.5,-3.5,794.401,Refined Mixed Values Exploration
63,2.0,-2.0,1.5,-1.5,0.5,-0.5,2.5,-2.5,0.5,-1.5,786.332,Balanced Positive and Negative Values
64,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,463.253,Avoiding Extreme Boundaries
65,3.962724371402173,1.8900552419355081,-0.2441995422116721,-0.7678568164597367,0.586346923006893,2.9369472102046212,1.9588649376109954,2.6483297991751713,0.2974220360812434,-6.369524943999645,795.744,None
66,1.0879268398929858,0.5763351323123809,1.3932971725549976,2.109326443042046,2.449701337053162,0.578566907712977,0.8981391080348161,3.4086044518696035,4.514203681256608,-5.941780546384991,794.775,None
67,6.092260511701913,-2.201264559812569,-0.07918902222198426,3.762274781091796,-0.08873946835287656,2.0962545671803117,-1.050710880181528,1.2599840094361794,2.5214082477028943,-5.41982110460833,775.432,None
68,0.3648617390333633,2.3219174353114647,-1.7678377734917061,4.526983288531514,2.8502061916619765,4.047740538597091,3.9365169457708626,1.1594094756860505,0.8940177989358553,-6.156285583860406,788.546,None
69,1.5605186017374864,2.8003481673210167,2.4349759003334706,3.118450962977457,3.178790411124652,6.6404203299809055,-0.4711854665885164,5.079945141509252,1.367751826112016,-6.06217706903417,773.838,None
70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,806.79,Central Point Exploration
71,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,806.777,Slight Perturbation Around Central
72,1.2,-1.2,2.2,-0.2,0.2,-0.2,1.2,-1.8,0.2,-2.2,797.872,Refined Mixed Values Exploration
73,2.0,-2.0,1.5,-1.5,0.5,-0.5,2.0,-2.0,0.5,-1.0,789.347,Balanced Positive and Negative Values
74,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,617.945,Avoiding Extreme Boundaries
75,2.778311090642005,-1.7388998357101335,0.1352540866452402,-3.169231323631961,4.744774600286349,-1.0577918032754616,-0.6840363917232128,2.851482950286199,-0.1979847176246852,-4.913159768472393,782.557,None
76,0.4943564106241386,3.058851078177955,-3.9645018980385913,0.014328675281211376,0.9000110321458454,-0.24241057817348363,1.4109343618295875,1.4724941653188968,3.4181812945440293,-3.1857709048130216,801.003,None
77,2.3440215312121966,-1.3493793128160443,-3.5018851653858545,-0.1367467000495991,2.696401205935295,1.4798403047844149,4.808087291361244,4.0097605680977635,1.7996672141389847,-2.20170805898376,787.507,None
78,3.7353173392069654,4.903609424045146,0.6512076212222366,-0.9473703211671605,3.776174194400838,0.7327189087601569,0.6146888889891793,-0.7959061881392456,3.734929535552073,-3.198022258417355,794.959,None
79,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,806.734,Central Point Exploration
80,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,806.686,Slight Perturbation Around Central
81,1.7,-1.3,2.3,-0.7,0.3,-0.3,1.7,-2.3,0.7,-3.7,792.264,Refined Mixed Values Exploration
82,2.5,-2.5,1.0,-1.0,0.0,-0.5,2.5,-2.5,0.0,-1.5,785.463,Balanced Positive and Negative Values
83,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,780.744,Avoiding Extreme Boundaries
84,-0.2279003798536751,3.4826137358281217,-1.673709404064468,4.08233902847222,2.3351436806908255,2.2655922994395232,0.7305251013970281,-2.891376828750501,6.16456572187152,-1.3146039398599858,773.301,None
85,2.979820827600117,4.176515735478949,-4.391901081407369,2.0357203455093797,4.80978894925446,0.015825839294353505,-1.7222477202937954,2.015038925812158,0.15228917360228986,-6.270502061402803,783.516,None
86,1.3144333773944283,4.662652945891937,0.6967939143428244,-1.9851818873406775,0.2765366440475152,-2.909821874092843,0.8715849582983892,3.965835793613211,1.3401101501804094,-3.7033032756442132,784.468,None
87,-1.8056696781800137,3.11443510570408,-2.004406620657672,-2.853636909272626,3.686228698880807,3.099370551781586,0.19199510419502433,0.1538640117831472,1.9796094404816533,-6.672519796100018,779.376,None
88,5.046808818637238,5.400414353066747,1.0052452151060163,3.1525300785673056,2.619616706913288,3.561447489640155,0.8110289279877788,-3.7406656101637976,-2.445293115730554,-5.101841221715174,769.058,None
89,2.4824168905212347,1.0955437787631224,6.118194817830498,1.906812994861244,6.81189483278258,0.12899091098832347,-2.082885368607084,-1.1723567660305219,2.2603620380798812,-5.153236301575395,765.074,None
90,2.4674041057616307,3.6715419572558528,-1.6064171683908923,-1.468205974352773,-0.8036811901432023,2.0957260108711067,-4.2065054182027515,1.2132799369108729,3.4600826035907906,-3.549424291899211,792.309,None
91,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,806.551,Central Point Exploration
92,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,806.776,Slight Perturbation Around Central
93,1.5,-1.0,2.0,-0.5,0.5,-0.5,1.5,-1.5,0.5,-2.0,800.018,Refined Mixed Values Exploration
94,2.1,-2.1,1.6,-1.6,0.6,-0.6,2.1,-2.1,0.6,-1.1,787.218,Balanced Positive and Negative Values
95,-0.6699794279564305,3.521381090270885,-2.4763854738672197,3.733874365086469,-3.4956566518024044,0.522851963127337,-1.107040655703647,3.0451516522538435,1.7986407957624015,-7.63747393949833,780.296,None
96,5.770242164835856,2.5227198151429286,-3.7586546786490143,-5.017695128712543,2.318398563988168,2.9275749966839,0.6098373767741406,0.4574431068697058,0.8890745624136186,-1.0076919831970879,774.59,None
97,8.142896957733058,-5.010516817205698,1.1801091054095743,-1.4227020738909724,1.3296628086797229,-0.03649816025178942,3.666457285607705,1.6009073508599303,-5.452164313169277,-1.1633269795540535,767.87,None
98,4.032953112155314,6.994172731640666,-2.83010018496401,2.5397867037743365,0.28912952016956245,2.378032827468145,1.390402045796842,4.668738885757183,3.5305458358800874,-2.892770044238377,779.634,None
99,-1.4521004661718497,-3.148873176048181,-3.699431906400236,2.2752599030966927,2.3736594782887597,2.2898342409063495,0.28706688487425674,5.371751037611587,-0.4334203489214932,-7.674191690249332,767.974,None
100,-0.42719628876198656,2.124878388994203,1.7537664406941544,9.464923556260539,-2.8285109145508294,5.6942028541747725,-1.767910649893664,-0.7788844268597285,-1.1716338236005304,-2.401940961720627,725.895,None
101,-0.3824143380923949,7.837697154609187,-1.96150580261523,-0.3624620102688548,-0.9454914050636287,-2.4099340666301647,-2.2408732424432354,-2.6056442832643762,2.4592191792829414,-1.5924772866684973,770.785,None
102,1.1465696131785792,-0.7086200695224373,5.519751215981138,2.585655156771519,-1.8819631789242695,0.03248745384754876,3.1252437261287627,4.584210501909196,-0.5766009872852816,-7.59724755332846,773.566,None
103,1.8,-1.2,2.3,-0.3,0.4,-0.4,1.8,-1.8,0.4,-2.2,796.601,Refined Mixed Values Exploration
104,2.2,-2.2,1.7,-1.7,0.7,-0.7,2.2,-2.2,0.7,-1.2,785.097,Balanced Positive and Negative Values
105,4.693385067580327,-5.734547726303955,-0.6380674540327813,4.456634908660091,6.060391056753372,1.987389613625219,5.032930542901854,-3.6934294329535025,-0.7901296005989329,-2.053679939569631,740.853,None
