iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,hypotheses
30,-0.8663897145069132,6.747104389194996,-3.4513112542318045,-1.9707731742262125,8.601455860455863,-8.456091029496456,3.0104781570614225,5.3017613502949965,-10.0,9.92312094011643,654.644,None
31,7.5056154822890635,-3.3254533732150766,2.97533297076411,0.6876630539207478,0.6267092289795794,1.239684231834659,-0.4652454208537293,-4.022011239809831,3.3836887598883245,-4.226856307116291,788.693,None
32,10.0,10.0,-9.068507333471548,-10.0,-8.557172828154101,10.0,4.3918137818258804,10.0,-9.104168595915723,-4.530203587120431,441.266,None
33,2.219633275105539,5.090180727318997,-0.39285069105375053,-3.51411329103032,-0.35631215553645185,-3.5510760118546134,-1.9654794748890494,0.24140046283481467,2.4020927434189643,4.240443876121103,777.477,None
34,-10.0,-10.0,-10.0,10.0,10.0,-9.580821393372602,10.0,10.0,0.7773633061662918,0.4528459174710426,295.165,None
35,-1.196,-0.541,10.0,10.0,10.0,-10.0,-10.0,-10.0,-1.942,10.0,388.808,High Positive with Negative Influence 1
36,-1.197,-0.541,10.0,10.0,10.0,-10.0,-10.0,-10.0,-1.942,10.0,388.805,High Positive with Negative Influence 2
37,-2.130634048180401,3.3652674976278227,0.9709627512252161,-3.3186381505317377,2.2379856810558736,-0.3215890310585803,-0.7499976188030977,3.9681994086546926,-3.216353818565225,2.978935558968277,782.908,None
38,4.051183635513017,-2.530728479867097,5.023781826459854,-2.646497102283676,-1.0516308792511722,0.9924086754283757,2.810661085200443,-1.8411000342486399,1.8826871368806084,-3.1542973321238583,771.443,None
39,6.496040506185534,-2.155814672935014,-1.7206924402657198,-4.867906247019294,5.764056283868266,-1.6953021663936827,-1.276769838919409,-0.44789064080107194,2.548706256952782,-0.22153061521368386,750.581,None
40,3.932820364755107,1.1844344473454336,1.8015121624743704,2.1626122617631713,0.5233385818548398,-3.7628280422363614,0.9251255714218196,-3.687079313189296,4.543731078084755,-3.8923647098465173,789.994,None
41,0.7095052157245446,-2.57360501334141,2.2168510344133248,5.965262541635666,2.6224093501789243,6.784360719849112,-1.1053800699357559,-3.651230982474885,4.387106824637866,-8.557105691417334,752.174,None
42,10.0,-3.902755103499379,-6.128805790369951,10.0,-9.360062546708058,10.0,-3.934386470957004,-10.0,10.0,-4.732942043718789,425.917,None
43,3.3803737647530947,-1.8008842684680038,4.04559590191026,2.800990030111751,4.12731419534673,-0.46415215636214235,-0.0018367556708346817,-0.36276301889288076,0.6753632010688384,-7.162884716245622,792.442,None
44,-1.3503301157504333,4.335043148494379,0.21649017928000722,-10.0,-4.785611125087514,-9.754123485217768,-0.3321201813882056,10.0,-1.2922769304345396,10.0,582.472,None
45,-0.5453112665913474,-1.4964766445860704,3.9829550309436446,2.1855802892186307,0.19052389220752164,2.2392013344751724,-4.137467404333679,3.737793233484121,2.020976209779419,-2.5116603155543245,795.923,None
46,4.332018614718926,-10.0,10.0,10.0,10.0,10.0,-10.0,10.0,-10.0,-10.0,283.035,None
47,0.7050747909564842,-4.255934483092832,3.926453810761535,1.8161258957194526,2.3232606209829214,-0.4503906640091437,-0.3381442225636726,-1.3622184148018075,5.50781712956079,-4.451852495700916,783.741,None
48,0.079,2.967,2.177,1.63,0.238,1.694,-0.996,0.806,1.442,-4.149,799.373,Balanced Positive Exploration 1
49,0.081,2.968,2.179,1.631,0.238,1.695,-0.996,0.804,1.442,-4.15,799.372,Balanced Positive Exploration 2
50,0.9596111106118799,0.46568800993167125,-0.45821608984285367,-0.9150768458750184,-1.036621765521641,1.032321625459408,-1.8676650186830113,5.837822191399031,1.8321220590491296,1.8487247547195664,783.017,None
51,4.591464596574257,2.245269852362837,1.8345713081807749,2.173156134311207,2.151972328761116,-3.711301795038837,2.673619104306314,-1.9567919751813516,-2.891384826535075,-1.8856814071518584,779.55,None
52,10.0,10.0,-10.0,-10.0,3.748051101101744,-6.3586178502298,10.0,-5.097485780465015,1.1020057175681972,10.0,428.144,None
53,2.933432821123906,0.6118247343055705,3.673243836391655,2.213770350676681,0.6114132973380365,1.5843152760105341,-3.1447866829348237,-1.0916631689797605,1.6795405361095694,-1.2031325815389808,793.672,None
54,-10.0,10.0,10.0,-10.0,10.0,3.5383578079666878,10.0,-0.8827429345097374,-7.438366837766162,-10.0,395.906,None
55,-2.4438487818465418,3.9129462798927426,2.2287925922836527,1.9202846216701501,0.9866766314725821,-2.638857889031438,1.88155097166787,1.5694102524646658,1.6810575102132077,1.5740717530631756,786.939,None
56,0.6535315300936985,-1.4766826618884137,0.9330567591972347,-7.524083825150584,1.474406018953015,4.378962196409,-0.5714522151515598,0.9196772207766776,-0.614921676615813,7.281659045248096,779.228,None
57,-3.749751027163983,-0.6418860445904486,2.575388796486831,-0.16145770176115337,0.9254269866714808,5.136833737667508,-0.9671270159806375,1.2653664339401152,1.9313659003264634,-0.05253800237532502,790.022,None
58,4.43710957599643,0.10801647232218596,2.5491169521525348,-1.3820386279031571,2.2706595671253513,-0.8071595669449996,-1.7086891941452609,-4.213791037224291,2.9750306289131196,-8.115336785598162,781.538,None
59,5.844953521078419,0.46072271262336606,4.194549790053137,1.6689767767702297,3.966920723075211,0.9692943047242,2.165195983303252,-2.105433041282592,4.4509069173559315,-4.575209098190114,774.862,None
60,1.2158018182626291,-1.2429263765964889,0.3069862089015223,4.325762579889959,0.6330118957417427,1.196994001295065,0.20808386321181904,0.6260672866392383,0.05839154889308545,-4.2726420102127625,799.249,None
61,0.31658141559267927,2.1631745144538006,-3.4056058103489995,-2.0738146599657497,1.6190153171251693,1.5562035941594001,2.690908966297524,2.0536403703912836,-1.369131630113794,4.620065402321856,787.47,None
62,-0.18808638675575257,-2.957074529318807,6.119403553436005,-8.735161846146406,2.15283972726926,-0.8070281097349689,-5.378501439459029,2.386183220772778,3.0522116013122482,1.6840170683031737,747.226,None
63,3.153822958765247,-3.0956214319186164,2.6380503611694848,0.988852803005042,2.543165652083168,-2.1208819228288096,1.2199738824288784,-4.99680294196946,0.3481132575392802,-3.7573059653632317,776.891,None
64,7.326733720524387,-2.116132491332872,2.499198615032752,2.2174356016628325,-0.8888903676943385,-3.670972831898311,-0.5956839825482575,1.2369033982779196,2.660989829606483,-6.9037370553810655,782.095,None
65,-0.32228993351452634,2.213431284569455,-0.8711355632588403,-1.4257992534539325,2.071467004190286,-3.7028065204041463,0.3924707151192225,1.2439656602209845,0.686234337708856,-3.5999758745482433,794.689,None
66,10.0,4.3774744717614995,10.0,-10.0,-10.0,3.9025060701414045,-10.0,-10.0,10.0,8.055168363998348,317.84,None
67,-1.6259074212805527,2.558166399084808,0.4877120971047632,-5.938155169046548,1.184433996146276,-1.527309716487285,0.5918738929167789,-1.6362967160840034,1.1629080146607573,1.1518162661073592,763.019,None
68,3.669121761552839,0.23434832647221512,1.6119026990862457,-2.454152103626088,1.7279327236590076,0.13464768047391304,-0.07724356748704829,2.6273134827353952,-2.1345656794887446,7.375213436402278,785.51,None
69,-9.482919844064446,-10.0,10.0,-10.0,-1.0634369711724794,10.0,0.25383397197596624,10.0,-2.6436423660493378,10.0,414.093,None
70,1.1341071297972982,-1.6114710200398044,1.2599684596125942,-0.4544407097019728,1.727711219222637,2.347012340446781,-2.4767554391249003,1.5183611517032876,0.7817094908668847,-4.46374745172492,790.346,None
71,-2.4546684581933986,0.09092151399535998,4.235244399154956,1.6419644530478743,-0.2345676014137998,-0.4591942093885402,-2.4563222437679286,1.337499854440724,-0.6259925433630952,-2.055641553666503,786.704,None
72,0.7482347901771109,3.455086554449451,-3.7031858442522423,2.0399228515592256,-1.5276836159030192,-2.3377651896285467,0.4951230666026118,-0.07936546753227267,-0.5602048834118422,-1.0683624546015595,790.035,None
73,1.8143178469004315,-0.45299984022269196,-3.8727959375342764,-4.174128028043598,0.40052641275946216,0.052448420202093386,-3.464326061843631,1.2511862239215148,-4.071384730532735,6.399104725804629,790.276,None
74,2.294704476370983,0.4823358965547846,5.992994877899163,-1.990808775711774,3.273021703080094,-5.717970637763277,-0.566667295231152,1.7092664873429642,4.525237459740412,-3.533448390694566,749.958,None
75,3.825170857202734,-1.4225004867145663,-2.2066681175576313,-2.67371999410913,-0.8788892772430673,-2.7932660164493637,0.4130675668455168,0.8415645795929646,-1.3464813976627676,1.990464039168274,775.845,None
76,2.7037844337759958,0.7171020258254872,0.6815010573422438,3.6008000741276596,-0.08753864596101238,-1.9711045377289946,4.270915205366162,-0.5495182017201767,2.2798357459661895,-10.0,780.232,None
77,-0.29972025768138066,-0.5050483046034411,1.9257435267877108,2.98804575472207,-1.6839075843563236,2.725673550920495,-0.20765218684860795,1.2138063438600852,4.224209419594803,-1.816930962323087,796.366,None
78,2.751281130459013,3.1048189320390764,0.05736949798742807,-3.501930809016122,1.4979163118184406,3.031985179775263,-3.36123974126523,1.3613929721442701,-2.2118037973026112,5.098358737964998,782.695,None
79,10.0,-4.087524390555109,-10.0,-10.0,10.0,-5.852976938790496,-10.0,10.0,-10.0,10.0,285.796,None
80,-1.4742974998301328,0.0740712364726936,-1.2991932298506037,-2.4992105772186677,-0.7176067833324411,-0.15959130518248024,-3.3533102220957502,1.1326313325123445,-1.0651876706298735,7.8857010248400625,778.842,None
81,-1.5348706861826278,2.4415358148251363,-0.678480936265291,2.836746512283558,2.938226665956998,0.29194488266542923,2.029269874041901,1.8570733300603828,-0.290380505601424,-2.1197791689492824,796.645,None
82,4.489144098960275,-1.7766121975437748,4.470194216046068,4.591734041428113,-0.6386980801746268,0.7853468246717993,-1.432920729285856,-1.3659432233650908,3.081921925741502,-8.815314544729713,779.052,None
83,0.17031468563909102,-1.0331899896099943,4.367080684270348,2.401899823647732,1.7486911740587194,3.399525445861602,-0.04267130356579872,2.2466997629740235,1.6596986160589746,-0.07620659468598141,799.438,None
84,10.0,10.0,10.0,10.0,-10.0,-10.0,10.0,-2.5367930792900597,-10.0,-10.0,276.664,None
85,3.12294397856932,1.2443794094008114,-0.07696171882795225,2.007943742251652,1.0136848595746328,-1.3328735899367057,0.3510042498500921,0.17726604777799215,1.980036542576294,-4.386085153381337,798.085,None
86,-2.462204358118871,4.192222610458247,-4.200726279707384,0.9251307934956409,2.1141680185745892,-4.565166437570286,-2.0901088073557124,1.3417186903712248,-2.887483118161481,3.134075677121192,776.457,None
87,0.8849653754048818,-2.3045049041404604,-0.9669247634495949,0.5062457438840312,0.3361160745594013,3.506981596055281,-1.045818781435468,-0.011719072615659057,-2.454050982540784,3.2067965214805807,788.13,None
88,-4.001112469106183,1.778591596505433,1.0567572856740988,2.790813180511642,1.0428383450744085,-0.3310421472536324,2.4397861081085432,-2.764264385241851,3.28784277020873,-6.577822334937685,787.191,None
89,-1.7401038089685237,0.9843408540601781,-1.3199800532102002,1.5323935291412745,-0.29364557361822846,0.534361241520427,-3.1331153059680226,0.8161464875667913,1.1541704541468676,-1.2740622431756439,791.228,None
90,-1.5335440823161783,0.850638200383088,0.41267963254283246,1.272570919212911,-0.6013688996016151,-0.40180007235020004,3.5581388308514916,0.842771276978584,-0.09675597719811159,-3.340691718508257,800.153,None
91,-0.013794777766895866,2.391222252740386,1.7606558412101045,2.74224884711487,0.5931601538497874,1.6892892110715052,2.0654228379061204,-1.2177338130389368,0.3085961908242201,-0.2245852007704796,800.562,None
92,-3.6693857606296523,-1.0288721125764286,9.039009633864543,-0.032458899586050326,0.08693308476478336,5.5431772653405575,-1.9579201831813475,0.3400660398006368,6.393293873172087,-5.707347374616044,727.12,None
93,1.2678084671412884,1.5822965642487432,4.519584101640073,-1.5884859149672503,0.5513442510537284,2.0157868159891783,-0.28522977154610174,1.156744293967473,2.6548809199800294,2.8901590478887718,797.351,None
94,1.4084371782873821,1.154269513700168,-2.219551180223818,-6.4236103441939205,-1.3259509310099795,2.130485586804516,-0.21298391142984782,3.165824926906042,-4.927839086852388,6.268282485189254,747.467,None
95,0.48377147923896197,-1.314977454559394,-1.4912931016113022,-3.7547281313326217,4.590059620329267,0.8057330557814701,-1.5654578444895069,1.9263171859607708,-1.3299588806894398,6.399881655077385,784.688,None
96,3.069738484079116,-5.55814030060125,2.8282281166474252,-3.9933312142945088,3.781313673390013,4.069306721931498,2.5657777469644656,-3.5697795748330288,4.025964027998755,4.992950113382754,770.154,None
97,9.972944628491025,-10.0,-10.0,-10.0,-1.7250150815386283,10.0,10.0,10.0,10.0,-10.0,280.554,None
98,2.100516632429875,7.243106582385671,-1.90798857934139,-1.001073805015693,2.342034349209951,-2.5094499031467117,1.6101927587226337,5.375245421363519,-0.9319233722011003,1.3618624407619637,770.742,None
99,3.2950950401472867,-0.8542567695552653,5.986356463607614,-5.358598330459158,5.436908306414248,1.8245455616261885,1.9710343248059534,-1.1880790555450185,-0.7359585092252876,3.4460238886777916,754.659,None
100,4.481006463148886,-0.23869794571581784,-3.139477476488859,-1.0103029054205699,0.7377023456321431,0.9482888945563289,-1.3723445248911539,-1.4282483636656211,1.1250325519236422,7.632831604368203,785.11,None
101,3.0478299206700923,-1.9221903271970777,2.1712776541767687,3.9300250221086697,-0.598806827325334,-1.3475993392370635,3.176362656027102,-0.8021491173991359,3.3499414577923945,4.3284235879412725,792.128,None
102,-1.9346283539066107,-1.684770233095681,2.946993771323692,1.2438872476596583,-0.636229877269253,-0.9911468848105336,6.168565818628153,-5.952922733232651,8.393047137770466,0.7310427011590491,734.568,None
103,2.9013742137628795,1.50188956958938,1.0419380720976084,3.168989572001548,-0.5622603459806104,-0.8053193373825173,0.18908014576384002,0.8814984153762359,0.35422656987766926,3.2057540905378814,802.466,None
104,-0.12808985727040595,-0.18290873032544877,0.6959260445132538,3.3336008418590675,1.2723721094645621,-0.29427497379446677,3.2507104198701526,1.5117125920759136,-0.6547482012908706,3.3113321849861372,803.528,None
105,-0.6006677891832087,0.013134434251138541,2.9161052999697183,2.0261480096450937,2.3639559855349117,-0.2433892578877885,2.7568838123721635,-0.4410723114627,0.7767242173000615,-6.403162481802136,795.758,None
