iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,hypotheses
30,5.1082966394595894,7.631181289814099,9.266088276180637,-1.4948716827002455,-5.787891193514408,1.4585696426828034,-5.738332957498521,-5.344604920904662,4.134671758660349,-1.3174651459738203,677.489,None
31,-10.0,10.0,4.7276496014386264,2.9633432872739496,3.5747416085585964,10.0,9.803117425207754,-5.204822720934161,-9.115324925020047,-10.0,501.156,None
32,10.0,0.8395462818090413,0.09925396164714707,0.4578497351295818,-0.6793928576323556,1.5627106931581698,2.2222505335051657,2.054930995134272,-6.5480149754121815,-3.3671558930388947,711.463,None
33,-2.0530273393776834,-4.718655708934476,-2.620962127012633,-3.1401388504576957,2.913783372890675,7.2168588730398815,-0.585905323044384,-2.4117054444496486,8.058464935854602,4.905054975470625,758.244,None
34,-1.712780733297274,5.595021621780514,4.392547027695201,1.8841075803727168,5.24610566456319,-6.8866890121194055,1.019183196020304,3.5352527341773774,3.229276400584463,-7.012372998757956,733.882,None
35,-10.0,-10.0,8.601955692834602,-10.0,10.0,9.505491673581298,-10.0,10.0,2.8962322864878134,10.0,302.76,None
36,1.5117452544108034,1.178740682823391,-10.0,-2.5531862313138163,3.3212122327719094,8.20214296081608,3.9693995363936363,-4.452763489729457,10.0,-2.812475919647659,652.808,None
37,-0.798,-3.18,4.114,2.995,3.442,5.209,0.729,-6.358,3.281,-0.193,746.826,Moderate Negative and Positive Exploration
38,-7.342,-1.893,-4.277,10.0,-7.116,10.0,-5.053,-10.0,10.0,10.0,486.278,Extreme Negative and High Positive Exploration
39,-1.0491108207792244,-0.404645781507497,2.717086273450333,-6.655022934566162,-0.2029588619071819,2.914457560666379,7.330635777268187,-1.9935990540850155,3.9974869674178866,3.2025339877017274,753.295,None
40,-2.5132612084197605,10.0,10.0,-0.596014442620485,-10.0,-10.0,8.565776790894374,10.0,-10.0,1.4604306750573397,381.719,None
41,-0.14619909567900663,4.910035697624577,2.925188234454147,-0.2508331587565281,1.5705085221975004,1.0881131086105416,1.8991923216709172,-2.6943095678928928,-0.1812484942098898,-2.160131240335352,787.307,None
42,8.042084970600781,10.0,-1.225647793230691,8.10090646507275,-3.1625305996092865,-4.046274642417681,6.06543964699467,-8.084295639195021,0.07322399630516847,-10.0,692.871,None
43,-1.3932571272857623,-4.273363332629353,-0.4244424662764909,1.7334721884682496,2.3610282801645828,-1.5312760695466352,0.6127831683289288,3.7513675144664895,10.0,-1.7976756720563292,742.1,None
44,5.405284565621199,-3.748204177392519,-2.1489069578500852,-4.201922094558817,2.2919990532743255,2.160873284851641,0.9344249482956666,-2.3134689620272355,-1.4042740030948322,9.620477410689416,762.239,None
45,4.519068910211928,10.0,-9.695402731564553,10.0,10.0,-1.7867568469783706,-10.0,4.153844590833123,-1.7140920575489347,-10.0,473.098,None
46,-2.8212171659210945,0.8826952796804791,-0.44541180956682996,-2.6998892809253516,5.8623157745426635,-4.595290864597197,1.0515586215792905,-1.0079968559971844,3.593977238214815,7.4379544844506675,765.3,None
47,2.685954261443916,-4.050814602080311,0.3826371125295985,-3.5672776512899973,-4.514057528588572,7.716990510823211,1.002429470448674,2.5212552795585608,0.2875083841183758,1.5445984539560749,791.042,None
48,2.423,-0.07,5.413,5.218,-2.209,1.985,3.438,-1.376,2.223,-9.715,757.063,Moderate Positive and Negative Exploration
49,8.477,-4.701,-10.0,-10.0,-10.0,10.0,8.357,4.267,-3.827,10.0,469.329,Extreme Negative and High Positive Exploration
50,1.9004590758000468,-2.529439192311849,3.2298623007956127,-2.825592786772059,-0.17240096584607334,3.7553905391833915,-0.3506779335413139,0.4366866606299442,-0.012595598384263586,2.9405965497488245,787.271,None
51,-2.8893228530530095,0.06132318595240658,0.9350164515484685,-2.027237010222981,-3.77418612043395,6.001022675420444,0.7299292385099208,2.6935775865880642,1.9287965399057443,-2.207438906707111,769.312,None
52,10.0,-10.0,3.411462758755942,1.9484531444887625,-10.0,10.0,-3.747234727958731,7.471624845890919,6.713279955039181,-9.215701271037004,511.775,None
53,-0.17601947698102058,3.1483450947048435,-0.2449631311817048,3.5834560181191315,0.3751728566441052,-2.219158493044291,6.6786038110526,-2.2543419251253614,3.754588089438104,-4.105550409611527,773.631,None
54,10.0,10.0,1.3902037827642035,-10.0,10.0,1.8864498174983257,-6.42442438636535,-10.0,-10.0,10.0,358.673,None
55,2.6826980182350204,-6.4423364404802665,-2.609492565663604,1.0168792751994271,1.3381738413631024,2.151275815111383,3.701954914036931,-0.4995696118273374,1.5628871307336896,4.46404699846739,755.934,None
56,2.1552706235046792,1.3441848380023076,-1.9452465603057496,-5.768222703046027,-0.2035636005894501,0.7708347811651727,0.2379148461993289,3.0697679819557675,4.057427173719855,2.5928645340334278,770.125,None
57,-10.0,10.0,10.0,10.0,6.192944457294387,-10.0,-5.435335827419096,-10.0,10.0,-2.1971643441278297,317.062,None
58,-10.0,10.0,-3.1170642213957596,-8.732038104256793,1.4966127219196974,-3.1824486150148585,5.650120393037596,4.385097616285201,10.0,-0.5933737078654707,573.827,None
59,2.646993515710878,6.065656788500013,-0.21314321896625643,2.4750854054635942,-6.228119012847031,1.976760345805651,1.8969969778729108,-2.684197179717076,0.1982899537174966,-3.839098673142188,738.576,None
60,-4.321,1.001,-0.396,-0.564,0.874,0.94,2.618,-2.834,-2.67,7.019,783.589,Moderate Negative and Positive Exploration
61,1.627,-10.0,-0.408,10.0,10.0,-10.0,0.93,3.549,-10.0,10.0,449.491,Extreme Positive and Moderate Negative Exploration
62,-4.290331953478384,1.7275423188932533,3.4479635066663423,0.037287306356662164,2.3086213401257996,-1.5115544299385195,0.054730880449625305,2.0999184812607457,0.00228069777048131,0.6485313197253266,798.294,None
63,-1.1922288239373204,0.7949072127077046,-2.378036489588756,-0.7969953450661966,4.913384990832312,1.7678137819328938,-1.2723082425880674,-2.2149364004294836,2.2652394064547887,2.7051634890175,778.155,None
64,0.20292251419080296,-3.6818770466156265,5.416815438788792,0.5482462072207448,-4.9861354197541505,9.319671716923715,2.840665210179989,-1.5523259967469336,-7.175853263267679,3.1037899803487368,704.68,None
65,1.8876364550506373,1.4220664362644546,4.067957342509194,-0.9946657363718384,0.9694501253392335,-0.41633444519559526,2.732956520156945,5.313205192016098,0.3718699511826156,-4.921975090998601,788.59,None
66,1.229963473562925,0.9052729266366712,1.4424829113716375,-2.099725690657639,-2.470600769524542,-1.7654752025294858,1.5043250681514952,-3.5033619783089196,3.2168516173302724,8.158943474404886,774.941,None
67,4.939123099918944,10.0,7.682442322851095,-8.48606444893541,-10.0,10.0,10.0,-10.0,10.0,-10.0,401.168,None
68,1.144676806929419,2.662979539462385,1.9328349657270731,-1.3572942081970738,1.6291858140639988,-2.8317761761664246,4.351687030337917,-0.27809467944167493,-1.7281976151661491,3.003605071445576,787.105,None
69,0.987699428106922,2.2167391056919157,4.316008754757439,4.514324333418448,1.745732676538568,-0.6953611798941324,-0.9317490756128912,0.6787908215103088,-2.699507348452878,-4.8549102572937715,788.148,None
70,3.6693282030380114,-2.6612995411567186,-1.9301819710301928,-2.2618778370783983,0.7579349540927838,8.275216387330916,1.4934724727869488,-1.8574534303690593,0.33243837037997254,0.01003871416292201,769.731,None
71,-0.239,-0.475,-2.387,-1.864,4.007,0.817,8.53,-10.0,2.885,8.428,689.784,Moderate Negative and Positive Exploration
72,-10.0,-7.979,-3.827,10.0,-10.0,-0.916,10.0,10.0,10.0,-10.0,406.461,Extreme Negative and High Positive Exploration
73,7.500835005137035,1.9925078226712682,2.0798637269790845,1.3345390059671582,0.5258271741603213,-4.4729074845611345,2.058602050829809,0.5042458716732237,5.794528676461964,-4.992095491769125,779.815,None
74,0.2392840341679452,0.8994056978865912,4.758233040174624,0.7184372494978744,-2.135251116406826,-1.0678865462005502,2.336219462597683,1.3133851999716244,4.823874687523945,-0.6243237810065968,785.521,None
75,-3.913086131334529,4.329171431010941,2.1449693997631623,-1.8377172162421314,-1.2901892070369438,1.0290148704293325,-3.9519112641554424,0.7169097653751285,-1.5795172648794706,6.104981442759772,784.557,None
76,5.1775282864529375,2.764634367004265,1.4838241763112132,0.909943338464398,4.337654583769981,-1.5714572481623927,5.273101803818329,-0.7902194287678295,0.4843912821302389,-9.348611745944012,769.563,None
77,1.6398594298198996,0.8437076779204019,1.8540330814335908,1.7715466890432405,3.3135831107960287,1.6213826294001095,-0.9775044751355682,1.7740415148087485,4.5592677709850395,-4.901961031668205,797.143,None
78,10.0,-5.360086522877916,-3.6907690799409734,-3.459977704354415,0.6448906958625363,-5.046226141642569,-5.8296490912718895,-0.40406820950666467,10.0,10.0,624.204,None
79,-0.48497601772085,-1.341793152615017,-1.0660585386112307,-3.7543297423420943,-3.4265193482562846,4.326052379106681,1.5109164603080323,-1.1124175551534297,-0.1414423916638231,5.265760023036452,787.807,None
80,-0.7906521603270006,0.727927149905559,1.1398888191148766,-1.2001778583228269,0.4276391722055396,2.1128924418003936,-3.4521719601178487,5.627377364546553,-4.653669312210505,1.5260918250844593,778.653,None
81,3.9159140996189223,-1.14535756129487,1.1990082853001018,-0.685626882555412,-2.358127095556808,2.8573205948691336,5.85185414675189,0.9094886491531721,1.9767889425556209,-1.2947201118677045,777.886,None
82,2.1372879056649956,1.9021009452105198,2.955684647914126,-0.2755536955366639,2.9241240200915506,-2.3416240478735255,-2.0105324835649165,2.7250869863649183,1.5754198154249788,0.16783638993797842,787.597,None
83,-3.74,1.966,2.23,-0.867,1.252,0.904,1.941,-0.468,2.954,4.761,797.763,Moderate Negative and Positive Exploration
84,0.523,3.257,0.221,0.978,-0.185,-1.889,1.141,1.875,1.55,-6.383,793.941,Exploration of Moderate Values
85,10.0,0.3456024743208846,10.0,10.0,-1.4599101728610375,10.0,-10.0,-10.0,-10.0,-10.0,335.424,None
86,1.8677499502423265,0.5187165483866449,2.0364704035864185,4.591478683186224,2.3116854996843474,-0.5783377660438146,2.1998760868589278,0.5441035246264371,1.8828512445447754,-3.4684200943570387,796.647,None
87,10.0,10.0,10.0,-10.0,-10.0,-10.0,-10.0,10.0,10.0,-10.0,205.176,None
88,-4.6807452129149185,3.613680352392769,6.612062219879158,-1.059546851222571,-3.3424382301783147,1.0687943171746705,1.984711488891101,-5.869303542969981,-1.3395330588022198,4.547596779489761,746.65,None
89,4.562259750935289,0.41439962373770284,0.7872910248508266,1.8778743608959876,0.9682414489059891,0.3381024641185329,1.3980043455246398,-4.996434131076849,8.46986512857416,-3.248874658011985,778.002,None
90,-0.43242596137501776,1.3788956733160596,-0.8524018619453604,-0.5481227313684822,1.001516004689716,-0.4467915281912269,-0.7945958718805562,2.622995603412503,-1.3496553428863607,9.441732891575526,794.539,None
91,10.0,10.0,-10.0,10.0,-10.0,-10.0,10.0,-10.0,-10.0,10.0,183.809,None
92,-4.109804479965573,6.4068098368770166,-0.02624487323983508,-1.4740513858303854,4.3995379218640815,0.07016445525394639,0.1811030464235652,3.358684964398594,-3.2464378073921845,5.167159349405895,774.431,None
93,4.9649772425471035,3.370452072790858,5.499917082624134,2.4791682403722186,-0.3223792452123591,-4.134873572061133,4.874811104588251,-4.374029982536966,0.9424877699084879,-5.100621693060158,770.908,None
94,-2.614,0.012,2.212,1.942,0.165,-1.73,-1.583,0.546,-1.554,5.362,783.918,Moderate Negative and Positive Exploration
95,10.0,-10.0,-10.0,-10.0,10.0,10.0,10.0,10.0,-10.0,-10.0,205.176,Extreme Negative and High Positive Exploration
96,3.9385382897411834,0.004978848057239656,1.3628714496095415,-2.414284175911776,-3.388076052569721,9.675232604729404,-0.5411689069625081,-0.17961290922593937,3.344422406406458,6.595868594953963,736.054,None
97,-10.0,-10.0,10.0,-10.0,-10.0,10.0,10.0,-10.0,10.0,10.0,183.809,None
98,-10.0,10.0,3.091001857943221,10.0,-2.984662963933967,10.0,-10.0,10.0,-10.0,10.0,334.298,None
99,-1.645325822790344,2.1225783733063674,0.49536529008152763,-4.597123899346222,1.620911772160739,-0.12228068754601872,-0.022039278359223296,0.3306270214596907,-2.2252543342234845,6.226291723216895,787.257,None
100,-1.5536153988625547,0.051279485678395784,3.125567090687839,0.3028746840732076,-0.8484894979078359,0.7657253389989057,2.417139243899159,1.2382006170350315,-3.8085674281220747,-2.8487376228912673,795.62,None
101,2.143306451315259,-3.696681236684074,-1.8508984566714208,-0.10916768067622237,-2.2144907272676604,4.158201897571784,-3.596467332438533,2.2743106053039805,1.6157284647313126,1.251791671695971,781.889,None
102,-1.9735172684601394,-1.208061438968632,1.7826226537180476,1.0730155634328278,2.344419700544487,1.6933753138718808,-1.204796763747813,2.270300151454186,0.07544638224186466,-3.424046207329505,792.688,None
103,-1.4087426476809735,1.7725439872011792,1.1972468783070151,-0.9759984289478117,3.897819526838422,0.22417494958048487,3.5812503158348186,2.201054812075668,4.243813404170745,-0.760847108233487,798.025,None
104,4.036,7.702,2.989,4.774,0.77,-0.248,3.776,1.61,2.853,-8.3,784.296,Moderate Positive Exploration
105,0.553,0.256,-1.553,-2.381,3.038,1.52,3.743,1.897,2.046,8.19,786.366,Moderate and Negative Value Exploration
