iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,hypotheses
35,-10.0,10.0,10.0,6.039,-10.0,10.0,10.0,-10.0,10.0,-10.0,268.412,Extreme Parameter Exploration
36,1.106937097338135,10.0,4.554245039515377,-10.0,-10.0,-3.5161531124093255,7.32740149522294,10.0,0.5040097949941915,-0.19779751915283797,526.401,None
37,-3.651778222818501,-10.0,10.0,6.383032438913402,-6.347015121386547,-4.641131684841146,0.5782425393541322,2.292911027121954,5.816332077030877,3.1012524602639395,595.783,None
38,1.0720879260349405,1.843906076117478,3.765385615103178,0.08388894095935763,-1.16675308204755,2.2060130980217605,0.7497259148201388,0.5057837442160624,-3.87457616478561,-3.175299633629903,799.176,None
39,-5.005905496572779,10.0,10.0,-6.115693375424952,-2.0682011217636953,2.8969556107079275,-0.6855156500587821,-2.5014590878152,-10.0,3.9641594883959796,558.977,None
40,1.3985454368633625,2.3905427233862118,0.3907270212510343,0.06847692929937411,-2.390215178027859,0.24482774417803296,2.804988808866151,1.2158072352932225,-0.5690085322586267,-2.1414854612625818,794.893,None
41,-1.0640985235598108,0.5141413179988327,3.7365683525772186,0.21770069384107105,-2.4817746964870144,2.1894548670880374,0.6538149284452132,4.432648547287487,-1.0210861601643715,-1.212388151524491,790.809,None
42,1.423811628860448,-4.9702880790133195,-4.468032634334371,9.535728148174657,-4.673409702257638,10.0,-10.0,9.201800681549251,10.0,-2.43080805208391,515.772,None
43,-3.042321396440527,1.0621064511549168,-0.25087557209626116,3.0374786718368685,-1.7860630516860088,-1.9935917057033903,-0.3187930251374154,3.157676522701034,6.617659088376204,1.2415244561539047,772.78,None
44,1.3463622716638017,2.5956095310926712,1.5736272925227923,-1.4707569049778133,0.499487295921692,2.6064861684930865,-2.4807189663514944,-2.2868559919836837,2.5023756596559177,-4.058852451111779,781.411,None
45,10.0,-6.3712490408126765,10.0,0.5084166275703331,-8.615630012746863,10.0,5.519736746604985,4.443692685310125,-10.0,-9.167048878252224,495.821,None
46,2.416,-3.696,-0.192,5.206,-2.111,1.498,-1.455,4.926,-2.674,3.871,764.156,Balanced Exploration Point
47,-10.0,10.0,0.17,10.0,10.0,-10.0,10.0,3.343,-10.0,-10.0,337.586,Extreme Parameter Exploration
48,-0.6438097095592431,8.56172783905906,-1.3245789103880146,1.4516100196920074,-1.8168280646242558,2.2478854953550966,-2.544486659159167,5.078534910209555,0.31601648694612267,-2.0726923013589715,762.126,None
49,0.4635440663945692,-0.2640946065759194,3.4669971831677215,0.0645452962201104,-1.265726257425913,0.44535896692116944,0.610010542971331,-0.9873971812774174,0.13266861840599825,-1.239522064218313,802.399,None
50,10.0,10.0,-10.0,-10.0,-10.0,10.0,-10.0,-10.0,10.0,10.0,183.809,None
51,-0.4485305430288129,-0.31391045582270494,0.8045348163315784,1.8628743484909815,-4.5548361748597745,-3.7838824707241994,4.203682494126547,0.7879123448815781,2.4849305080017343,5.314600269645243,794.855,None
52,-0.3591287939104511,3.991279012949476,5.829599053822645,-0.9712293213201193,-4.68578649269801,6.0279332686237685,-3.028747037236429,1.8704563117189643,-0.8137769828593656,-6.775184267947218,754.394,None
53,-1.5262843821231433,1.535853397446554,2.5744977887492513,-0.7730358141358303,-2.8420200880836717,-1.9301870159467827,3.461265696062535,-1.2892458874425632,1.8650710314311787,2.0148172911386166,783.861,None
54,-3.2441185364695357,-0.3614976002920232,-1.4189376522733923,10.0,-10.0,-6.484660510445129,4.658293178258909,0.2921769885829178,3.0519970485353465,10.0,610.585,None
55,2.1288024081890766,-1.616699759648558,1.0651498662941339,1.8742574086717925,-4.186192024394304,-1.9001203455221463,2.239373132101718,3.115697093781266,3.2743939986814423,2.6124291971132196,791.384,None
56,-0.6285090453430511,3.5569094721431656,-1.6542768730937407,1.758817833893673,-1.342483994003385,-1.7322615206551297,2.167989238212325,5.256983211168293,-1.4867595182624118,5.039197661933733,778.435,None
57,0.484,-4.827,-1.185,4.007,-0.939,-0.068,0.935,-1.445,4.258,2.279,792.666,Balanced Exploration Point
58,-10.0,10.0,2.848,-6.541,10.0,5.908,-10.0,7.966,10.0,-10.0,412.5,Extreme Parameter Exploration
59,3.63432051909969,-1.2642582144209553,1.18123567039079,-0.23507204598069817,0.815626964826188,2.3968319886136795,-1.7433493704710494,-0.29165553714526943,-2.664913561029791,-0.33782171152229545,789.329,None
60,-0.23261579373284438,4.887129738514938,4.48749385724591,1.0501707864826801,-6.002256975243572,0.7253203426151039,1.4867091280855955,2.5297654869542052,-1.1018768824187979,-1.6248184701917743,760.359,None
61,-0.36301145326532247,2.190777403845317,0.7170248405286813,-1.4935295089553922,0.4035511138422247,6.459319869465519,2.7027214765479113,2.581180794688676,-1.8236286573645724,-3.1130506920485566,778.749,None
62,-0.2553910074847236,-1.7716842505888692,-0.6671313060496684,2.943545865494148,-0.3673965453970848,-1.8020357574438814,3.0640575822017144,1.5671773646726128,1.3868778706571483,0.6342978007419757,793.935,None
63,0.6776041641152601,2.8690613626654335,-1.2386926976440302,1.4828413513504934,-0.17121016741059006,3.5793750202616184,-0.8985689078546883,7.704559359328644,-5.954763059006753,0.8592889159305499,768.164,None
64,1.150353212734593,1.633992284147312,1.0889198162672158,-0.061258395172107745,0.8858629821745134,0.3644844158243724,0.05521826617019891,1.1080009594651343,-0.4790501813139068,-3.246777690545886,804.746,None
65,1.0761178571285301,-0.4067449528934093,0.35174535135677126,0.8543157527292886,-1.1064571560326697,0.2724140239647476,0.6818784730490042,-0.5910674066847924,2.7976326015668604,-1.3805285662751,803.3,None
66,2.0520899953911074,2.1555898873745893,2.835820363232768,-3.105245804116101,-0.5340666521565768,1.6001266860560084,0.6724976992201972,0.8265724200770261,-1.6591911651614555,-2.3577555774196948,790.304,None
67,1.974,-3.521,0.446,0.635,-1.896,-2.374,1.052,-1.092,1.2,7.259,783.106,Positive Perturbation Exploration
68,-1.725,3.507,0.305,0.329,-2.394,1.776,2.118,4.027,3.981,-6.578,785.437,Mixed Value Exploration
69,10.0,10.0,-10.0,10.0,10.0,-10.0,-10.0,-10.0,-10.0,10.0,183.809,None
70,2.427432200077527,-4.864737991259177,2.1396525767394583,4.60262701996792,-3.7796283882552446,-0.9330099887370901,-3.9921141401736775,-3.2835335142748434,8.068726943214516,1.200185588314634,774.877,None
71,-0.834807877851938,3.572819282950132,-2.163848402068432,-0.1607413071961427,-0.4454101012667326,0.6349627802486605,3.0477409882026887,7.396659883617334,1.3630752141694682,-0.6824940532590732,792.135,None
72,0.38725643340829063,-0.8108239090263413,2.2197118670926113,1.9943050868823242,-3.053735100413894,5.412144749631352,-1.721375217358898,-0.7256649245263785,-4.214266586005372,-1.3450507411617583,776.991,None
73,0.7239777281506726,-3.5824798461016854,2.1257364218854993,2.4646777230205306,-1.2760039928251339,-0.24242065470768231,-1.2157427978010467,-0.5669743476613792,3.157027007335986,2.336387062558509,795.022,None
74,10.0,-10.0,10.0,-7.110452563472986,-10.0,10.0,-10.0,10.0,-10.0,10.0,233.701,None
75,0.06563128347658351,2.1710326283172496,3.9569588504033018,0.187620758739746,-5.406433740520567,-1.3649534257334115,-1.6451288679004634,-0.9053733419010235,7.851668923815095,-4.82016516323266,774.119,None
76,0.07157958770489857,-0.49014385595742954,7.901238378782396,0.4940579153529824,-2.6011694997797954,5.248815716566159,3.347419657035108,0.5948978632910292,-0.5444063965196726,-2.926182876176581,781.307,None
77,0.3364681298221753,-2.4796726348386726,1.1300775315517684,1.3967846399805584,-3.5474056455045937,1.581047055384962,5.876434987291662,1.6656991472271598,1.2300993478125708,5.108833556644748,775.366,None
78,-0.0020630486635591747,-1.7127096643437103,4.9623737709753195,4.911644705550752,1.4866336123320105,4.202437487509955,-0.6610242342146124,3.1418482898511266,-4.56359959155353,-4.440724382392834,778.504,None
79,1.4135347628567647,-0.6689828309784935,0.6723424168225292,1.0047176619114615,0.8340786214386646,0.28533382868591756,0.83548993507087,0.12294414274652003,-1.0605794098302885,-0.9579673607809774,804.599,None
80,-0.0974330341738059,1.9562894769690609,-3.149914600850638,2.394746939985888,-0.21083542061790894,1.7318802654455374,-0.9402266001475461,4.880408999584375,0.33697513967369336,1.0138510681191446,788.844,None
81,0.467348270946738,-3.4545827344999287,-0.8574000331893542,1.872696990766111,-4.65767382964508,-3.513692903893409,1.1058500366845083,-1.505782338877233,4.837588429178185,2.917142289682656,781.022,None
82,2.3450976759955076,-1.668825189079683,5.511430759815298,4.256276767962837,-2.3107383711591702,3.54024227101661,-2.017077439970797,-1.1406679094091121,3.1965146904470116,-4.050763813775751,766.245,None
83,1.405641327707894,-2.7997833994230645,1.3069305447152046,4.873624744212078,-2.4648800797792636,-1.311384392177955,1.4264287574192187,-1.3494183493013039,8.108082710532337,5.825818332085332,770.064,None
84,-1.104421252948003,1.6251278473448767,4.086796529408771,0.20412166006946972,0.10464096651554106,1.7224540651337212,3.807727443744313,3.8081162550387213,-2.8615043732545904,-6.829276351636606,789.103,None
85,-2.8362514460170654,1.9378120870952231,2.1837761760858965,1.1215033387707287,-4.853629150078219,-2.6154681582405876,7.143697215216179,5.2209726426094285,4.3954127806016405,0.5327453587032757,762.081,None
86,0.3463945579580944,2.8645986637364933,-1.9622519703749455,1.6234171756596245,-2.9878120337388245,-1.4875617089322175,0.6898764125843853,7.760452541746342,0.3332131871432119,-2.099431838250988,784.155,None
87,-10.0,8.472776129965665,10.0,-4.7043430942074895,-10.0,-10.0,-0.8249367759452266,-4.1068067936778805,10.0,10.0,429.187,None
88,2.2504543616214603,-0.12504353644158844,-0.9232073039185177,-0.03906395729260446,-0.05093054616020269,-1.3065151890759565,0.976453969783598,0.07198694629197908,1.072876731349112,1.6336460146084046,801.906,None
89,-1.4550143052276592,1.3115601940790937,3.006354776488012,0.2986333745088385,1.997438583081665,1.4286133583853478,0.7464224616692108,0.9115331917513868,-3.3627090288311114,-2.881102670299918,793.915,None
90,0.8351638020805867,0.5462726140321088,0.8795161096639666,0.17077024915222172,0.11408690143975889,-0.42185325003729396,0.4494974471333118,0.5049298271792115,0.7425253730134295,-1.1879798139307491,805.877,None
91,-0.03930038799205426,1.1021788365873195,3.037213461974805,-0.32126319008656884,-1.5219625745966066,0.6444406486560934,1.0538337825391688,-0.038150374131301526,0.0211741400134207,-5.907831321485913,795.834,None
92,0.8635004075653806,3.586594954900257,2.676014504148767,0.7940359450259801,0.5190039112457034,1.6804917286782042,2.1068108005500443,3.6708548503522564,0.5580593846453364,-4.748015910834057,801.12,None
93,1.1349011597576402,-0.6257503680452106,0.3526496672378244,0.4937619729236859,0.48049467366532467,0.05393603453792307,0.574692626397813,-1.5958800823989057,0.5313513856019526,0.50816659037242,802.479,None
94,2.267947019965579,1.4994009340492547,-2.4254381529162132,5.554432092357576,-1.8347250644152922,-2.102955201302525,-3.2138053727615663,-1.6873017243540371,10.0,-6.514945630462685,701.679,None
95,-0.5659759484226229,1.7456548479073855,3.1543758517876315,-0.6522165878011763,-2.3533139490546997,2.506369905402359,1.0072499338516643,1.3851016176062931,4.799476193976827,-2.463861464871015,788.146,None
96,-3.533751539943715,6.45068773368289,10.0,-2.638528246519548,4.44751743016553,10.0,10.0,10.0,-10.0,-10.0,466.661,None
97,1.091930604584935,0.7608650880452803,1.7556015631977666,1.156717435704659,0.3940058353391901,2.0796720990574653,1.5976767237387206,3.1491800265505483,-1.7640175364306239,-3.234496274164622,798.643,None
98,0.2709795842777536,5.483116855422555,0.35132744696824014,-1.1662949557201048,1.2493234724327296,-0.40034249345708367,3.066147539826972,2.455783779711268,0.012889252680094734,-5.965453594037254,783.133,None
99,-0.12406481700757076,1.031082436767033,2.7650749855825945,2.4874770094264567,0.8079019985658672,0.9223638698863579,-4.01913522386461,2.4845864225099095,-3.1870044646037567,-0.3099175339241219,793.111,None
100,0.8183842548334365,1.9841882064334195,6.127226743979051,1.5364470941277826,0.6761851352165166,-1.258558187616594,-0.17642749276691486,2.28971192610014,-1.4400130093401204,-5.657676138903435,778.934,None
101,3.343091625979866,-3.2227875286110597,2.6119741004077266,1.522657387093003,-3.62902188989011,-0.7662293050198571,2.2244298806279046,-2.1066694779640827,1.2775436797809265,0.260279766019566,784.288,None
102,-1.5029014015653146,-1.1808516687363546,0.8830942974249965,1.732156954167965,-2.040481866268029,-2.0765535303923133,1.4785177486311227,2.2351860051669634,1.0667888858697314,5.439214038617083,785.633,None
103,0.6789755153428716,-0.384467852525902,0.21566580095583995,0.3027548072373997,1.3515101130892795,0.7863857082224045,-0.1759828238522945,0.4403917741824517,0.5465842421554985,-0.9924417913546962,805.811,None
104,3.530510448818218,-1.190999473442359,-5.189857236437742,-2.1610319923359183,-1.7163438057244853,-5.617498399634593,10.0,1.6235687981555693,0.9537379990137428,9.128016311288963,698.563,None
105,-3.748330958654566,-1.3035041888256,8.361193601722237,-1.129321083930025,-5.739699218213776,2.5435309044112864,2.346825409436045,-0.32181454413626914,-3.0569705934472253,-2.4515663894395145,750.435,None
