iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
24,0.0,0.0,0.0,2.0,0.25,5.0,0.0,0.0,0.0,0.0,3.9
25,0.0,0.0,0.0,1.75,0.0,5.0,0.0,0.0,0.0,0.0,2.8
26,0.0,0.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,0.0,2.32
27,0.0,0.0,0.0,0.5,0.25,5.0,0.0,0.0,0.0,0.0,2.79
28,0.0,0.0,0.0,0.5,1.0,5.0,0.0,0.0,0.0,0.0,1.99
29,0.0,0.0,0.0,1.5,0.5,5.0,0.0,0.0,0.0,0.0,4.97
30,0.0,0.0,0.0,0.25,1.5,5.0,0.0,0.0,0.0,0.0,0.98
31,0.0,0.0,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.0,0.94
32,0.0,0.0,0.0,1.0,0.5,5.0,0.0,0.0,0.0,0.0,3.99
33,0.0,0.0,0.0,1.0,0.25,5.0,0.0,0.0,0.0,0.0,3.5
34,0.0,0.0,0.0,1.75,0.5,5.0,0.0,0.0,0.0,0.0,5.02
35,0.0,0.0,0.0,0.25,1.25,5.0,0.0,0.0,0.0,0.0,1.33
36,0.0,0.0,0.0,1.75,0.25,5.0,0.0,0.0,0.0,0.0,4.18
37,0.0,0.0,0.0,1.25,0.75,5.0,0.0,0.0,0.0,0.0,4.29
38,0.0,0.0,0.0,0.5,1.5,5.0,0.0,0.0,0.0,0.0,1.05
39,0.0,0.0,0.0,0.5,1.25,5.0,0.0,0.0,0.0,0.0,1.49
40,0.0,0.0,0.0,0.75,0.75,5.0,0.0,0.0,0.0,0.0,2.99
41,0.0,0.0,0.0,0.75,1.0,5.0,0.0,0.0,0.0,0.0,2.38
42,0.0,0.0,0.0,1.75,0.75,5.0,0.0,0.0,0.0,0.0,4.88
43,0.0,0.0,0.0,0.5,0.75,5.0,0.0,0.0,0.0,0.0,2.51
44,0.0,0.0,0.0,1.0,1.25,5.0,0.0,0.0,0.0,0.0,2.1
45,0.0,0.0,0.0,0.75,0.5,5.0,0.0,0.0,0.0,0.0,3.4
46,0.0,0.0,0.0,1.25,0.5,5.0,0.0,0.0,0.0,0.0,4.57
47,0.0,0.0,0.0,0.25,1.75,5.0,0.0,0.0,0.0,0.0,0.74
48,0.0,0.0,0.0,0.25,1.0,5.0,0.0,0.0,0.0,0.0,1.75
49,0.0,0.0,0.0,1.5,0.25,5.0,0.0,0.0,0.0,0.0,4.17
50,0.0,0.0,0.0,0.75,1.25,5.0,0.0,0.0,0.0,0.0,1.75
51,0.0,0.0,0.0,1.0,1.5,5.0,0.0,0.0,0.0,0.0,1.38
52,0.0,0.0,0.0,1.5,0.75,5.0,0.0,0.0,0.0,0.0,4.76
53,0.0,0.0,0.0,1.5,1.0,5.0,0.0,0.0,0.0,0.0,3.86
54,0.0,0.0,0.0,1.25,1.75,5.0,0.0,0.0,0.0,0.0,0.98
55,0.0,0.0,0.0,0.75,1.5,5.0,0.0,0.0,0.0,0.0,1.19
56,0.0,0.0,0.0,1.25,1.0,5.0,0.0,0.0,0.0,0.0,3.45
57,0.0,0.0,0.0,1.5,1.25,5.0,0.0,0.0,0.0,0.0,2.76
58,0.0,0.0,0.0,1.25,1.25,5.0,0.0,0.0,0.0,0.0,2.47
59,0.0,0.0,0.0,0.75,1.75,5.0,0.0,0.0,0.0,0.0,0.8
60,0.0,0.5,0.75,0.0,0.25,4.0,1.0,0.5,0.0,0.25,0.02
61,0.0,0.0,0.0,1.0,0.75,5.0,0.0,0.0,0.0,0.0,3.63
62,0.0,0.5,0.0,0.0,0.5,1.4,0.5,0.75,0.75,0.25,0.06
63,0.0,0.0,0.0,0.75,0.25,5.0,0.0,0.0,0.0,0.0,3.1
64,0.0,0.0,0.0,1.75,1.25,5.0,0.0,0.0,0.0,0.0,2.9
65,0.0,0.0,0.0,1.0,1.75,5.0,0.0,0.0,0.0,0.0,0.88
66,0.0,0.0,0.0,0.5,1.75,5.0,0.0,0.0,0.0,0.0,0.76
67,0.5,0.75,0.5,0.5,0.0,1.2,0.5,0.5,0.0,0.5,0.07
68,0.0,0.0,0.0,1.25,0.25,5.0,0.0,0.0,0.0,0.0,3.9
69,0.0,0.0,0.0,1.25,1.5,5.0,0.0,0.0,0.0,0.0,1.59
70,0.25,0.5,0.0,0.25,0.5,3.2,0.5,0.25,0.5,0.5,0.64
71,0.5,0.0,0.0,0.25,0.25,3.4,0.5,0.25,0.75,0.5,0.16
72,0.0,0.0,0.0,0.0,1.25,5.0,0.0,0.0,0.0,0.0,1.24
73,0.0,0.5,0.5,0.75,0.75,2.0,0.0,0.5,0.0,0.75,0.02
74,0.25,0.5,0.5,0.0,0.5,4.2,0.0,0.25,0.5,0.5,0.06
75,0.0,0.5,0.5,0.0,1.0,4.4,0.0,0.5,0.5,0.25,0.01
76,0.0,0.0,0.0,1.75,1.0,5.0,0.0,0.0,0.0,0.0,4.02
77,0.5,0.5,0.75,0.0,0.5,3.0,0.0,0.0,0.5,0.75,0.06
78,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
79,0.0,0.5,1.0,0.5,0.25,1.8,0.0,0.0,0.5,0.5,0.03
80,0.0,0.0,0.0,1.75,1.5,5.0,0.0,0.0,0.0,0.0,1.87
81,0.0,0.0,0.0,0.25,0.75,5.0,0.0,0.0,0.0,0.0,2.21
82,0.5,0.25,0.75,0.75,0.25,4.0,0.5,0.25,0.0,0.0,0.04
83,0.25,0.25,0.0,0.25,0.5,2.6,0.5,0.75,1.0,0.25,0.09
84,0.0,0.0,0.0,0.0,1.75,5.0,0.0,0.0,0.0,0.0,0.74
85,0.0,0.0,0.0,0.5,2.0,5.0,0.0,0.0,0.0,0.0,0.6
86,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.62
87,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.6
88,0.25,0.5,0.75,0.25,0.0,1.8,0.25,0.5,0.75,0.25,0.03
89,0.75,0.5,0.5,0.25,0.0,3.6,0.5,0.0,0.5,0.5,0.05
90,0.5,0.5,0.75,0.75,0.25,1.2,0.25,0.0,0.25,0.25,0.03
91,0.75,1.0,0.25,1.0,0.0,2.6,0.0,0.25,0.0,0.25,0.05
92,0.5,0.75,0.25,0.0,1.25,1.8,0.25,0.0,0.25,0.25,0.13
93,0.0,0.0,0.0,1.5,1.5,5.0,0.0,0.0,0.0,0.0,1.77
94,0.0,0.0,0.0,1.75,1.75,5.0,0.0,0.0,0.0,0.0,1.11
95,0.25,0.25,0.5,0.5,0.5,3.0,0.5,0.5,0.0,0.5,0.04
96,0.5,0.5,0.5,0.25,0.5,2.0,0.5,0.0,0.25,0.5,0.08
97,0.5,0.25,0.25,0.75,0.25,2.2,0.0,0.5,0.5,0.25,0.04
98,0.5,0.5,0.25,0.0,0.25,3.8,0.5,0.0,0.25,0.5,0.25
99,0.75,0.25,0.5,0.25,0.25,2.2,0.75,0.0,0.0,0.75,0.05
100,0.25,0.75,0.0,0.25,0.25,3.0,0.0,0.75,0.5,0.75,0.28
101,0.0,0.0,0.0,0.25,2.0,5.0,0.0,0.0,0.0,0.0,0.61
102,0.0,0.0,0.0,1.5,1.75,5.0,0.0,0.0,0.0,0.0,1.06
103,0.5,0.5,0.5,0.25,0.25,1.6,0.75,0.75,0.0,0.0,0.02
104,0.25,0.75,0.0,0.5,0.75,1.6,0.25,0.0,0.25,0.75,2.25
105,0.5,0.0,0.25,0.75,1.0,2.4,0.5,0.0,0.25,0.0,0.12
