iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
75,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.25,18.04
76,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.25,0.5,8.04
77,0.0,2.5,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,15.46
78,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
79,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
80,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
81,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
82,0.0,3.0,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.5,16.39
83,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
84,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
85,0.0,2.5,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.75,15.92
86,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
87,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
88,0.0,3.0,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.75,16.39
89,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
90,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
91,0.0,3.0,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.5,16.39
92,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
93,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
94,0.0,3.0,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.75,16.39
95,0.0,2.5,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.75,13.74
96,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.5,18.68
97,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
98,0.0,2.5,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.75,13.74
99,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
100,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
101,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
102,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
103,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,18.65
104,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
105,0.0,3.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0,13.21
