iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
79,0.0,2.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.25,3.13
80,0.0,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.5,3.63
81,0.0,1.5,0.0,0.0,0.0,2.0,0.25,0.0,0.0,1.25,5.02
82,0.0,1.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.5,3.05
83,0.0,1.5,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.5,3.17
84,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,2.71
85,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.75,7.53
86,0.0,1.25,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.5,3.55
87,0.0,0.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.25,7.2
88,0.0,1.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,1.25,2.39
89,0.0,1.5,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.5,3.79
90,0.0,0.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.97
91,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.75,2.87
92,0.0,1.5,0.0,0.0,0.0,2.0,0.25,0.0,0.0,1.5,5.21
93,0.0,0.5,0.0,0.0,0.0,2.0,0.75,0.0,0.0,1.0,1.75
94,0.0,2.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,1.75,2.29
95,0.0,1.5,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.25,3.3
96,0.0,2.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,1.75,5.89
97,0.0,1.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.58
98,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,2.88
99,0.0,0.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.75,6.57
100,0.0,2.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,2.0,6.14
101,0.0,1.5,0.0,0.0,0.0,2.0,0.25,0.0,0.0,1.75,5.48
102,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.7
103,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.91
104,0.0,0.75,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.5,2.17
105,0.0,0.75,0.0,0.0,0.0,2.0,0.75,0.0,0.0,1.5,1.68
