iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
22,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,8.38
23,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,7.51
24,0.0,4.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,0.25,13.82
25,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,8.79
26,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,4.75
27,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,8.23
28,0.0,0.5,0.5,0.5,0.0,2.8,0.75,0.25,0.5,0.25,0.03
29,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.04
30,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.75,8.23
31,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.79
32,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,8.23
33,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.04
34,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,8.68
35,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.44
36,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,7.42
37,0.0,3.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.75,7.95
38,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,7.84
39,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,8.22
40,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,6.82
41,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.1
42,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,5.45
43,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.67
44,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,9.27
45,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,7.41
46,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,9.3
47,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,10.33
48,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,8.23
49,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.79
50,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,9.75
51,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,8.22
52,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,8.23
53,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.79
54,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.4
55,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,9.21
56,0.75,0.25,0.0,0.0,0.0,2.0,0.75,0.5,0.75,0.5,0.02
57,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.8
58,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,8.83
59,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.21
60,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.49
61,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.21
62,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.79
63,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,7.86
64,0.5,0.5,0.75,0.5,0.5,1.2,0.25,0.0,0.25,0.5,0.04
65,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.21
66,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.67
67,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,9.49
68,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,6.99
69,0.0,3.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,1.0,11.57
70,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.75,8.71
71,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.64
72,0.0,0.0,0.25,0.25,0.75,2.4,0.5,0.5,0.5,0.75,0.03
73,0.0,2.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,8.1
74,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.35
75,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,9.42
76,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.21
77,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.4
78,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,6.6
79,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.75,9.57
80,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,4.29
81,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.75,10.26
82,1.0,0.0,0.75,0.25,0.0,2.4,0.5,1.0,0.25,0.0,0.0
83,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,5.61
84,0.0,1.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.99
85,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.21
86,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.4
87,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.21
88,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.79
89,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,10.16
90,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,10.54
91,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,8.23
92,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,9.27
93,0.75,0.0,0.25,0.75,0.25,2.6,0.75,0.0,0.5,0.25,0.06
94,0.0,1.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.4
95,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.75,9.57
96,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,9.98
97,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,9.6
98,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.75,10.14
99,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,12.29
100,0.75,0.5,0.0,0.0,0.25,3.8,0.25,0.25,0.75,0.75,0.18
101,0.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,11.17
102,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,8.23
103,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,6.79
104,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.78
105,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,10.74
