iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
47,0.0,0.5,0.0,0.25,1.0,4.6,0.0,0.0,0.0,0.0,6.38
48,0.0,1.0,0.0,0.0,0.75,4.8,0.0,0.0,0.0,0.0,10.21
49,0.0,0.75,0.0,0.0,1.0,4.8,0.0,0.0,0.0,0.0,7.45
50,0.0,0.0,0.0,1.0,1.0,4.8,0.0,0.0,0.0,0.0,3.01
51,0.0,1.5,0.0,0.0,2.0,4.8,0.0,0.0,0.0,0.0,14.34
52,0.0,1.0,0.0,0.5,1.0,4.8,0.0,0.0,0.0,0.0,13.57
53,0.0,0.5,0.0,0.0,2.5,4.8,0.0,0.0,0.0,0.0,2.05
54,0.0,1.0,0.0,0.0,0.5,4.8,0.0,0.0,0.0,0.0,9.04
55,0.0,0.25,0.0,0.0,2.0,4.8,0.0,0.0,0.0,0.0,1.26
56,0.0,0.5,0.0,0.5,1.0,4.8,0.0,0.0,0.0,0.0,7.07
57,0.0,1.5,0.0,0.0,0.75,4.8,0.0,0.0,0.0,0.0,12.99
58,0.0,0.75,0.0,0.0,1.5,4.8,0.0,0.0,0.0,0.0,5.06
59,0.0,0.0,0.0,0.25,1.0,4.8,0.0,0.0,0.0,0.0,1.82
60,0.0,1.25,0.0,0.0,0.75,4.8,0.0,0.0,0.0,0.0,11.74
61,0.0,1.0,0.0,0.0,2.0,4.8,0.0,0.0,0.0,0.0,7.51
62,0.0,0.75,0.0,0.5,1.0,4.8,0.0,0.0,0.0,0.0,10.62
63,0.0,1.5,0.0,0.0,1.75,4.8,0.0,0.0,0.0,0.0,15.06
64,0.0,0.25,0.0,0.0,1.5,4.8,0.0,0.0,0.0,0.0,1.83
65,0.0,0.75,0.0,0.0,0.5,4.8,0.0,0.0,0.0,0.0,7.62
66,0.0,0.25,0.0,0.25,1.0,4.8,0.0,0.0,0.0,0.0,3.47
67,0.0,1.5,0.0,0.0,1.25,4.8,0.0,0.0,0.0,0.0,12.81
68,0.0,1.0,0.0,0.25,0.5,4.8,0.0,0.0,0.0,0.0,10.67
69,0.0,1.25,0.0,0.0,2.5,4.8,0.0,0.0,0.0,0.0,11.48
70,0.0,0.5,0.0,0.0,2.25,4.8,0.0,0.0,0.0,0.0,2.24
71,0.0,0.75,0.0,0.5,1.0,4.6,0.0,0.0,0.0,0.0,11.25
72,0.0,1.25,0.0,0.0,0.5,4.8,0.0,0.0,0.0,0.0,10.15
73,0.0,0.0,0.0,0.0,2.25,4.8,0.0,0.0,0.0,0.0,0.56
74,0.0,0.5,0.0,0.25,1.0,4.8,0.0,0.0,0.0,0.0,6.02
75,0.0,0.75,0.0,0.0,2.0,4.6,0.0,0.0,0.0,0.0,4.5
76,0.0,0.75,0.25,0.0,1.0,4.8,0.0,0.0,0.0,0.0,1.46
77,0.0,0.5,0.0,0.5,1.0,4.6,0.0,0.0,0.0,0.0,7.48
78,0.0,1.0,0.0,0.25,1.0,4.8,0.0,0.0,0.0,0.0,11.43
79,0.0,0.75,0.0,1.0,1.0,4.8,0.0,0.0,0.0,0.0,14.04
80,0.0,1.5,0.0,0.25,1.0,4.8,0.0,0.0,0.0,0.0,15.79
81,0.0,0.25,0.0,0.75,1.75,4.8,0.0,0.0,0.0,0.0,1.56
82,0.0,1.0,0.0,1.0,1.0,4.6,0.0,0.0,0.0,0.0,18.38
83,0.0,1.5,0.0,0.0,0.25,4.8,0.0,0.0,0.0,0.0,7.62
84,0.0,0.5,0.0,0.25,2.25,4.8,0.0,0.0,0.0,0.0,2.18
85,0.0,1.0,0.0,1.0,1.0,4.8,0.0,0.0,0.0,0.0,17.49
86,0.0,1.0,0.0,0.0,0.25,4.8,0.0,0.0,0.0,0.0,6.22
87,0.0,1.0,0.0,0.0,2.5,4.8,0.0,0.0,0.0,0.0,7.0
88,0.0,0.0,0.0,0.5,1.5,4.8,0.0,0.0,0.0,0.0,1.12
89,0.0,1.25,0.0,0.0,1.5,4.8,0.0,0.0,0.0,0.0,10.9
90,0.0,0.75,0.0,0.0,1.75,4.8,0.0,0.0,0.0,0.0,4.7
91,0.0,1.5,0.0,0.0,2.5,4.8,0.0,0.0,0.0,0.0,16.16
92,0.0,0.5,0.0,0.0,1.25,4.8,0.0,0.0,0.0,0.0,4.04
93,0.0,1.25,0.0,0.0,1.75,4.8,0.0,0.0,0.0,0.0,11.36
94,0.0,0.75,0.0,0.0,0.75,4.8,0.0,0.0,0.0,0.0,8.28
95,0.0,0.5,0.0,0.75,1.5,4.8,0.0,0.0,0.0,0.0,3.94
96,0.0,1.5,0.0,0.5,0.5,4.8,0.0,0.0,0.0,0.0,14.88
97,0.25,0.5,1.0,0.0,1.0,4.8,0.0,0.0,0.0,0.0,0.01
98,0.0,1.0,0.0,0.75,1.0,4.8,0.0,0.0,0.0,0.0,15.73
99,0.0,1.25,0.0,0.0,0.25,4.8,0.0,0.0,0.0,0.0,6.85
100,0.0,0.5,0.0,0.5,1.5,4.8,0.0,0.0,0.0,0.0,3.56
101,0.0,1.0,0.0,0.0,1.75,4.8,0.0,0.0,0.0,0.0,7.68
102,0.0,0.5,0.0,0.75,1.0,4.8,0.0,0.0,0.0,0.0,8.33
103,0.0,0.0,0.0,0.25,1.25,4.8,0.0,0.0,0.0,0.0,1.41
104,0.0,0.5,0.0,0.25,1.75,4.8,0.0,0.0,0.0,0.0,2.68
105,0.0,1.0,0.0,0.0,1.0,4.6,0.0,0.0,0.0,0.0,9.86
