iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypotheses
44,7900.0,11.0,19.0,2.0,0.0,3.0,70.0,0.5,10.34,New Hypothesis: High Irradiance with Moderate Temperature and Low Wind
45,7904.409090668862,5.410555535652989,22.445819709983624,1.4182240391447978,2.2658384391887356,3.4558367652492206,65.76958578336095,0.19190317034858906,10.32,None
46,7787.481294090029,21.218189632506302,20.110113675056823,4.566678619552092,2.6323345026625704,7.195584314864638,45.816660466433504,0.0623092804895633,9.89,None
47,7804.496876033725,-1.6452112969912562,31.496092553270437,7.827934078004017,4.272061676200604,4.061376113634408,89.0491497752883,0.1825674336808576,0.41,None
48,7783.891057644633,13.740752809854754,25.15372151242373,8.349227413719527,2.54468845721962,4.181347387756786,60.09890499865792,0.6630359837802495,9.78,None
49,7994.696750087747,8.65577782454652,23.57608781726652,0.06,3.2636392082516155,3.374545258014837,45.05090180488694,0.13119238042315817,10.4,None
50,7792.008357952467,8.739186212037422,23.05465122994384,5.114316939432864,4.5524339480512435,2.297855521711655,82.01219585727121,0.21750166918561606,10.27,None
51,7498.622276856573,15.758820716694622,18.874066901148076,2.7076838607633578,3.8688065079417067,2.8837296498808196,40.034287103354295,0.11846020724033302,10.01,None
52,7789.788740114251,24.41977308286493,26.940958545664976,5.2268489074279705,3.830553043980793,11.863374187185842,52.01777486291378,0.03139763093783332,8.06,None
53,7901.966020882678,13.127481881280678,19.46554835377633,1.5542434142642025,1.6921495029973124,3.303331626610946,60.64375945818794,0.28035032671409177,10.34,None
54,7897.378194841207,5.1919268334830875,18.403541686078484,5.524107448288257,0.6628823590641869,3.687182834746736,56.3572277340733,0.6641550450333449,10.19,None
55,7908.601518895149,8.323942331233873,14.618446534843322,6.40338535187359,2.4526181136379166,8.895701770017725,64.16566749544745,0.8529043564872456,8.22,None
56,7805.458648428328,12.15201825204524,22.3370722412966,6.792491731401644,5.0,8.772353421802332,75.28463464368602,0.0,10.24,None
57,7511.766543767614,13.416939812054302,15.03294312188028,6.082076824424333,4.577072517088774,1.0948476361060333,90.00029244845423,0.6764612137100078,9.68,None
58,7896.124370798189,7.915184082266163,23.43155731823411,0.2914309449236143,0.3239246873507013,0.0,63.16409910765897,0.1300891720032546,10.34,None
59,7508.254660250126,14.796999485746447,20.408053067738898,8.985518071717491,3.8148903033736934,7.569165149092935,95.97176751012458,0.8891618646659802,10.0,None
60,7500.856195246201,9.00906654108054,14.590634422285751,5.212463684803722,1.1136199551928605,6.984758462538815,93.210800273269,0.8788228840253247,8.2,None
61,7787.527877738498,18.020677683056597,7.819777336444098,8.459291088267468,3.5367660518624366,4.851933983587349,34.34114886655533,0.8097334382604016,6.11,None
62,7892.854843199756,22.276134721167637,22.072274524160065,9.746607904011698,2.4055099838613265,5.932527231037168,74.20776187292853,0.323877205285213,9.45,None
63,7509.841756524469,11.881766544990121,28.42115143279743,3.5648704449633573,4.736410300996542,1.5823082867819394,91.1423182662149,0.012240535776042893,9.27,None
64,8000.0,11.0,23.0,2.0,0.5,4.0,60.0,0.5,10.38,High Irradiance with Optimal Temperature
65,6300.0,16.0,27.0,3.0,1.0,5.0,75.0,0.7,7.96,Moderate Irradiance with Controlled Moisture
66,7900.0,12.0,20.0,2.0,0.0,2.0,55.0,0.4,10.34,Low Wind with High Irradiance
67,7600.0,18.0,24.0,3.0,0.5,6.0,85.0,0.8,9.45,Optimal Temperature Range with High Moisture
68,7800.0,7.0,17.0,1.5,0.5,3.0,45.0,0.3,9.62,High Irradiance with Low Temperature Stress
69,7784.79077188705,2.8917542968696566,20.92146739597611,0.47198679767216545,0.3770188955097781,12.940629817142584,45.78744621454918,0.0018116383084534338,9.04,None
70,7895.045701765305,17.79394321654894,32.19698608329743,6.6174581228757114,3.7446082700206125,15.001152481859062,58.74220656803656,0.14387964569281297,8.04,None
71,7902.01115956497,9.21634857009144,31.79219770082139,1.5144447796177716,1.4368794979033694,7.302140735275198,64.30469924459089,0.2192074356187501,9.27,None
72,7493.992685562674,6.401053705599622,31.45569950364979,6.815062718456666,1.146688275824785,0.3804376211384164,22.50460799731986,0.3607061985367749,9.26,None
73,7784.443386857703,16.181235218509933,32.36651935862637,0.4791639304535183,3.984880748375507,1.321239854506009,46.804240442352075,0.8271502473962087,8.18,None
74,7791.452783278761,5.029001847253774,20.625780159322247,7.719458960761277,1.7051059619043463,2.131874594409262,90.72981520736835,0.0523694366390578,10.19,None
75,7901.33000180689,-2.671763399493127,16.915071739185862,6.844121157022781,0.6431924585264404,0.6495299501652352,59.5490363865117,0.8448097273492019,0.41,None
76,7488.429486876629,12.518528921253797,18.053207237080677,2.7984374898965014,4.021845452878196,0.2824617638550797,49.58479576742869,0.8792754237971317,10.05,None
77,7791.528866889073,9.648718985142203,27.181190083967067,8.67284668596473,3.784167917053441,8.177413653641539,66.47420837230668,0.18366850968432114,9.8,None
78,7892.596044473024,4.440936927720664,25.80753037233447,7.939883449211807,3.237166282028305,5.232640991367874,58.98055300299333,0.03189854002224979,10.27,None
79,8000.0,13.0,21.0,2.0,0.5,4.0,60.0,0.5,10.38,High Irradiance with Optimal Temperature
80,6400.0,15.0,26.0,3.0,1.0,5.0,75.0,0.7,8.33,Moderate Irradiance with Controlled Moisture
81,7800.0,12.0,19.0,2.0,0.0,2.0,55.0,0.4,10.27,Low Wind with High Irradiance
82,7700.0,18.0,24.0,3.0,0.5,6.0,85.0,0.8,9.53,Optimal Temperature Range with High Moisture
83,7800.0,9.0,17.0,1.5,0.5,3.0,40.0,0.3,10.21,High Irradiance with Low Temperature Stress
84,7950.0,11.0,20.0,2.0,0.0,3.0,70.0,0.5,10.38,High Irradiance with Moderate Temperature and Low Wind
85,7891.297431660579,15.751074832277368,8.931136642811065,7.662287475800746,0.45940831344445987,9.078307152795563,57.244288667270595,0.9676944347419826,6.3,None
86,7885.085092650589,10.935292995147634,24.695109814666026,2.9555475223212806,0.6044764144916231,7.7453534948760066,63.88127113575973,0.09844363444772997,10.1,None
87,7895.18579407623,8.31656229095088,21.596680126129097,3.8215316553937555,1.333372028996882,5.54581862628491,56.8613194111489,0.3461878188557811,10.34,None
88,7781.523847440409,3.203943573129834,31.62611187631498,4.744200604773915,2.002213984104534,10.62920973678223,76.43805152195333,0.45317433006852836,9.63,None
89,7886.775069931592,10.656913577086222,35.0059932643907,0.1766054663992571,1.02786642629899,0.5079579313268567,65.13375080043384,0.3169220685014926,8.5,None
90,7992.907492159529,5.748818910034212,24.775052620229932,0.17376640823498324,4.16801314175824,4.811970792856467,36.02211834617383,0.2069655677750277,10.4,None
91,7902.675039158394,10.18188746518157,23.637978403242894,0.06,4.969011890133335,2.61046677210298,67.86919462701675,0.0,10.28,None
92,7877.343098737726,7.7864190853911595,25.19746660269849,8.33655333442341,0.4001920858645386,5.330189835786907,54.76254520576569,0.17525084446276706,10.2,None
93,7947.267252205527,6.603192756124834,29.068184131952847,4.858936126280431,2.338935347096736,6.864620881652477,72.54262330766713,0.9027249324787894,9.85,None
94,8000.0,14.0,22.0,2.0,0.5,4.0,60.0,0.5,10.34,High Irradiance with Optimal Temperature
95,6400.0,16.0,25.0,3.0,1.0,5.0,75.0,0.7,8.38,Moderate Irradiance with Controlled Moisture
96,7700.0,19.0,25.0,3.0,0.5,6.0,85.0,0.8,9.19,Optimal Temperature Range with High Moisture
97,7800.0,8.0,16.0,1.5,0.5,3.0,40.0,0.3,9.12,High Irradiance with Low Temperature Stress
98,7950.0,12.0,21.0,2.0,0.0,3.0,70.0,0.5,10.36,High Irradiance with Moderate Temperature and Low Wind
99,7781.725349878248,5.765151169312553,15.414555290619298,3.1326050268370262,4.354050524797957,0.8277808276964937,70.66580623828928,0.7750684706774578,8.06,None
100,7792.800287234817,6.0137142032109665,30.077607661640485,7.47506620373197,1.5969961639200025,5.052821508160785,76.06324728323929,0.46442822551660046,9.66,None
101,7872.574675118319,7.297202614743469,33.79428504598576,6.688951336636019,1.2663670982196833,17.645725415533033,54.12953235871713,0.16391799727611145,9.12,None
102,7940.3671920019215,13.002892820873058,12.647336499604926,0.5282141110372089,1.365590018778331,11.907373130960991,69.04522034534317,0.9818142081514257,8.04,None
103,7993.960072572711,8.005628735311738,25.261551721785267,7.957212882592037,2.722254325406891,6.553962757335084,41.12173456317441,0.06081514224039264,10.26,None
104,7708.461616909978,11.874508185663721,10.326062735602083,8.795679305434767,2.0424708325663383,4.6009295657614295,83.02965352598183,0.24734345779394296,6.24,None
105,7486.247273147228,17.81171378673796,23.691399696310874,8.605155267289977,2.104335188928666,8.485078951874492,46.746016770766886,0.7118081638020803,9.43,None
