iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypotheses
33,7600.091525253293,11.556899251550611,23.16801539835282,9.276514208849889,3.4153465224631874,2.9326492747529698,46.765710027292464,0.5124065014094753,10.05,None
34,7507.341545238595,25.076778940894833,14.586264167649638,0.8925305158812595,1.0593164268402173,6.0122965013111,61.683757412227095,0.691017434088051,9.82,None
35,8000.0,6.0,21.0,2.0,0.5,4.0,50.0,0.8,10.36,High Irradiance with Optimal Temperature Range
36,6400.0,11.0,26.0,2.0,0.2,3.0,60.0,0.7,8.64,Moderate Irradiance with Controlled Moisture
37,7500.0,13.0,22.0,1.5,0.5,1.0,40.0,0.9,10.0,High Irradiance with Low Rainfall
38,7700.0,9.0,25.0,3.5,0.3,2.0,50.0,0.7,10.04,Exploring Higher Vapour Pressure with Moderate Conditions
39,7900.0,3.0,21.0,2.5,0.3,1.0,30.0,0.6,10.21,Avoiding Low Temperature Extremes with High Irradiance
40,7500.763608973992,14.989452092118611,8.667031583407258,8.5096976880429,3.4323408322143756,8.266133637745096,56.845940887617516,0.01392048774193333,5.9,None
41,7513.260738633871,11.195841961139237,22.543024346322717,0.2221443588579401,0.49985793669288237,3.164267481364058,56.26408025081181,0.6845075107713979,10.04,None
42,8000.0,4.86229240624316,21.450320435728695,0.06,0.0,4.760646185148616,57.22674152584884,0.735657807226772,10.34,None
43,7497.7749918973295,9.239161599323666,31.324848260183593,5.066646755668165,2.757894241113555,15.090900604530136,60.7690773722513,0.5861504169233036,9.07,None
44,7900.026938765927,3.488366593019553,21.941010569126465,2.381030310388994,0.3266990970057175,1.6003500214074837,39.53720011304347,0.6464843562724636,10.26,None
45,7995.375708528722,23.566644392870252,22.524431108336728,7.915497377499291,3.994552759086092,13.672412831520566,24.2147697837647,0.48007810088383474,9.23,None
46,7598.955863640239,-0.14225459748524472,21.12823988322448,2.3893494284466104,4.263288854857897,10.998235675604661,49.06485711426539,0.2615005441002153,0.41,None
47,7521.385231707245,13.217777134798695,26.532952287308994,8.978595359864514,2.8257724440389422,2.618622388946086,65.27966684830179,0.24575565624416695,9.44,None
48,8000.0,6.0,21.0,2.0,0.5,3.0,50.0,0.8,10.36,High Irradiance with Optimal Temperature Range
49,6400.0,12.0,26.0,2.0,0.2,2.0,60.0,0.7,8.56,Moderate Irradiance with Controlled Moisture
50,7500.0,14.0,23.0,1.5,0.5,1.0,40.0,0.9,9.84,High Irradiance with Low Rainfall
51,7700.0,10.0,24.0,3.5,0.3,2.0,50.0,0.7,10.11,Exploring Higher Vapour Pressure with Moderate Conditions
52,7900.0,4.0,21.0,2.5,0.3,1.0,30.0,0.6,10.24,Avoiding Low Temperature Extremes with High Irradiance
53,7798.882770529575,18.134497471452207,12.617747581990706,5.530987574696493,0.4829220761807823,0.8360205188229131,20.39344010866455,0.41009218213026366,9.24,None
54,7493.025509130513,18.525620154999686,17.585968279960134,6.837743420231597,2.792823047483532,1.963092312622008,69.8261467522923,0.7679604518540358,9.96,None
55,7989.3969480515625,17.57915776494606,19.49818007058939,4.325229696953773,0.6723553109920372,10.999441125203056,30.960607982233203,0.09633221754719268,10.3,None
56,7501.582144284433,20.643545775408235,32.39342523330207,0.9455261514358915,2.431928453364404,1.2558354423970863,69.9166396266167,0.2738362693189419,7.37,None
57,7510.272494288861,15.39821384466363,22.0915070496955,9.764046450056066,3.2600985177109205,11.837569809823396,46.59438576973284,0.4175554518720569,9.87,None
58,7908.216519234251,15.063719138253376,23.571719864802304,1.786958566983898,4.042932298559465,4.244611176873536,44.41382054727475,0.6285959090182137,9.98,None
59,7908.616814832609,5.874947569624986,22.728253707261146,1.8697402428463672,4.236234620710622,3.7965847495788205,35.11042644459734,0.5841053755522383,10.33,None
60,7914.8841666971275,17.724364818187226,21.4702580274974,0.5212584611104567,2.9518020542304106,2.912111591177453,27.982531245804264,0.03105439656793063,10.08,None
61,7899.626105647283,0.2627860155982411,11.43254146345529,4.8522385324832245,1.5192973454445329,7.695207870546923,36.86152885644623,0.30848140385235234,0.44,None
62,8000.0,7.0,20.0,2.0,0.5,3.0,50.0,0.8,10.36,High Irradiance with Optimal Temperature Range
63,6400.0,11.0,25.0,2.0,0.2,2.0,60.0,0.7,8.75,Moderate Irradiance with Controlled Moisture
64,7500.0,15.0,22.0,1.5,0.5,1.0,40.0,0.9,9.91,High Irradiance with Low Rainfall
65,7700.0,9.0,23.0,3.5,0.3,2.0,50.0,0.7,10.2,Exploring Higher Vapour Pressure with Moderate Conditions
66,7900.0,5.0,20.0,2.5,0.3,1.0,30.0,0.6,10.24,Avoiding Low Temperature Extremes with High Irradiance
67,7800.0,8.0,19.0,2.0,0.4,2.0,55.0,0.75,10.23,Exploring New Temperature Combinations
68,7904.220639643055,6.823440796600642,26.245443884280196,0.06,0.03159200611970509,0.0,38.939898083000394,0.996519621289221,10.14,None
69,7484.430701846428,24.879897105299186,22.198442136211895,8.50943731883537,2.5789926257928144,2.856653873434847,61.216055070434614,0.8480006997201729,8.76,None
70,7800.0747173431955,13.93069936727758,20.455861528844235,2.2787502148908656,0.29163061956418496,1.0482461017169984,31.576997426804216,0.6184233183792395,10.24,None
71,7609.39490695671,20.74642006243662,28.529792106996368,2.4379835940943755,1.474869874321461,1.3909368835589886,53.92884334272979,0.061771466527454244,8.18,None
72,7703.252991011088,11.11228152211811,15.331908428175566,6.803582226766834,4.410885808736963,7.50817453490235,62.50381567495666,0.5854987178186917,9.41,None
73,7709.538536809552,8.519891616603944,18.69725166453795,0.06,0.0,0.0,52.44598354920345,1.0,10.18,None
74,7506.2255477059925,16.429365244999172,23.725311575589853,7.4353318713235685,0.0,6.513932460559311,57.561826097584344,1.0,9.56,None
75,7996.189279040368,24.061045011769238,18.37490783206185,5.755562717385296,0.17670084595566016,4.760997671072522,40.15133748774562,0.1847966018339786,10.01,None
76,7907.363039800513,8.161386451396439,25.001292047262247,1.2338697494346378,2.4618323457564313,6.1863932738132394,63.793021381989256,0.31490371314825316,10.23,None
77,7527.433740002797,17.781556729240044,19.457709672769028,1.1879172866646968,2.6988075773498466,14.952500672652207,55.865222034388154,0.3026021180770674,9.95,None
78,8000.0,8.0,19.0,2.0,0.5,3.0,50.0,0.8,10.36,High Irradiance with Optimal Temperature Range
79,6500.0,11.0,24.0,2.0,0.2,2.0,60.0,0.7,8.98,Moderate Irradiance with Controlled Moisture
80,7500.0,16.0,21.0,1.5,0.5,1.0,40.0,0.9,9.94,High Irradiance with Low Rainfall
81,7700.0,10.0,22.0,3.5,0.3,2.0,50.0,0.7,10.2,Exploring Higher Vapour Pressure with Moderate Conditions
82,7800.0,9.0,20.0,2.0,0.4,2.0,55.0,0.75,10.27,Testing New Temperature Combinations
83,7902.618514439159,19.40882119468349,30.247616020840994,6.853508861987104,0.8076131417967192,0.8742314387412331,68.59152714017085,0.9564973626119784,8.2,None
84,7903.6922496222405,-1.35181452102578,37.28862446152416,6.168406143072337,4.650034471473879,5.1128808853384955,61.4217523990198,0.79406492140113,0.41,None
85,7513.664788825315,8.606117428415585,23.513006469715666,0.06,1.220653906950601,16.40015982127765,52.005776342930886,0.35818596577836287,10.06,None
86,7902.118049228102,22.658779958611696,12.303150869896427,0.5943021418574159,4.022452229502818,5.0851809263176095,66.60167968229285,0.3905320181885953,10.18,None
87,7895.834879393744,19.51734507363105,21.955835445117444,1.2551380680011002,0.3059004034267815,5.999636295429278,60.348166251303695,0.9666893008684694,9.84,None
88,7519.736557050759,8.648444767469194,22.01554968004362,3.3718631599067175,0.9341692647679628,3.447850757631681,37.122363971787834,0.8928758024057178,10.08,None
89,7996.433975170086,11.412100310194894,30.324533795350746,0.8379975612554069,0.38542373493542115,10.733686278223134,28.002634179895015,0.3110546681569286,9.36,None
90,7710.0623745974335,-4.885832014969594,22.844434692711793,1.2796751226218819,3.1294032553088096,6.249518156256424,58.626310656121724,0.14229305323808195,0.41,None
91,7706.2487674331105,21.52587834484416,9.589698556171694,3.0530856726224354,1.9293660302994526,3.4297317161999863,49.02859003626842,0.027564096725869014,7.87,None
92,7598.002288290815,13.318185276822346,25.501595816651108,4.954029885269688,0.0,0.0,49.14726896934918,1.0,9.63,None
93,7905.966134139265,12.219383335467178,20.88241325165607,0.06,5.0,0.0,32.20115879501593,1.0,10.33,None
94,8000.0,8.0,21.0,2.0,0.5,3.0,50.0,0.8,10.4,High Irradiance with Optimal Temperature Range
95,6500.0,12.0,25.0,2.0,0.2,2.0,60.0,0.7,8.8,Moderate Irradiance with Controlled Moisture
96,7500.0,16.0,23.0,1.5,0.5,1.0,40.0,0.9,9.7,High Irradiance with Low Rainfall
97,7700.0,9.0,24.0,3.5,0.3,2.0,50.0,0.7,10.16,Exploring Higher Vapour Pressure with Moderate Conditions
98,7800.0,10.0,19.0,2.0,0.4,2.0,55.0,0.75,10.27,Testing New Temperature Combinations
99,7900.0,6.0,20.0,2.5,0.3,1.0,30.0,0.6,10.27,Avoiding Low Temperature Extremes with High Irradiance
100,7798.807050414218,12.654089883766417,26.399505389903446,4.540465087880483,4.70684509686442,0.9809741337382594,68.80942955981675,0.44596040952359406,9.69,None
101,7513.756501447766,1.4415830686227373,27.096347419918338,6.849445568580651,4.2873198489564155,6.176590325869231,45.75474499548856,0.5245925419042258,1.83,None
102,7913.730204771314,14.104570621303012,22.353348908809906,5.487542165957836,2.8810628098743063,10.072813015143353,74.50019722521162,0.5105045427837918,10.22,None
103,7786.443296636771,6.839415139066226,14.867945619679574,4.539463867088489,0.9123467605315311,1.8836026985928056,58.96206766778342,0.9555416490617396,7.96,None
104,7519.697112564656,16.23039290071436,17.687834757689636,0.06,0.0,5.53783062415337,38.256719891075505,1.0,10.04,None
105,7904.574835492897,10.027481972132264,18.584051313312653,0.06,0.5510795807032544,4.9726287856727795,69.13876186201327,0.4148645711174288,10.33,None
