iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypotheses
46,7484.721216433087,7.494888065701687,18.019172029779014,2.727554088796115,1.253592951698264,9.611401655069402,64.581540378483,0.28695376010974216,9.99,None
47,7469.863828315545,4.3422786751104,29.79562386047803,8.490312395146688,1.4692769288500047,10.325021645292157,56.373121391740575,0.11885022123235534,9.57,None
48,8000.0,11.0,21.0,2.0,0.5,1.0,55.0,0.4,10.41,High Irradiance with Moderate Temperature
49,7500.0,13.0,23.0,2.5,1.0,5.0,75.0,0.6,9.91,High Irradiance with Optimal Moisture
50,6500.0,11.0,26.0,2.0,0.5,3.0,65.0,0.5,8.75,Moderate Irradiance with Controlled Temperature
51,7000.0,9.0,25.0,2.5,0.2,3.0,55.0,0.4,9.49,Balanced Rainfall and High Irradiance
52,7500.0,12.0,21.0,1.5,0.1,2.0,45.0,0.3,10.04,High Irradiance with Low Wind and Moderate Temperature
53,7000.0,14.0,22.0,2.0,0.5,4.0,85.0,0.7,9.55,Exploring New Moisture Levels
54,7993.535076241625,16.262132453976722,19.3835000997343,1.632301525336778,2.003194689670586,6.762571177824414,54.26883518612642,1.0,10.34,None
55,7493.804985322298,17.253800725752214,8.374736134570512,1.44238124455835,4.838221564964678,2.2748733749220262,60.377555161787924,0.5353504059077215,6.18,None
56,7496.1414245194865,27.6948681086948,27.18473708031466,3.45621602152571,2.1615934493642825,10.154076184980914,52.658408316945646,0.7623076191165794,7.34,None
57,7482.044381672736,5.34638557155759,18.959772370467903,6.145890435563574,3.5511794887646135,12.638544889423986,73.9228161866198,0.0297189100331563,9.95,None
58,7477.02653223977,15.892879930995306,30.699185295900513,9.430113731553117,4.711112229061398,1.0811111646462623,65.7573195200989,0.354806045989578,8.36,None
59,7470.373488085148,4.26092518090644,21.720629898109266,3.782040001052514,0.8959067252370156,10.03807718522009,74.55604493762173,0.41686366292267685,9.99,None
60,7984.000265305404,10.616501824498663,21.930133376280203,9.53410675823936,0.10951341811194337,5.137062704488356,72.712864340949,0.11515656025441245,10.39,None
61,7500.515901602507,10.094333306038243,26.556711987638774,1.854227889281851,0.0,0.0,30.229014023571207,0.0,9.64,None
62,7988.214632926295,26.973502112150413,26.52852323095034,5.216740500652047,1.2341549845630861,7.024645549580439,68.15039123414088,0.22240502875148827,7.86,None
63,8000.0,12.0,20.0,2.0,0.5,1.0,50.0,0.4,10.41,High Irradiance with Moderate Temperature
64,7500.0,13.0,22.0,2.5,1.0,5.0,70.0,0.6,10.0,High Irradiance with Optimal Moisture
65,7000.0,15.0,22.0,2.0,0.5,4.0,80.0,0.7,9.48,Exploring New Moisture Levels with High Irradiance
66,6500.0,11.0,24.0,2.0,0.5,3.0,65.0,0.5,8.98,Moderate Irradiance with Controlled Temperature
67,7000.0,10.0,26.0,2.5,0.2,4.0,60.0,0.4,9.31,Balanced Rainfall and High Irradiance
68,7500.0,12.0,23.0,1.5,0.1,2.0,50.0,0.3,9.97,High Irradiance with Low Wind and Moderate Temperature
69,7977.190090875948,7.657029248050158,22.767973126329522,6.917772265801931,3.6253660141565924,13.117921124408321,62.3067605002973,0.7910628724996678,10.39,None
70,7969.27727520942,11.218684146837987,22.082417358893913,4.236528578628574,4.828258173308545,4.0981402548005486,76.98405202872549,0.36450957127866,10.37,None
71,7986.440392192489,7.86865604088495,5.305231320453149,2.3866338960056286,2.5988758628346638,3.4485566387667554,69.25186912262043,0.22024045289141125,1.26,None
72,7985.797415505956,14.747343051983485,35.83796501710378,1.5995500676611907,1.4013791064750376,17.09696052822935,68.3537750792834,0.028078019066851145,7.59,None
73,7962.933544044167,17.119775650785975,26.458668051089,8.363393302143333,1.7755244300551676,18.103687354932962,75.46133771439992,0.43114846577835264,9.34,None
74,7963.654018371838,7.0269476472378045,25.762515318532245,7.137923223966972,1.9774927232735928,12.000041344048668,90.2056482057407,0.48020525159134275,10.23,None
75,7973.611011060269,1.1350493643909623,25.150698442099753,6.409215307840503,2.0221115470696844,13.448912947973525,84.14664015946012,0.3398026318293056,1.31,None
76,7943.683634958494,0.5197831433280697,19.774576755050504,7.11495515655324,3.023964086751974,8.764174965253332,88.45569563266332,0.7777562989317282,0.64,None
77,8000.0,12.0,20.0,2.0,0.5,1.0,60.0,0.4,10.41,High Irradiance with Moderate Temperature
78,7500.0,13.0,22.0,2.5,1.0,5.0,80.0,0.6,10.0,High Irradiance with Optimal Moisture
79,7000.0,14.0,23.0,2.0,0.5,4.0,85.0,0.7,9.42,Exploring New Moisture Levels with High Irradiance
80,6500.0,12.0,25.0,2.0,0.5,3.0,70.0,0.5,8.8,Moderate Irradiance with Controlled Temperature
81,7000.0,11.0,27.0,2.5,0.2,5.0,65.0,0.4,9.12,Balanced Rainfall and High Irradiance
82,7500.0,12.0,22.0,1.5,0.1,2.0,55.0,0.3,10.02,High Irradiance with Low Wind and Moderate Temperature
83,7963.928941497089,15.111216462407064,34.85772969172398,7.396495458913037,2.011861680756396,2.192624101086942,70.6300803233656,0.3103925307266753,7.94,None
84,7479.89151218874,19.208215663356448,15.886634128522417,9.208137826192456,0.14769344436765697,18.775847719106245,87.72563701002512,0.5874615471536003,9.98,None
85,7481.584580527908,16.682446237431478,2.493976087376506,9.612947901553001,2.902984141187583,14.826642042054399,92.89991064351439,0.2588145921752594,1.33,None
86,7486.691823455475,19.24935821904151,23.10980615238188,0.6337802535458297,1.0724932703193613,7.513285674742312,66.72556508464079,0.6298531541848971,9.37,None
87,7479.842907567698,22.293286756745438,18.940999314309884,3.8837672491705235,1.7135468694500426,14.398673738048902,84.20874196052421,0.2108114370091544,9.71,None
88,7481.093845008958,16.438603578675362,24.2282496577275,10.0,0.0,20.0,82.44726828607538,1.0,9.47,None
89,7487.298027029479,2.8180413279100165,32.71478935447143,4.687924603610897,4.3082336888623125,10.746974114413469,79.74001568476228,0.41763361278847067,7.73,None
90,8000.0,12.0,22.0,2.0,0.5,1.0,55.0,0.4,10.38,High Irradiance with Moderate Temperature
91,7500.0,14.0,23.0,2.5,1.0,5.0,75.0,0.6,9.84,High Irradiance with Optimal Moisture
92,7000.0,15.0,22.0,2.0,0.5,4.0,85.0,0.7,9.48,Exploring New Moisture Levels with High Irradiance
93,6500.0,11.0,25.0,2.0,0.5,3.0,70.0,0.5,8.87,Moderate Irradiance with Controlled Temperature
94,7000.0,11.0,26.0,2.5,0.2,4.0,60.0,0.4,9.25,Balanced Rainfall and High Irradiance
95,7500.0,12.0,21.0,1.5,0.1,2.0,55.0,0.3,10.04,High Irradiance with Low Wind and Moderate Temperature
96,7956.342713618227,17.6989836230453,45.775761138984734,3.3590663576259256,3.036902385676454,12.618611156113168,98.30078075205988,0.87466176094922,2.58,None
97,7009.921321937034,3.374530184024792,0.787139936307419,3.5090134740957266,3.9477628596177485,4.526273157095337,82.87457647846954,0.044158418395382704,0.41,None
98,7966.530053857383,14.087507948774345,18.342470112850037,3.6900104196091683,1.4517181164989408,7.619298922550386,86.50152940630475,0.7533641632926132,10.38,None
99,7472.445088930435,11.063135721804937,18.186862647627883,6.075232541337208,0.0,18.462286078882574,63.714317953830246,0.0,10.04,None
100,7973.203447699274,14.01841295097568,24.422788364939677,5.166019401877673,1.2000944754452336,19.331534842647923,59.9131134260789,0.008922157782548346,9.99,None
101,7491.416418650128,11.491300294731438,20.977798598714458,7.7906898662199255,2.661970281949105,0.31865291061563106,72.13653454882385,0.881532104815942,10.04,None
102,7466.876452707114,2.757071604691916,14.817484000640775,9.556377659777677,3.884130211021954,5.403206442325814,57.254730584400924,0.34796861099850807,5.42,None
103,6996.919461703537,-2.035458258317964,35.85615058999731,0.06,0.0,0.0,49.05109347606387,0.0,0.41,None
104,8000.0,13.0,21.0,2.0,0.5,1.0,55.0,0.4,10.38,High Irradiance with Moderate Temperature
105,7500.0,14.0,24.0,2.5,1.0,5.0,80.0,0.6,9.71,High Irradiance with Optimal Moisture
