iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypotheses
45,7700.0,10.0,25.0,3.0,0.5,6.0,65.0,0.7,9.99,High Irradiance with Low Wind and Moderate Rainfall
46,7500.0,8.0,22.0,4.0,1.5,3.0,50.0,0.5,10.06,High Irradiance with Slightly Lower Temperature
47,7489.0348989596205,28.012120945706492,10.636860999638543,4.954352443142312,0.06492037243261639,9.077501162999829,96.15502540213538,0.5812047376955365,9.84,None
48,7809.136341625705,-9.058449205671973,25.433818285937505,1.2676238439897762,2.9782127765967137,8.653521087124199,76.52669872665624,0.8206254253329873,0.41,None
49,7690.387186614379,-3.529613835023749,21.76325426245225,1.4675713068675045,1.1896203164008727,7.004431074086083,62.81198764509064,0.9147428871609158,0.41,None
50,7483.177345424558,23.980410379730124,3.6481262918805015,3.1016009463662386,4.825357158997286,1.5909132172717966,94.19570044646484,0.08758757020321051,3.77,None
51,7704.488444786985,17.093400835798235,25.419036341446084,3.620094755915289,0.0,3.6202140239085923,62.72533562499489,0.5932162431428327,9.37,None
52,7818.378737481511,16.9443718015973,16.27544098929129,3.939905062623231,1.189345863607566,1.7060050394473558,71.4067278646192,0.9303533113074324,10.27,None
53,7702.131073936444,15.325200577507225,19.069019220013455,3.8746034985452007,0.0,12.074508477186226,59.44312554591824,0.0051359253581850514,10.17,None
54,7850.0,13.0,23.0,3.0,1.0,5.0,50.0,0.6,10.16,High Irradiance with Optimal Temperature Range
55,6100.0,16.0,21.0,2.0,0.5,10.0,85.0,0.9,8.48,Moderate Irradiance with High Moisture
56,7750.0,11.0,24.0,3.0,0.4,7.0,60.0,0.7,10.09,High Irradiance with Low Wind and Moderate Rainfall
57,7600.0,9.0,21.0,4.0,1.5,3.0,55.0,0.5,10.13,High Irradiance with Slightly Lower Temperature
58,7900.0,12.0,25.0,5.0,1.0,4.0,55.0,0.6,10.0,High Irradiance with Moderate Temperature and Increased Vapour Pressure
59,7812.218069176631,19.07343171199919,20.694808092836972,2.5326421106619845,4.098458192976124,5.33788059712577,69.03867646496244,0.8960645586050603,10.01,None
60,7830.458748137995,25.193968013252523,13.82784879247587,1.237351792182397,3.006856516026945,12.141865439491513,53.06654331967481,0.859694925861646,10.1,None
61,7810.2996384248545,19.66534216799034,16.77482886321961,8.284143469893799,1.429090818386189,1.5623765299886294,59.0858788960381,0.5115940142617323,10.19,None
62,7810.7860785410085,13.528211256134663,19.954503703434003,3.8592773263597544,0.0,14.530304935311253,65.17528967725329,0.5315299733235367,10.26,None
63,7838.582111993853,27.63301166412736,17.25515045123141,7.648996095731241,2.13761416849519,11.369399686803725,67.35431632709563,0.4906249391377304,9.61,None
64,7840.723798228688,10.191353601233594,26.790587355145007,2.3550935703522997,4.527357805733182,4.331566455665248,62.23329867170033,0.44725174908983467,9.85,None
65,7850.466524562915,28.60062928752837,11.276239892589405,8.355271533527175,3.202044853869604,5.344405525894375,59.245796858746004,0.49238646495621186,10.07,None
66,7841.928744962443,19.744874020364175,18.446821121912343,3.123355766980728,1.3240968941897524,4.071225816325609,55.17220886105015,0.7359831679479129,10.15,None
67,7900.0,12.0,24.0,4.0,1.0,5.0,55.0,0.6,10.13,High Irradiance with Optimal Temperature Range
68,6200.0,15.0,20.0,2.0,0.5,10.0,90.0,0.9,8.7,Moderate Irradiance with High Moisture
69,7750.0,11.0,25.0,3.0,0.4,6.0,65.0,0.7,9.96,High Irradiance with Low Wind and Moderate Rainfall
70,7700.0,9.0,22.0,4.0,1.5,3.0,50.0,0.5,10.2,High Irradiance with Slightly Lower Temperature
71,7850.0,12.0,25.0,5.0,1.0,4.0,55.0,0.6,9.97,High Irradiance with Increased Vapour Pressure
72,7849.469695938098,20.423307300847284,20.156875375456153,0.44831646093624633,5.0,13.98508050680409,55.725358102549094,0.391793862998078,10.0,None
73,7705.835552900416,7.468881000576168,16.618336255398056,8.340661969219015,1.3720287146287713,5.221635414903913,53.702182143767985,0.09028885902410266,9.4,None
74,7478.484509738555,26.06084786766823,19.900415415653228,9.325726806974327,2.6005976748702846,6.403820040682651,80.19334743742257,0.3550903610096975,9.05,None
75,7847.267853184188,19.281729207243075,21.360050499335507,8.515599573539339,1.7212272988771304,17.246351185928294,51.051266531757655,0.7878064550967304,9.92,None
76,7701.679627839197,15.235225763063816,18.341265770679954,7.697440559310354,3.8087279559299327,1.0840258355759347,27.418546361393602,0.761424122967998,10.18,None
77,7487.918896987046,26.589054287772505,15.505471840951195,8.007874961083521,0.07944558652158595,14.502890081446601,97.30628778920145,0.5016589936175048,9.66,None
78,7692.799308527157,29.534974109775384,23.24487179228796,9.166171267486675,0.0857421900291011,2.290867326969599,38.98597778949854,0.7741462574683975,7.98,None
79,7920.0,13.0,24.0,4.0,1.0,5.0,55.0,0.6,10.08,High Irradiance with Optimal Temperature Range
80,6300.0,15.0,20.0,2.0,0.5,8.0,75.0,0.85,8.83,Moderate Irradiance with Adjusted Moisture
81,7800.0,11.0,25.0,3.0,0.3,6.0,65.0,0.7,10.0,High Irradiance with Low Wind and Moderate Rainfall
82,7860.0,12.0,25.0,6.0,1.0,4.0,55.0,0.6,9.98,High Irradiance with Increased Vapour Pressure
83,7906.281881914279,14.213317401118871,8.05372414864259,2.283604861854975,4.877643876371028,16.877578747109165,60.19038950584873,0.5957700831827799,5.06,None
84,7706.186788315181,12.017558537480605,21.168516540465557,1.6393534510408325,3.014849666503467,4.040360606233926,39.54522160618978,0.20958732157553184,10.19,None
85,7858.099294816001,23.7075763695649,21.88210032754873,4.9153903319498875,0.0,3.393994769677508,54.13236553710663,1.0,9.25,None
86,7831.201019307741,25.503354271909764,-0.9177754515023437,8.489224181962143,1.9706942145763802,7.007635097015415,63.56526614489595,0.9107471045331204,1.16,None
87,7824.851416101992,26.526852014229853,28.16291072584147,0.3315879432440879,1.9966091716364542,2.4694396358398074,59.8536289092379,0.4802100143292728,7.51,None
88,7734.855652959347,8.809365234481728,21.8325845280791,0.06,0.0,8.047048934966583,60.169708827946714,0.7102701495975755,10.23,None
89,7606.562167639447,4.818225366693845,12.121248035679109,5.4451617579651055,2.9886547638356618,10.04488117769587,61.168777939525754,0.07653244990216757,5.62,None
90,7591.081127591745,4.363590430264146,29.57160048346347,7.758689982412692,0.5631042043149115,2.5672088581964103,45.84953822401063,0.9224686927676872,9.67,None
91,7739.692569439553,6.315846906227304,28.472134791672254,6.072424950625264,3.1932989516028516,0.0,57.19357918432224,1.0,9.8,None
92,7705.245544525739,15.342039271004843,19.762540244795517,6.528887786774035,4.700245425584553,18.32747791488732,28.7618932766313,0.42951026113811275,10.15,None
93,7833.945117022881,16.61892530361267,22.667702240783754,0.16073750142784593,2.990765450505029,13.265659826819869,42.88691812556708,0.5142172483178251,9.94,None
94,7700.983789220271,10.650245905752877,21.502373955800316,10.0,0.0,9.454963586155554,36.7877956070529,1.0,10.2,None
95,7912.638055289886,19.21480454902992,33.75478991245779,6.849852247682041,4.290154202952302,11.090815087689606,48.68204043351556,0.5230354342541368,7.49,None
96,7910.9142737138845,5.485839211679169,24.09595968813849,0.06,0.0,0.0,55.58072971599302,0.7227746752338908,10.35,None
97,7596.324547416194,15.852586001607987,27.49462063430846,0.6911973143139871,0.19258432094553624,0.0,51.88071073241184,0.8039263451929002,9.06,None
98,7739.507960976903,12.645188104806707,23.225557710024276,10.0,5.0,14.346809585720287,60.753582800371746,1.0,10.08,None
99,7738.899000497056,20.314336276496633,31.487459711907142,2.671420097643417,1.4306614722350401,11.539017347468953,63.71677415876803,0.042561689488267995,7.73,None
100,7950.0,14.0,23.0,4.0,1.0,5.0,55.0,0.6,10.17,High Irradiance with Optimal Temperature Range
101,6250.0,16.0,21.0,2.0,0.5,10.0,85.0,0.9,8.68,Moderate Irradiance with High Moisture
102,7820.0,12.0,25.0,3.0,0.4,6.0,65.0,0.7,9.95,High Irradiance with Low Wind and Moderate Rainfall
103,7880.0,12.0,25.0,7.0,1.0,4.0,55.0,0.6,9.99,High Irradiance with Increased Vapour Pressure
104,7750.0,10.0,21.0,4.0,1.5,3.0,50.0,0.5,10.24,High Irradiance with Slightly Lower Temperature
105,7933.403571450723,7.240465529877365,24.52252517086096,0.5032339949914124,0.0,0.0,55.90556198268627,0.6863722781907008,10.34,None
