iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypotheses
16,7507.625061319052,7.852744503094456,21.739519020954496,8.796085052873154,2.451718560942778,10.524647114900066,73.99268381007325,0.5288833582423073,10.07,None
17,7484.641927005603,2.7429968589010443,24.708533654808406,0.23110732247575774,3.7417438818048794,13.459557544134338,97.31844471340806,0.7711737794366623,7.66,None
18,7500.0,15.0,28.0,4.0,0.5,2.0,75.0,0.8,9.01,High Irradiance with Moderate Temperature
19,7000.0,10.0,22.0,3.0,1.0,5.0,85.0,0.75,9.64,Balanced Moisture and Temperature
20,7200.0,12.0,25.0,6.0,0.2,3.0,90.0,0.85,9.48,Low Wind and High Humidity
21,5000.0,8.0,20.0,2.0,1.0,10.0,95.0,0.9,6.97,Moderate Irradiance with High Moisture
22,8000.0,0.0,35.0,7.0,4.0,0.0,30.0,0.1,0.41,Extreme Conditions for Resilience Testing
23,7484.536995506857,23.447481007886317,22.851727341359613,5.98810634988377,3.9520268098836873,11.490660238977288,73.98381132244872,0.8658239792303751,8.84,None
24,7487.801685362463,16.648065529885635,20.476702473777824,3.1214098740810776,1.0590716894627012,16.939232449345567,92.96865513918625,1.0,9.92,None
25,7489.968099831717,26.261827817345974,30.509210572478814,2.1765494669987766,3.4549773959898205,13.63813476726345,99.12627822793804,0.8552942585447401,6.9,None
26,7490.128632871909,7.8696108215211495,13.166430964287485,2.03100265322247,2.0594477141103784,18.665380437709995,67.1347138604321,0.6802033054557638,6.98,None
27,7523.2647899426665,2.567059845951711,25.859905604384444,6.098364873659234,4.1233893602733644,9.84195602118319,63.60087099926189,0.5752920466617083,6.37,None
28,7505.513111483309,20.804397560184192,26.21035638100917,5.820011282508997,1.9502607178199693,1.624757856029282,78.30892734629981,0.6852231926177644,8.56,None
29,7489.415288153625,15.704434726487314,30.2849375705271,2.8331016543726557,3.8194738690806416,19.287030162996924,89.23815993287535,0.23261331414056652,8.47,None
30,7496.634548440134,17.762282309035278,23.079091950734572,9.222912924873947,4.1880580421687155,14.035806819777807,73.01985510483748,0.16636051622828119,9.54,None
31,7012.392825035057,13.600402154379026,29.469345446905365,2.118446435081146,2.697343767927735,6.218793870179615,91.76386328779309,0.8075684476963182,8.54,None
32,7550.0,16.0,29.0,4.5,0.6,2.0,80.0,0.82,8.72,High Irradiance with Moderate Temperature
33,7100.0,11.0,24.0,3.5,1.0,4.0,88.0,0.78,9.58,Balanced Moisture and Temperature
34,7300.0,13.0,26.0,6.5,0.3,3.0,92.0,0.87,9.36,Low Wind and High Humidity
35,5200.0,9.0,21.0,2.5,1.0,9.0,96.0,0.91,7.3,Moderate Irradiance with High Moisture
36,7650.0,15.0,28.0,5.5,0.4,2.0,85.0,0.83,9.11,New High Irradiance and Optimal Moisture
37,7091.048192494053,1.5546233518846861,22.166848782894597,7.926049232988128,4.57496072619873,1.1964608261872045,92.08730699085474,0.3433072272303226,2.06,None
38,7481.549778909614,11.594057122956293,17.78637396400569,7.781953558009593,0.2840432943531568,11.7845793603956,98.02779894744569,0.4842356739817002,10.05,None
39,6994.517531322393,15.680156438394958,25.599417970528314,0.3870586144662318,1.6152109671790253,12.669583776634434,91.35268262275407,0.6534913172129346,8.93,None
40,7491.060688543643,11.526627260749116,14.894264093030905,4.373914359720127,4.4403349198079205,12.807055499291693,98.68976483783499,0.7266926965165577,9.06,None
41,7113.98698960142,12.935764032072875,29.36300758825542,4.55646473818244,1.103360936645229,6.879437388515186,92.69241973066002,0.16038146064836067,8.73,None
42,7098.785466761221,15.721139967276628,21.66664559390766,0.8744649264811941,2.8141367844109877,15.343919876129695,76.35032250170094,0.36808453439447086,9.56,None
43,7101.971906107174,26.956725971880893,30.246719421307496,3.854652310102838,1.5697387316614686,11.243813693394735,79.27142865177372,0.5246187552734414,6.62,None
44,7479.076045160356,19.868731654886034,21.606189254760068,5.100626398355396,0.6248838953049979,4.024387550973419,94.9278929939699,0.07778791057443868,9.55,None
45,7001.045862328909,18.380474012394387,22.232644507495834,9.0507921185301,1.8601462947785148,12.361067782571336,80.48523775137792,0.32578478755625406,9.18,None
46,7001.845014633865,22.070151915649582,19.486258457686446,1.181396279391093,1.3969385509464156,0.34120889132921217,91.73796682714736,0.5521047616703103,9.26,None
47,7550.0,17.0,29.0,4.8,0.5,2.0,82.0,0.81,8.58,High Irradiance with Optimal Temperature and Moisture
48,7200.0,12.0,23.0,3.8,1.0,4.0,90.0,0.76,9.73,Balanced Moisture and Temperature
49,7400.0,14.0,27.0,7.0,0.2,3.0,95.0,0.88,9.21,Low Wind and High Humidity
50,5300.0,10.0,22.0,3.0,1.0,8.0,97.0,0.92,7.42,Moderate Irradiance with High Moisture
51,7700.0,16.0,29.0,5.0,0.4,2.0,84.0,0.84,8.81,New High Irradiance and Optimal Moisture
52,7900.0,5.0,30.0,6.0,3.0,1.0,40.0,0.2,9.8,Eliminate Extreme Conditions
53,7116.66582036561,15.797609582385284,11.602206916396756,0.38902419339553984,0.09789040014687667,6.971492400972261,86.62541317528884,0.5234107596400466,7.63,None
54,7897.614218262265,7.235695318481326,24.87704185479469,2.9641377989641087,2.437211953018086,4.469251015055686,59.810879784100514,0.3264010116468484,10.27,None
55,7900.662185628535,5.44332685317368,23.479588818756696,2.829601181164329,4.694429831716769,17.339051535113853,41.21413558037865,0.1707183583129276,10.33,None
56,7896.703151611293,20.026105263511653,27.688939419116778,5.9434185438227285,2.994140047104468,8.950785214894621,48.871938608448254,0.030782844571781487,8.63,None
57,7901.880520047703,-3.47110294206788,15.580087860245598,8.161159911292266,3.4245821429608023,8.650413492533048,51.75931588764422,0.19647564419837082,0.41,None
58,7904.4118490318015,18.327063722688486,30.64895136090282,4.652453923730034,4.117612563139429,14.85840429498147,20.974835970221108,0.8054613620096759,8.28,None
59,7896.369149692007,9.599969902782268,31.88219139694008,0.06,2.4315747558486347,3.349910000782703,58.19504482054061,0.44851599119333224,9.22,None
60,7104.809397571925,10.577173934233658,24.31274893384079,0.06,0.0,7.939718006592626,81.65251833127878,1.0,9.57,None
61,7907.633987163663,3.1890671742585184,41.384906783593934,5.529585990169454,4.6410676874004455,12.80634909591566,43.24260296833096,0.33343257341070864,7.55,None
62,7800.0,16.0,28.0,5.0,0.4,2.0,85.0,0.82,9.08,High Irradiance with Optimal Temperature and Moisture
63,7200.0,12.0,24.0,4.0,1.0,4.0,90.0,0.78,9.6,Balanced Moisture and Temperature
64,7400.0,14.0,27.0,6.0,0.2,3.0,95.0,0.88,9.21,Low Wind and High Humidity
65,5500.0,10.0,22.0,3.0,1.0,8.0,97.0,0.92,7.77,Moderate Irradiance with High Moisture
66,7800.0,5.0,30.0,6.5,3.0,1.0,40.0,0.2,9.73,Eliminate Extreme Conditions
67,7208.684058450729,11.081234774577242,12.910734035230906,5.157458992156111,0.5064968536719964,2.6863932011604597,92.80944312156309,0.9128026111858608,7.45,None
68,7183.306880673306,10.845573172065649,14.445134932891065,1.584639471545714,3.820415656766421,12.324637505094698,91.48407300353959,0.9853972152140159,8.39,None
69,7892.687721996021,10.560836959818943,25.033730399590226,0.11420716679203924,2.756985422799714,4.530705847563652,46.21809288679536,0.6497736584677465,10.08,None
70,7513.704888142898,9.85100735736492,18.393914932523558,5.403589458015607,4.710607318717516,17.24018098109766,76.52759110721894,0.7112014253581602,10.06,None
71,7193.060911775363,14.817193741119501,18.492513586876328,2.7773416384775844,0.0,0.0,82.84330638139404,0.0,9.79,None
72,7898.977639242667,6.911154718128131,19.461357071127253,0.6719871762578351,2.680541641751073,8.088774892264272,36.20834853410165,0.2523835148689698,10.28,None
73,7897.4184814181435,8.889758743738808,26.024844378026522,0.06,4.213955945626374,13.791023120463356,36.58898616518076,0.19649607354569815,10.06,None
74,7510.662380098554,12.645914305882968,4.240265104068129,3.4817042369580626,3.4723364933466456,10.650421026712575,81.06110092649016,0.6583564626402929,1.49,None
75,7890.682092223393,12.702064850327453,13.59141301194056,3.0989460869283247,4.858207040265307,17.243207878589498,40.497335774444856,0.8184723708072246,8.62,None
76,7805.147934670927,1.765396181410324,46.82048768272939,7.146019921936444,2.929282240506609,6.881810738909399,53.09298827021238,0.42716274077597716,1.67,None
77,7850.0,16.0,28.0,5.0,0.4,2.0,85.0,0.83,9.11,High Irradiance with Optimal Temperature and Moisture
78,7300.0,12.0,24.0,4.0,1.0,4.0,90.0,0.79,9.69,Balanced Moisture and Temperature
79,7500.0,15.0,26.0,6.5,0.3,3.0,92.0,0.89,9.35,Low Wind and High Humidity
80,5600.0,11.0,23.0,3.5,1.0,7.0,96.0,0.9,7.87,Moderate Irradiance with High Moisture
81,7900.0,16.0,29.0,5.5,0.4,2.0,85.0,0.84,8.94,New High Irradiance and Optimal Moisture
82,7888.860759435928,20.385820907178072,15.162473642666981,6.336844258957653,4.762258685971053,7.289328579310272,64.83932300638257,0.2922119889416853,10.27,None
83,7885.81150352434,9.075632560823202,27.016796443032028,7.058489048805487,0.6140837243770164,1.766270556746885,32.60254875641895,0.16236351196032017,9.92,None
84,7889.472928828734,29.197524148704424,22.051644869349097,4.80056144122568,2.3992982449346654,12.644425955683483,79.45748709730313,0.160740309082395,8.4,None
85,7193.07819740664,3.3207090519924423,19.46764298726195,2.7772276863684326,0.0,0.0,88.00097086437351,0.0,9.69,None
86,7903.677776146811,16.344193249972896,20.17553708946315,5.77074188395163,0.9512096385736452,5.597514704341728,35.73009495260527,0.8559198754816499,10.25,None
87,7885.252334102184,9.84660136491567,23.084582767396817,5.365819249488084,1.8933867967912932,2.4214162829632557,68.28497043865019,0.19927445811178712,10.32,None
88,7896.389046275871,6.105702511576027,19.58557392876166,1.1794667876756673,1.0370951927645096,19.31679359883165,21.84775216383361,0.289228486261504,10.26,None
89,7908.10821531628,1.3045681952698054,24.6017492255789,1.5701383630558499,3.0275887965410018,18.717703054402865,27.57743043714884,0.5223595636365427,1.6,None
90,7888.198383280173,17.1409890366127,18.309424035838695,0.6934992789647749,0.16673418150381314,8.195939614441883,74.44299310176325,0.8629695285346013,10.27,None
91,7897.905437252181,21.2432045833079,17.63445645613548,4.384599844376797,0.9576408073822434,16.529765563582643,32.35239219358771,0.15437261573746464,10.16,None
92,7888.620785727037,20.416004089184547,23.877568069665614,9.07247429388319,0.6514041927270409,17.192800575128327,34.48800542411221,0.2367769082506791,9.34,None
93,7900.0,16.0,28.0,5.5,0.4,2.0,85.0,0.84,9.14,High Irradiance with Optimal Temperature and Moisture
94,7400.0,12.0,24.0,4.0,1.0,4.0,90.0,0.79,9.77,Balanced Moisture and Temperature
95,7500.0,15.0,26.0,6.0,0.3,3.0,92.0,0.89,9.35,Low Wind and High Humidity
96,5700.0,10.0,22.0,3.0,1.0,8.0,95.0,0.91,8.09,Moderate Irradiance with High Moisture
97,7950.0,16.0,29.0,5.5,0.4,2.0,85.0,0.85,8.97,New High Irradiance and Optimal Moisture
98,7883.955540709008,14.460944197213536,7.545753906431642,1.2834806468754283,1.234447093124618,7.127495614092991,19.48643763293134,0.6555354530593849,4.53,None
99,7881.6332969341465,20.701887402345122,3.9256146494069313,1.7684318080293582,4.209428554705724,2.689238526176745,68.30554626866969,0.6904255637360651,3.03,None
100,7874.797160953292,11.40435061074934,26.339628147307586,5.318538548961955,2.727600150996714,15.641441794855627,76.1860447850451,0.9146532753723139,9.85,None
101,7893.810075952669,13.22138834448004,25.67537429512882,6.106757031426356,1.8232537833138418,8.37515273457523,27.069541873833934,0.787137139131372,9.82,None
102,7880.695945351862,11.150455530258263,36.02002521509756,8.218858690383291,3.3491306789903015,15.484614399911898,83.18731585986387,0.9049959901299809,8.23,None
103,7871.907528083707,6.767122185263538,28.490869286391437,1.8355902788138618,1.3593332049519606,12.10960873715772,57.64370731174044,0.9307573220953858,9.86,None
104,7892.318837511831,6.852687887450713,23.810056052720007,8.742007266290207,3.2031690843447613,19.20193240199481,63.36778305913153,0.6448001075190987,10.34,None
105,7879.786611720763,-3.877800931757104,31.87207813874634,1.480932770509545,3.7491161920237843,4.431624299382733,64.80257504030538,0.7391357908012421,0.41,None
