iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
12,-3.671810962003152,-7.4071314777824915,-3.3503495106567964,-7.8374232027350255,-3.731701239825376,-1.9551932909188179,-6.498012934911844,-4.189578135868397,-4.905148936803767,-3.8883319218883847,-3.707448492590379,-1.6030274223942207,-4.336600127680652,-5.565686130160298,-7.016874477964777,7.535,None
13,-4.753109729225912,-7.71335671460615,-6.2515916637337225,-3.8645255280801236,-3.6252630247041737,-6.367810019817412,-3.167266545342112,-5.3930559177712425,-6.390961105839111,-7.2764323314415265,-8.316784628763928,-7.016985610969587,-3.7318093472965064,-4.548896073971848,-4.225551148058192,6.424,None
14,-5.0,-5.0,0.0,-5.0,0.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,10.122,Refined Midpoint Exploration
15,-4.0,-6.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,9.283,Exploration of High-Performing Region
16,-3.0,-5.0,0.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,10.014,Central Variation with Positive Bias
17,-5.0,-4.0,5.0,-5.0,10.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,8.707,Exploration of Mixed Values
18,-1.5372652283472297,-2.778021859113074,-2.435349003678125,-2.121218932849549,-1.0491267687696546,-4.495774055701267,-5.33681511029699,-2.3397371558695825,0.11638389666480055,-2.0799134702523663,-4.504398123247173,-4.675839649390964,-5.776202396065639,-3.50083533862595,-3.4071474190887936,10.027,None
19,-0.34894150915326144,-1.2791347780178326,1.001797811929796,-5.073779553870441,0.2275172456539109,-3.9067500882113255,-4.751192146082762,-3.304701768218385,1.2149179423136613,-5.592631422532771,-8.039548192856465,-4.599139166046615,-3.5527306053310674,-4.581594051740203,-5.0853452810722555,9.015,None
20,-5.416565409286557,-6.371001294007147,-0.3804672125040088,-0.9465125351731017,1.9564782829657932,-2.560090844658524,-4.844136073880083,-4.037594052610213,-0.14784400946395942,-1.6911762205801386,-3.026571509834451,-6.618125056326618,-5.148645930271965,-2.8678070106585194,-4.700840809282767,9.426,None
21,-4.8633870239550925,-5.629983464598869,-2.5698189222443686,-4.102396155254371,1.3181229342871021,-8.283024021243978,-6.215378608074571,-2.480066000761017,1.2011866580914667,-2.524250425007504,-5.507124236018748,-2.0987034079932334,-7.735933125773139,-4.81273581268508,-3.4718333351692205,7.851,None
22,-1.7101217238844495,-2.5995162308918376,-2.008687962350446,-3.060150154047347,-1.5593205212218646,-3.0119487300601104,-5.335076567538228,-5.238294709474185,-2.5090220394870384,-3.3255511197028014,-3.3222895194703894,-6.812363389978425,-5.20020877089222,-4.143891717942047,-5.5396051072962935,9.143,None
23,-3.0006651020378254,-5.265501278595679,0.4186067416097834,-3.359478807717827,0.8638840894347986,-2.80499451679575,-2.860238715026009,-2.5544385674198913,1.5702247270757947,-4.550358945234841,-3.6230551230981103,-4.064053780469296,-2.4271756572635033,-3.249010151578998,-1.7236175408183567,10.835,None
24,-2.8401898277807396,-4.915198220758186,-1.5184745052992055,-1.5562530800042713,-7.984137066864401,-2.307251715239321,-2.6965334639518024,-0.4856012177232343,1.6794072353673353,-2.9050029445295347,-2.843645476771037,-3.756395571762369,-2.5041876362194193,-2.2223915858251484,0.17288642205668184,10.634,None
25,-1.9306498691828466,-5.57574382786895,-2.4476973481113764,-4.111600494921826,-2.2262633031964096,0.8954909477040498,-2.062930659806399,1.426343446995734,4.938424429590877,-3.4315524654935574,-3.5679867574212714,-6.865455467924918,-3.9681427773288376,-2.700714225862607,1.0664865660317606,10.198,None
26,0.6811408618292843,-4.521708302485672,-0.5220036292909753,1.471956272533609,-1.4804585609360719,-1.8246995649149353,-4.387138350238473,2.040044883811729,2.155756933599576,-2.8182217445821824,-1.3971960381942563,-3.131610010163607,1.4108472078036767,-2.0634418559000207,3.738396548673186,12.085,None
27,3.3247884050636354,-3.423858188559551,-0.8786038672056173,3.307656690110754,-0.9378070446314395,-0.9735359827684333,0.641080924295574,2.8801943939943575,3.027684226283802,-1.132364978287776,0.016907581885475254,-0.4950617032904722,1.6822334843082558,1.3674474564124928,5.5509062859818075,12.485,None
28,2.7418588636452084,-3.7897301029612875,3.761749533566969,3.3970451292466803,-1.6065554342019652,-0.4821155672094923,-1.2575307045723063,5.887521654981265,0.45416569917980615,-0.46262769052532426,-0.7409928705821217,-2.1047454003161965,1.2624313100590765,0.026697301432643494,9.610710789117343,9.955,None
29,3.059282353199136,-3.7840416341864285,-4.649112969312896,3.73648013970459,-0.8023724215921045,-1.5245581979642417,-1.475296375861008,0.9354682016484758,5.838137589388225,-2.641043154397283,0.5855298250556089,-0.41213347455429095,3.8512621159722014,0.7266272473498044,2.330834608837737,11.255,None
30,3.5084686599563066,-3.4986905571255735,-2.1107398760603973,1.2855810730641326,-0.24701270385453852,-1.7996764512221142,-0.004505577171152496,1.3744321693516421,0.36716600765648155,-2.9375805470532024,-0.012491085979334673,-0.42483200573797586,-1.7093835304334004,1.9882120532070953,3.6447289196056176,13.396,None
31,4.47939585110326,-3.150680873724711,-2.125120440720798,-1.1626517869430801,0.09005513969383658,-4.411814243046665,0.44689684856051687,3.4712450825869756,-0.06327926845695754,-1.5108339652975784,1.6008727385020811,-1.952370786957907,0.0639657877474662,6.156062723441742,2.6669473281179807,11.549,None
32,4.717150904356256,-3.1058480011961938,-2.490309553778099,4.825679865934567,0.16643862509816593,-0.2251702213395319,2.3490432004134862,2.6874092101102525,0.10433624833514187,-5.220598465284837,1.0277856243498154,1.7209495318303958,-4.094181771793447,-0.786297210305931,3.0842017535907273,11.525,None
33,16.08454598132859,-12.001084367708565,-15.06403698685972,11.019276111157495,9.989634164643519,11.167125410211284,-2.302890904502526,-2.0560288589025326,8.563719686730892,2.3384388667158973,-13.942955255084005,3.449856990036835,-4.064962650419524,3.7893972949617734,7.12745426135119,3.742,None
34,10.912235221256182,14.936060994944086,3.5971851011420597,-6.112285023006027,-21.82959816534959,-4.881941462729685,16.29473871663314,0.9903008178388788,-3.6023707197316597,-15.50127150846611,10.14589499092967,13.127430893373145,17.66078392784727,15.187930146525403,12.938660441930125,2.122,None
35,1.9119670334709902,-3.3772332591788548,-1.4725324541857319,12.560607787877345,-6.333527784909588,3.1554399626238308,-12.3201436685703,-14.461728876624182,8.634558551816696,4.4134951714168835,1.2666833207099657,1.3443882990611975,2.064516601266739,11.915713114590112,15.83687860823558,3.709,None
36,-7.8187056836464235,20.0,20.0,-30.0,-30.0,20.0,20.0,-30.0,-2.9628296124882745,8.236925444274236,-30.0,20.0,-30.0,-30.0,-30.0,1.857,None
37,-10.9945879874085,5.94726829986954,-30.0,20.0,20.0,-30.0,20.0,-1.831463225124308,-30.0,20.0,20.0,20.0,-30.0,20.0,6.590319777988655,1.843,None
38,3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.798,Focused Exploration of High-Performing Region
39,4.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.316,Exploration of Slight Variations
40,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.228,Central Exploration with Positive Bias
41,3.0,-3.0,5.0,-5.0,10.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,8.904,Exploration of Mixed Values
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.945,Avoidance of Detrimental Regions
43,16.507829233066033,13.30949701006476,5.666953217187199,4.05193376197051,5.8219592155252755,-9.481560287695018,-1.3996931406436985,-2.7472028879872497,-2.7776486929240285,2.3182630504910122,5.797145016016174,5.216232578474873,-13.348157021321423,-4.01130294478364,-0.2478254870178347,4.375,None
44,-14.522114021210355,9.999577554462348,11.006904806194946,-17.685290384912555,-4.475728280266544,-4.430105778448723,12.353326783871807,-1.8414132112151158,-9.835488385031905,14.155912730793304,4.099466836651807,2.8295702418050155,7.552117883702799,-10.48096368997183,1.336652395571047,2.971,None
45,-13.404006056437641,0.1714282330286565,-11.498418117445159,5.769220059084503,11.652717346625238,3.0330051807198544,0.7965056672705835,10.082765679616173,7.507613207341414,7.782431380112044,12.544585064215369,7.583894517422664,-5.2734676071452675,11.944092438422423,-3.8348619344013954,3.744,None
46,-4.367013514224801,3.8257674105202923,15.240699129547608,9.148579755512195,9.34158532510537,1.7621912663717438,-3.145522113493101,-6.763728189670459,13.227096453197944,16.638779023385524,-3.625033925208207,5.077764785000198,2.0866079369576127,6.550680863981292,-0.03904024944192486,4.114,None
47,-0.9311215238325623,17.86942073369245,1.5858319507747005,6.344036820338324,-1.1831156520841546,6.172688372818634,8.479701609838436,10.926578301246586,5.736956226206665,0.11914573889864499,-7.486298580332445,-15.678874020459912,15.283967209618602,2.400487636664799,-0.9767713555904294,3.659,None
48,2.568733918496889,8.86841046449134,4.743678487407408,-2.1497808227514312,8.722446599054358,10.887814109721127,-6.857842310570803,6.620891755602528,-19.892496238442227,2.5695054440621306,-1.7282522630929336,11.001322938528588,-10.501222725697641,9.425717141830425,-4.708270763626178,3.671,None
49,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.592,Focused Exploration of Central Region
50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.939,Exploration of Slight Variations Around Central Region
51,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.764,Exploration of Positive Bias
52,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.827,Avoidance of Detrimental Regions
53,3.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.326,Exploration of High-Performing Region with Positive Variations
54,-8.644971784531787,-12.29026072238955,1.9830651604593612,9.545811844020221,-2.3870229897715696,3.654624040091825,6.646229421456901,-3.3664882543253896,-8.825312898287208,-5.741051134886391,9.648551999261834,2.858734166083593,16.66528710480266,1.6406908715004747,13.91242310636224,3.691,None
55,-9.35420914641782,1.5810907049892329,4.009491552365972,-18.496915756240533,-5.300269596776253,2.725310239170362,-5.582331621086052,-1.0328530411763523,-4.216876050093646,-9.552875058293239,1.5663105894586238,2.1475124009466455,0.019570870784541228,8.645353476604782,-6.384472904845108,4.905,None
56,-5.193499987733368,-10.80555266670472,-0.36716666774717766,-7.102322188495055,7.304909372788536,-7.365571986708414,-6.555675432889391,3.384385981250283,1.291807812321693,3.6673802333768677,8.241768119336783,10.025427184778941,-6.655045627109171,9.435031217236741,-8.499377843954704,4.873,None
57,6.773789453583689,-8.902969104222052,5.149352064358972,-1.566730548507806,13.425978589013717,-2.6308196441885308,7.908158811600231,-3.9846556418572057,3.8287583963244174,4.207553224264686,-5.718308175979416,9.233329912423287,7.166776457462433,-4.314380662405359,15.478153226856541,4.597,None
58,-11.880794249252915,1.9465278185989803,-7.879279672862793,1.1437776281728738,-5.6796601503354545,3.819985874778091,0.7550996718651213,-5.6564832177253805,-8.752836244675567,11.24275198299064,-2.77366250828916,-5.96727241448734,12.76398215859286,-11.04484353981465,-3.607343163315104,5.039,None
59,-14.536983218000783,4.434320348973969,-6.9732308515218335,3.9853956632858143,8.620494819132396,3.6325987430459605,7.18110213632724,-2.663428260662915,-5.466527360452329,1.3315396718937649,10.692108625538765,-8.019545207021846,-5.045051634866276,3.5990828089899196,-11.33152946376589,4.633,None
60,4.682838032715594,0.6139675840152883,-4.564790327739615,1.7078693343965767,-6.027484444486724,-8.891551677257933,-4.450510369057945,-14.081110712802815,2.5156743756615256,3.6829905229694617,7.503793459900848,-13.719146888757034,10.269160290583095,1.2030238059826779,-5.237334776904831,4.781,None
61,-2.9987316908102706,-1.3311410898893605,7.276661084341519,4.737801234311242,-2.0486739504473626,-4.119828873022524,0.2987998725343708,-12.646444144611653,6.474131853046181,1.816212470331056,-4.12649795279977,14.581875983658634,-7.351261900292041,-3.6149823776360464,-6.158644304094981,5.57,None
62,7.733981941957353,-11.861534522089034,-0.25273742630740514,-10.138973731731916,-4.618662839707252,5.194897884293546,12.4544567775282,5.271183549858499,4.389154671704411,-1.0305697856912168,9.092704093183876,-7.155567183665891,9.091726258639568,-7.367363614158247,-0.040377824583462285,4.938,None
63,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.237,Focused Exploration of Central Region
64,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.741,Exploration of Slight Variations Around Central Region
65,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.548,Exploration of High-Performing Region with Positive Variations
66,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.879,Avoidance of Detrimental Regions
67,2.0,-2.0,5.0,-5.0,10.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,8.993,Exploration of Mixed Values
68,1.215343965312826,-7.441760116812553,-15.738546710761716,0.4539573693707055,4.132530413300216,-17.812197345490752,7.509015194914738,5.473948689673925,-10.648295369846458,-4.688581478915516,-0.24434934121618213,-5.122872968777454,11.416398263725988,0.15174809402777,3.231708335771657,3.861,None
69,-4.33275277058361,-9.215394640841968,5.735203190204132,-8.87990655727874,-10.478042366556046,-3.2567508556469917,0.7323562119471809,-14.322590817177263,9.602151872644178,9.916919933964245,-0.3425765870351256,-7.236811036745035,5.500809909546042,-1.735121497123572,2.9305451001558893,4.645,None
70,6.409580908732487,-6.216782530938609,3.290427368805524,-10.557821423735408,-4.32643836946966,-2.9452941294125594,-8.122434285381065,10.827609832422098,9.325522817134015,6.5785529290923535,-2.6137423340209978,-4.0060091445797,0.2276987436327076,10.335442274236485,10.487130907211835,4.784,None
71,-8.340863735757598,2.109383249504809,-3.896069658070413,0.6782458866441949,3.219207283360312,-11.226390634073308,-14.969029612516483,-2.908328087009629,10.00375142895475,-9.825832853982568,-7.006236621075168,-3.6396477169862997,0.887893250592036,-1.1195048596178587,-0.6652677341451643,5.679,None
72,12.058815338879327,-10.494400936333609,3.901227276591392,13.45109164122507,-11.929903045767748,7.764209850508493,-8.677345934244403,4.293355264680898,16.940369497592414,1.0120211656491342,0.43289453964314717,-3.5692519808352863,0.9856590146398219,0.2398426535498963,4.561828723766688,3.94,None
73,-4.030284948602098,0.5629874856812762,-2.7916485952921093,-1.2511189188256395,6.976304909904741,6.354218911255366,-4.677195508333842,7.3735656120021105,14.686224450359319,-5.403514580806174,10.007541836055026,8.999688008812974,7.027170975470845,-0.24814810929011344,-7.350296722851713,5.278,None
74,2.8589691184341532,-9.953076357573526,-4.467054553324395,15.092259051586382,3.3264424870346545,4.358415186408067,-7.958002505829089,3.809394307762176,7.197779743171239,0.4547485100426627,-2.8354210474251182,4.696537512373915,-9.62954611653969,-16.443515226317185,-1.0097436292738529,4.483,None
75,-7.286972597855634,12.05543166147627,0.5492312890179925,-7.97571092542524,7.347040377818587,2.3552964642425493,-6.246553973811466,12.267845620819465,-2.5930611106477066,-6.76367023549826,-10.179581760851033,5.750795174936883,8.088594319240201,-5.689564386509872,5.002269416908014,4.815,None
76,-2.826605646197031,-19.503936334809065,7.737703489635322,-2.417937732333943,0.3779292668868166,-6.656140601239535,1.3178520853733424,-2.9483035281956695,-3.537411707276611,4.019110508287888,4.518067454078,8.159128488274895,-9.57813266145412,-4.118238092617599,-3.415916551559846,4.896,None
77,6.058662631248424,-3.8956323470287337,7.649812498897774,6.608201460424624,-5.219761180937034,14.315567296894429,-11.94932979237759,-10.891735894662446,0.8058436087035759,-0.2368733081497716,-11.886939341804858,-6.029852996851531,0.5089988562223127,-7.355277843840938,4.480343932823878,4.574,None
78,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.632,Focused Exploration of Central Region
79,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.488,Exploration of Slight Variations Around Central Region
80,3.2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.282,Exploration of High-Performing Region with Positive Variations
81,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,Avoidance of Detrimental Regions
82,2.5,-1.5,5.0,-5.0,10.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,8.352,Exploration of Mixed Values
83,-3.572044069168175,-5.39482758013925,-18.159636209711255,6.928224164650381,-2.3928726842963073,1.7045015574421285,9.471460420454704,-0.15914285003537287,3.435214828036969,1.7732062137491233,-6.683565550994704,3.6513875824036006,-2.8533574221578775,6.942048385741842,5.813480680272669,5.324,None
84,-3.643317339349352,3.5125355256425763,4.047122553198406,3.997595181619822,-5.26974773657572,-8.588034343165074,4.588706432465891,-5.54604447276958,1.0957875234593395,-15.304661833017548,-5.694201657960253,0.42699124064423444,3.3103185169306073,-12.373886185220265,-4.729911727385801,5.25,None
85,-4.422606163480186,-9.08241050003869,-4.66587243004404,8.857261576376288,5.853242683979339,-1.5098081394044733,-2.957526039978376,-15.411688676498532,3.4212015010331456,-12.284252516553373,-3.995237854528334,-9.880749757558046,4.886054797099483,3.9258007938222406,-2.594483310835738,4.928,None
86,-5.278723919917873,3.778781047934629,-4.803074862148467,-5.733108851344888,-8.434875054009538,0.5036200853053039,1.6484088649923159,15.6393560234145,-11.805800028381153,-13.527000820000257,3.213902542427718,-5.987928081311207,-10.436558578590343,-6.740059389889499,-2.6583226450346835,4.082,None
87,15.800260775656717,-1.174398696334567,19.24595062546679,-2.946230918606581,-4.02863215686078,-6.443893952359428,4.038541822014956,-7.041129972561944,9.218791137976176,-8.905856787711443,3.168518083145173,-9.076440338199731,-1.578345402777238,1.02925116978043,7.012394891435733,4.559,None
88,17.397050548365968,6.721444103767439,3.3236888518954117,-2.502032693436341,3.682013974827207,1.2996852715833285,7.036004124606428,-0.1922238204518436,-4.141280381319731,7.188810563755673,-8.455017570325513,-0.9260483766212104,6.054239979857748,3.216052634746667,11.127999019928069,5.194,None
89,-1.9870366741285963,-0.5413480506891517,10.580139167957086,10.638118414613942,7.960857168157261,12.788315077614016,-7.812435175908895,14.452370014103138,-3.8774783655802345,-9.686419062956464,-6.513246107250321,1.5584557285785827,-5.016199583950684,7.504978862711397,8.11718007220032,3.94,None
90,-5.7554113036376044,-12.428919637533138,2.165066674380334,2.515096941060733,-0.7655490576616657,-6.238146018026487,-1.084276480298886,8.935584570788684,6.083658532760047,8.862213816518135,8.45980699213483,-7.311909483120029,0.45079995084831737,-5.381796381244985,-4.070460750655553,5.839,None
91,14.383291127374001,4.21869427880754,-7.352048308097672,0.5742488507986891,-3.064663480432955,11.506645443031296,12.172350237519716,5.44611207277098,1.8662864596715352,-17.167218801664866,11.927415779843074,13.684173364950475,-6.551751590988083,-4.185557477061607,0.2790390057861849,3.259,None
92,-0.7761961270660827,1.118617691343271,2.953474743967689,0.24427714232094644,-4.750785454491016,0.49831958780852403,-12.755344136216163,8.041553594322075,2.609266961300669,8.416681988731753,2.0672415170975356,8.128338941398852,-9.968785407411435,-2.5935640475049446,-1.7480899394868246,6.544,None
93,-2.5369682309098813,9.55517221520823,13.243713099605174,-2.924688157078478,-9.34248007056749,6.541035986413647,9.644734400272299,-3.142995137263977,1.229719584839355,4.344515083030636,0.09900070237170766,1.9909477390349402,1.4227714810400904,3.796259043253052,14.049763756030188,5.027,None
94,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.872,Focused Exploration of Central Region
95,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.385,Exploration of Slight Variations Around Central Region
96,3.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.845,Exploration of High-Performing Region with Positive Variations
97,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.745,Avoidance of Detrimental Regions
98,2.0,-1.0,5.0,-5.0,10.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,9.02,Exploration of Mixed Values
99,-4.628150990939908,-7.399327011099096,10.541771879806923,-0.8491328690922337,1.1575416535080087,-2.503510347240706,-6.571799715633926,5.311680533081812,3.1435408582468654,3.451211123603045,6.543939232556994,15.618601473106487,8.840604281288762,6.7973183535424795,0.5796305313881298,5.011,None
100,-4.112200067055589,-6.90911632289988,5.147239729081406,2.9044567492934306,-10.919252208944375,3.987124488669423,-3.8886532458992704,-2.0656353907213827,-5.041171461978923,9.194498313486505,-1.9657680818898804,-9.391746249853178,-9.85330804161979,-2.771273157590784,-8.298601619896402,6.466,None
101,-1.0709158803614365,-15.694323413021445,-3.03010838944801,4.762960361294397,7.099879583594394,3.1635161414581248,6.924215970563218,9.791303739859401,-3.5426957719119585,-9.949701650600513,-3.345595989506794,-14.249488047524363,-3.9996070203183187,-13.473256903703362,1.7544528392986152,4.371,None
102,4.497751499695475,-15.052312327536479,-13.1971242499637,5.651359430520927,7.039507795991135,-8.164780722565336,-10.098057403295819,-4.380820972475515,-4.654106232992717,-0.9994871503652085,-4.775213094621574,2.7775909511364745,7.619976028013006,4.758709460181301,1.6439066658013246,4.807,None
103,1.8513378195868455,-1.281347497162379,-2.958349275278266,1.1532176654713844,9.677580591857406,8.207353515237088,-1.70122733551122,1.1378761525054877,15.787934140408446,-4.111086274647718,-9.490149376428704,6.526283312831659,4.788202616424698,5.0346233472629365,-3.55471624943668,5.74,None
104,-1.1924649207733005,11.534402881798044,-0.6778279432626704,3.8828093184239094,-9.424530654081387,0.6644244209648988,6.686602222389041,-10.4487263638499,-0.1054119942124423,8.912694328372353,11.985052572161905,1.9330064807195768,-11.53766403893701,-7.867308328397062,1.2018409924953666,4.834,None
105,3.5309127338504993,3.432467991227824,5.220846605328163,6.485483329306,3.2976345382137637,4.584829537609295,-10.517091561620912,-1.8490479192078908,-1.37578648251014,8.827262720771522,-2.507974074469299,7.845461825420564,12.221583975166581,-8.129652457559732,5.431249961005406,5.404,None
