iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
13,-8.016884707769574,-25.09078712952754,-1.7568249979172634,-19.98661934121638,-0.21060593661109195,6.862482680839882,-5.128794356902844,13.242254795525334,-12.470299604198853,11.38246813445366,0.7567990816226882,11.124451187573051,-27.093291640379597,5.90602571228564,12.270192466965348,2.014,None
14,-5.0,5.0,0.0,-5.0,10.0,-10.0,5.0,0.0,5.0,10.0,-15.0,5.0,0.0,5.0,-5.0,6.925,Refined Central Exploration
15,5.0,10.0,5.0,0.0,15.0,-5.0,10.0,-10.0,0.0,5.0,-10.0,5.0,10.0,0.0,-5.0,6.287,Mixed Positive and Central Values
16,-5.0,-5.0,0.0,-5.0,5.0,-5.0,0.0,5.0,-5.0,0.0,-5.0,5.0,0.0,-5.0,5.0,10.44,Exploration of Slightly Negative Values
17,15.0,10.0,20.0,15.0,10.0,5.0,20.0,15.0,10.0,5.0,15.0,10.0,20.0,15.0,10.0,3.2,Exploration of Positive Extremes
18,-5.725197268110527,-24.75505073109854,-12.591009335747184,4.240562338526523,-6.419670267006683,-27.14243832816947,-1.4887964479615228,-17.30922763587093,6.620993330277649,-16.633386084977094,3.386889942075399,-18.628757337558895,15.87746356588383,-5.473530689555595,-3.9227540765754085,1.209,None
19,14.501457078550864,-9.47028014981392,-23.960880940814224,-2.117190532917725,-12.171610764312327,5.060339934834786,-0.3521691811823935,7.675856001842604,-4.686297948640178,-18.002197861792112,-14.864274942634644,6.6012520059801005,6.777620849614031,-5.994287032446707,16.86258748812405,2.287,None
20,-5.0052688824887905,-0.996542150997937,1.005447865284486,-3.3721418591276766,6.7885417631963385,-4.506087442627927,1.5250399602330864,3.0093496018866115,-3.753808850312923,0.7850236424735836,-5.526381281337103,5.69996521069118,2.3042620539488885,-3.880794373850227,3.1235794763723645,9.573,None
21,-5.9401095604949,-6.304475956396158,0.5289689669370785,-6.253689382374601,5.634491364025469,-6.472686429719721,-1.3530899763492301,9.448133824193393,-5.465682386276989,1.8011423819700016,-7.580917571009687,4.692858017091818,2.3722757140785395,-6.0629153660185215,6.292748578200808,6.418,None
22,-21.635074556925225,4.37174485222296,7.3641822882012065,-14.547060859712625,-6.048525694837544,-9.570051089396678,15.437666733813401,1.223187125075846,-4.482453382120923,2.705708040592711,-7.096289123090955,10.311629646347228,-2.888503175664411,-3.409565044972858,4.78761708754579,2.979,None
23,-15.440339558645078,-7.743924539926567,5.207297178293949,5.4649648248557625,0.7639711585312945,-6.407947621430811,-6.444419401298241,-15.363035457324877,-0.08191011832714423,2.776010781977945,-9.833538060772547,6.702085265877905,3.81955923369334,-9.132426309466496,12.325160363143198,3.777,None
24,-0.5212195622942026,-3.0615484776517405,-9.164639624470993,-2.5398142202881893,7.321472848582552,-7.650964675506103,-8.092951644981035,9.728571972201479,6.365273918729734,-0.6796272226609616,-19.43448964666716,12.900251444207626,-6.097725395665261,6.700171299785268,3.834444789124966,3.901,None
25,-3.0,5.0,2.0,-4.0,10.0,-8.0,6.0,1.0,4.0,9.0,-12.0,6.0,1.0,4.0,-3.0,7.851,Enhanced Central Exploration
26,6.0,12.0,6.0,1.0,14.0,-4.0,11.0,-8.0,1.0,6.0,-8.0,6.0,11.0,1.0,-4.0,6.234,Refined Mixed Positive and Central Values
27,-3.0,-3.0,1.0,-3.0,4.0,-3.0,1.0,4.0,-3.0,1.0,-3.0,4.0,1.0,-3.0,4.0,13.02,Exploration of Slightly Negative Values
28,16.0,12.0,19.0,16.0,12.0,6.0,19.0,16.0,12.0,6.0,16.0,12.0,19.0,16.0,12.0,3.045,Exploration of Positive Extremes with Variations
29,0.0,5.0,10.0,0.0,15.0,-2.0,5.0,0.0,10.0,5.0,-5.0,5.0,10.0,0.0,5.0,7.153,New Central and Positive Mixed Exploration
30,8.614960952802186,2.764957011249365,2.030471914020609,0.23775332741141142,-5.155663451242162,16.379132526840998,0.4201685803465445,14.648609042005432,1.2483057010882348,2.744842386398247,-7.0254170102277484,-4.246295470615248,1.2279027891496312,-0.8086468594120504,0.3362887584962202,5.441,None
31,-0.19019075950383524,6.955966207641566,5.594082200928703,3.111731116331086,0.24751192813869238,-1.4945687676889001,-1.9837496180689769,5.341979198273862,-0.44690375153674466,9.086634540221617,-8.49748797980093,-8.263261075161001,5.09458582114204,-8.651855053594645,12.117240813094135,5.939,None
32,7.966139733835206,4.9519602122601185,-2.954341557116532,9.971079198510658,-8.348601200384277,9.799211986279772,-4.289938663330041,-5.941777586465587,-1.416436500255255,3.17495251646438,-6.26011229904142,-1.5995344290636595,-1.1610192753558408,-10.096700288282246,3.672169095122534,6.251,None
33,-11.28786633832419,10.644403050974027,-0.8895762121969426,-0.6158905602947655,8.60245331056403,-5.007317664560034,0.4957787433851699,1.5267758622216938,8.615312146462713,8.26037746049878,10.267156448330688,0.16533390262335956,-8.847097026582542,6.6082733291232785,6.822985425953291,4.875,None
34,1.9786421407712957,-10.875191857191275,9.574390269738352,-1.5422683025664767,2.5398317217923463,6.2914596418248365,13.149670745969203,-1.3635131583371596,-8.20479566094982,-12.694433799727328,-4.74709011458684,11.643463648889195,5.464891007527818,11.69807862867583,14.595410495875015,3.314,None
35,-5.647987174601489,-4.333764311622403,4.360385295862486,2.423457457428256,6.5423433411964,7.259457034916743,-9.13676618512601,4.611575250544149,-6.7894456415245905,-18.75790357014059,2.311464817855118,4.974649341321943,-1.4889814133123522,-4.6511783033450556,2.6697571844133137,4.88,None
36,-2.0,5.0,3.0,-3.0,10.0,-7.0,5.0,1.0,4.0,8.0,-10.0,5.0,2.0,5.0,-4.0,8.459,Focused Central Exploration
37,7.0,11.0,7.0,2.0,14.0,-3.0,12.0,-6.0,2.0,7.0,-7.0,6.0,12.0,2.0,-3.0,6.183,Refined Mixed Positive Values
38,-2.0,-2.0,1.0,-2.0,5.0,-2.0,1.0,4.0,-2.0,1.0,-2.0,4.0,1.0,-2.0,5.0,13.469,Exploration of Slightly Negative Values
39,17.0,13.0,20.0,17.0,13.0,7.0,20.0,17.0,13.0,7.0,17.0,13.0,20.0,17.0,13.0,2.853,Exploration of Positive Extremes with Variations
40,1.0,6.0,11.0,1.0,16.0,-1.0,6.0,1.0,11.0,6.0,-4.0,6.0,11.0,1.0,6.0,6.504,New Central and Positive Mixed Exploration
41,-0.17304755399915187,-4.091423403199161,0.49046247476450333,-2.4309129611921194,2.807662409766902,-1.6237518200792347,1.1726492673135467,3.1291624163229934,-1.8712503036106105,1.0814424271867682,0.33497316801081106,2.9842938911339987,-1.3733394115610087,-1.7350633114016365,4.320386327337267,12.833,None
42,-3.1622887953838346,-2.7119737469680927,0.7652170165668659,-1.4407051733281462,2.4880771481061554,-0.6826915972031227,0.5420807910152654,4.939651167026062,-1.8121619259066986,-0.014549161698507408,-1.5480611363586636,2.9747762630549532,0.8360776606124157,-1.0954579646388325,5.895072274050961,12.191,None
43,0.8953983982098341,-2.908656658310256,1.8306906045947362,-2.732152187699579,5.741855963559838,-2.5223201192314377,0.5962580421018198,4.105494591776945,-2.190306298404731,2.1589090872625425,-1.2161268557567184,3.9957884497915654,0.4486334170211226,-3.0940112519372955,4.449367638965567,11.391,None
44,-2.9572578292492246,-2.491659972236436,-0.992666477222476,-2.1980597086609848,4.698869862155704,-2.629139936583662,2.408086150677994,2.0399510676340675,-1.6292018743368533,0.7850531009688264,-1.1753086809019238,3.9096265434637374,-0.8146382483528757,-1.0498445008849702,4.396144449746211,12.264,None
45,-2.21481682786926,1.3175659401583317,5.557268774762477,0.15081184705485384,6.518656986683183,5.019584545212481,8.102572931092446,5.527755778055834,-0.2774168642168888,1.4167829088330421,-4.630665215548259,-7.225901801105707,-19.33563442577097,0.03208941745815608,-7.436331772260221,5.129,None
46,-1.0,5.0,4.0,-2.0,10.0,-6.0,5.0,2.0,4.0,7.0,-9.0,5.0,3.0,5.0,-3.0,8.843,Focused Central Exploration
47,8.0,12.0,8.0,3.0,15.0,-2.0,11.0,-5.0,2.0,8.0,-6.0,7.0,11.0,3.0,-2.0,6.041,Refined Mixed Positive Values
48,-1.0,-1.0,2.0,-1.0,5.0,-1.0,2.0,3.0,-1.0,2.0,-1.0,3.0,2.0,-1.0,5.0,14.166,Exploration of Slightly Negative Values
49,18.0,14.0,20.0,18.0,14.0,8.0,20.0,18.0,14.0,8.0,18.0,14.0,20.0,18.0,14.0,2.732,Exploration of Positive Extremes with Variations
50,2.0,6.0,12.0,2.0,16.0,-1.0,6.0,2.0,12.0,6.0,-3.0,6.0,12.0,2.0,6.0,6.216,New Central and Positive Mixed Exploration
51,6.3999919775349525,-11.390505390613871,-8.711779593963492,-5.746609598422648,3.250668489061674,-1.0827743543494144,9.416066206248694,1.1382667093374366,-4.207453982109779,9.02748401941166,10.75542399040495,6.78259526905569,16.69213927228423,10.94762086351463,-4.507715403173169,3.939,None
52,-1.6407825181791975,-0.7163698314189744,3.6453284156767713,-1.1713285271808298,3.1673568235417666,-0.6214558418568411,2.1918014533847927,1.2234471014032042,-1.8888605928980942,1.2936091739177868,-0.7365538321900295,3.1413387413228424,1.9788824953791717,-1.2259476019441735,3.69411383009138,13.319,None
53,-1.3108623222892462,-13.798419881816649,6.108814837528712,2.252199432436008,-1.3302163911449902,3.5465075910383774,11.776480698187804,8.257786733980971,6.397346785108141,-0.49636431486004895,18.64642742749313,2.3270803865699747,-5.351119004463079,-7.020382101635203,-8.60412255719622,3.899,None
54,-3.437263393123132,-2.41282907959382,-0.15134200224730776,-14.162133783141435,14.225357483194173,8.786557530003194,1.032625393268571,5.491895503727456,7.333505128230023,9.90763931076637,-2.21016786724584,-0.21250907484178327,0.8043823274192263,-5.0663571963880045,1.8723728493493077,5.429,None
55,0.0,5.0,10.0,0.0,15.0,-1.0,5.0,0.0,10.0,5.0,-5.0,5.0,10.0,0.0,5.0,7.169,Focused Central Exploration
56,9.0,13.0,9.0,4.0,16.0,-3.0,12.0,-4.0,3.0,9.0,-5.0,8.0,12.0,4.0,-1.0,5.52,Refined Mixed Positive Values
57,-2.0,-2.0,3.0,-2.0,6.0,-2.0,3.0,4.0,-2.0,3.0,-2.0,4.0,3.0,-2.0,6.0,12.187,Exploration of Slightly Negative Values
58,19.0,15.0,20.0,19.0,15.0,9.0,20.0,19.0,15.0,9.0,19.0,15.0,20.0,19.0,15.0,2.624,Exploration of Positive Extremes with Variations
59,3.0,7.0,13.0,3.0,17.0,0.0,7.0,3.0,13.0,7.0,-2.0,7.0,13.0,3.0,7.0,5.607,New Central and Positive Mixed Exploration
60,-4.358638930684595,8.855713185638649,-6.494104285073316,-6.999828449623937,-3.9170186462349825,9.757092550499756,7.570629561679681,2.8981789486538716,2.9718127687738303,-3.310249826970953,3.4608665623557826,10.766409911423168,11.758057899356977,-9.795520306600615,12.219187082397099,4.564,None
61,7.095101753470914,9.071235432799924,9.559303916881703,-7.894371073610458,-2.9680484818463384,-4.675536373647649,16.993963474893675,-4.9798301073313915,13.771059605958996,16.14937094670737,-15.778656006818267,8.074137643643851,3.8865144712927204,2.150702254614842,-7.453743152099424,3.508,None
62,11.81745178193809,-1.999277963434654,4.391962033951096,1.4268248853996894,16.62829461404239,4.680536088573234,0.5628283880299776,0.3398386822862953,-7.865810776309242,10.108844477301972,-7.892063411239711,-1.9251546334813412,-0.23651331136414555,15.04798527592699,0.9199238658283697,4.556,None
63,-0.6267366126907683,-0.26005994805287,0.6964995355606369,0.000401735971487969,4.252588394610063,-1.3274896430757495,1.401532986562136,2.8340396084329416,-0.18182878214612347,1.9647162189548222,-1.6976237086063073,1.377260051095306,2.7758082620861533,-0.6480285709522634,3.2749386256151305,13.637,None
64,6.9773958244609915,17.754998707598197,-28.98027440734908,13.658071988467249,11.537457588968984,14.716373755825813,-29.400256636712815,-25.720369026007155,15.524468770005313,5.675547391354961,11.662997837199768,7.896557263035504,-8.170868496402214,-25.151958158736623,-25.04492690217523,0.744,None
65,1.96880647001219,4.747095033095107,1.503873388037789,10.112732024537422,-0.9553567049079454,-12.71870608461883,1.5834604904861749,-7.081528887880179,-5.808421164346342,4.193129284528631,18.079632093174155,-0.03700871769309444,-6.555012127762939,-8.741071047338068,0.7603681620429619,4.918,None
66,16.485394055699793,19.879324497361964,13.909619810158432,-15.694032594627478,-22.23166981304064,14.104448452823725,-22.51412586338588,-23.434439849078043,-27.550208183585198,13.310450624320481,-26.164771571781017,-0.03260294456357826,19.30010979650011,-25.077723488736325,-21.024958646905695,0.669,None
67,1.0,5.0,10.0,1.0,15.0,-2.0,5.0,1.0,10.0,5.0,-4.0,5.0,10.0,1.0,5.0,7.179,Focused Central Exploration
68,10.0,12.0,8.0,5.0,16.0,-2.0,11.0,-3.0,4.0,10.0,-6.0,7.0,11.0,5.0,-2.0,5.627,Refined Mixed Positive Values
69,-2.0,-2.0,3.0,-2.0,5.0,-2.0,3.0,4.0,-2.0,3.0,-2.0,4.0,3.0,-2.0,6.0,12.417,Exploration of Slightly Negative Values
70,18.0,14.0,19.0,18.0,14.0,10.0,19.0,18.0,14.0,10.0,18.0,14.0,19.0,18.0,14.0,2.746,Exploration of Positive Extremes with Variations
71,4.0,8.0,12.0,4.0,16.0,1.0,8.0,4.0,12.0,8.0,-1.0,8.0,12.0,4.0,8.0,5.627,New Central and Positive Mixed Exploration
72,2.758341122850233,15.050976842901377,-21.73058657430635,-17.64115917526385,-29.168291697649263,-29.03909565678708,19.320541775559953,16.882507192489804,-29.676077260842096,18.814176424602465,-17.44345422073469,-24.626695847001468,15.251211092220494,17.65146728525047,-27.280517290238304,0.48,None
73,-29.938349577381818,-26.05009591743438,-5.236348177872298,0.5436145669243828,-20.360350912808336,18.849097838447655,-20.377430074372427,-28.961458175763134,-26.672281443894818,16.398665125523436,16.99224470052227,-28.360126187953227,8.495037085826304,-9.53426617598625,-28.27685159555496,0.406,None
74,12.113419578423397,7.573397574540465,17.378852818156886,-23.782938829742072,14.31492696738173,-15.088601823520516,-27.311365139125968,-29.53788911694304,-10.688315621292183,-16.282134395304418,-21.371110794790205,-27.73487668681306,-29.51443496988972,16.229590848187065,-24.465887916048903,0.27,None
75,19.80250552567673,-0.07039916192806572,14.717273048230197,-25.07579918842484,11.343486958925624,9.166179557652981,16.04403590037407,-12.05909499794361,-26.330849897576577,-26.429559706316766,19.509926171073296,-14.774025684136756,-24.42124750536827,-28.820778949317873,-27.552035948823224,0.598,None
76,-27.401358105370594,1.4458417599091007,-27.61598183007529,18.372308677770448,13.582619768371359,18.26702352578718,-20.511336249694587,19.49455927196246,-27.889465848549378,-17.595296445244852,15.021154231419537,-27.987241231546474,-24.32902217271281,-6.715307438764231,-22.719129872077396,0.257,None
77,-28.9133734093131,11.033208151111772,-29.610087314453928,-0.6465972676331226,14.597896074356647,15.47171027429112,-27.94642235390183,-27.05409575541259,13.429463952852757,5.111887581846645,-27.169954690599496,-26.143568010499752,10.16843831653594,17.579490196784555,-6.8033582092595,0.709,None
78,17.553594356896994,19.698297077396717,14.240599573031716,-23.027086694096695,-23.207380790463407,16.062830099466304,-24.46902456313677,11.263615763881404,-29.500960322900273,17.810573800073442,-12.18089366069809,19.24721757812155,-29.892622647890057,19.589684002970642,-29.670830819553874,0.455,None
79,1.9794328830004417,1.1303214479056685,10.022025802730916,-4.821904847597025,2.324677726937118,-0.8240539415423989,-9.86811295817871,-17.475033530727593,9.635339575825121,6.101253656051014,4.117772151771511,12.371284326281057,-4.104245909141277,6.367140790827953,10.281065760998274,4.345,None
80,2.0,5.0,10.0,2.0,15.0,-1.0,5.0,2.0,10.0,5.0,-3.0,5.0,10.0,2.0,5.0,7.169,Focused Central Exploration
81,11.0,13.0,9.0,6.0,16.0,-1.0,12.0,-2.0,5.0,11.0,-4.0,8.0,12.0,6.0,-1.0,5.242,Refined Mixed Positive Values
82,-2.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,4.0,-2.0,3.0,-2.0,4.0,3.0,-2.0,6.0,12.483,Exploration of Slightly Negative Values
83,19.0,15.0,20.0,18.0,14.0,10.0,20.0,19.0,15.0,10.0,19.0,15.0,20.0,18.0,14.0,2.65,Exploration of Positive Extremes with Variations
84,5.0,7.0,12.0,5.0,16.0,0.0,7.0,5.0,12.0,7.0,-2.0,7.0,12.0,5.0,7.0,5.737,New Central and Positive Mixed Exploration
85,-27.861662571671204,13.994276158739723,-12.706345929319898,19.71052696376728,-22.063514802015955,-21.30212096237866,-24.80260211999343,-29.960913649462533,10.519338854985286,-27.992329578623675,13.536992568862296,7.290356358397972,-27.115686033451404,-24.580238416498418,16.0099374458199,0.714,None
86,17.5386677198507,19.595460245975886,-29.46390429911718,16.25941170467283,9.31278807611153,13.150638149541507,-26.666881706053882,-21.701716074748646,-28.06765848808713,10.579145400082233,14.795015226870795,-25.30039944090074,15.608332447027252,4.106511161804335,18.88087984272439,0.477,None
87,17.740459133262114,-28.261582338464947,-28.863543275203963,16.327727052100684,-27.9117525760836,5.42974363484101,17.514034470492902,-15.744314256000637,-24.790432060529675,16.583646816368123,-19.60005561748536,17.237801141649364,-26.136480365896688,-23.54057736168174,-28.656866576799402,0.282,None
88,-5.601185112502684,17.094927567470258,-4.414967441660796,10.652680636912194,15.220850468983791,12.072141899118563,-11.535963018511165,-6.063606980680287,11.798028058416733,-9.947975951136808,2.0786216659470256,0.36747466698499665,15.879177777467802,1.8138614527944164,-8.233945429409907,2.977,None
89,13.274142265684361,-27.07531605645609,13.71605643898711,17.675648278919866,-29.59544491519006,-23.84641203811438,-27.93807829286647,-28.035983718898684,-26.72885195971393,13.649522354463699,6.164758038635419,12.34524769577122,17.836233975573137,-13.125643060919792,-7.506014849338094,0.667,None
90,11.470478448651015,11.289488101490655,6.362364053831136,-19.07032574563253,13.800759887852877,19.234350509638368,16.78231201210712,-26.62015710679658,-25.432470132854576,14.31913692672606,-29.43672844321173,-29.718951764771273,-19.547560987655118,-21.987146752597425,18.240975762831418,0.387,None
91,-8.024864988985883,13.367864716671185,13.18987778417501,-10.241235350008722,18.1913864386863,-5.836850396130362,10.647879102891885,4.909063924964471,12.742319676567561,9.739392658037495,-22.836514279575805,-11.624647529429623,5.04838812317724,6.969254497711347,-11.916313550060433,2.384,None
92,-2.0,-1.0,1.0,-2.0,4.0,-2.0,1.0,3.0,-2.0,1.0,-2.0,3.0,1.0,-2.0,4.0,14.584,Exploration of Slightly Negative Values
93,19.0,15.0,20.0,19.0,15.0,10.0,20.0,19.0,15.0,10.0,19.0,15.0,20.0,19.0,15.0,2.614,Exploration of Positive Extremes with Variations
94,5.83422386151539,12.851842181259116,4.127840590426132,-13.509748082629276,0.7424737402739972,1.4697976443515373,-9.980166787201775,-8.969506840422998,-10.212031268938638,-6.542570904032591,-15.648192012756958,-2.8417007355857358,-15.741278146989524,-4.019462240710158,-10.33126876449516,3.32,None
95,-3.6070682840148223,15.540849330587768,-15.01324776667527,-11.942926859223686,-4.13820044699488,-8.364527261115303,-10.15808931590777,-7.667825042170502,-8.756714075259048,-4.254281511229159,10.585079939729681,-1.9569578340371336,8.596133511837841,-12.400823767123132,-2.3043053313368986,3.198,None
96,1.6213874641303612,-7.805495512306461,-3.651328662681099,-9.678733827818622,2.894842184830587,-7.776901188667736,-3.322954987055926,-14.626216438321272,-8.30985965221182,4.090805006006001,1.9258101160646461,-10.2268449059897,3.5156652280592553,2.133297228837179,3.7515584247076035,5.356,None
97,9.782685509816552,3.4138287122399475,-1.119582700108559,10.093588811225864,-3.1497909792644343,1.4177565482808383,9.188460508407509,-9.19975437767674,2.458423519411255,14.873946072127303,-2.263159299711049,-11.491828704974111,-0.5798747970289568,1.3183657918106206,12.958250086208565,4.359,None
98,1.0,5.0,10.0,1.0,15.0,-1.0,5.0,1.0,10.0,5.0,-4.0,5.0,10.0,1.0,5.0,7.195,Focused Central Exploration
99,11.0,12.0,9.0,6.0,16.0,-1.0,12.0,-2.0,5.0,11.0,-4.0,8.0,12.0,6.0,-1.0,5.304,Refined Mixed Positive Values
100,-2.0,-1.0,1.0,-2.0,5.0,-1.0,1.0,3.0,-2.0,1.0,-2.0,3.0,1.0,-2.0,4.0,14.37,Exploration of Slightly Negative Values
101,18.0,14.0,19.0,18.0,14.0,11.0,20.0,19.0,15.0,10.0,19.0,15.0,20.0,19.0,15.0,2.655,Exploration of Positive Extremes with Variations
102,18.739289434571717,-20.513761652086444,-29.918041493920466,-27.247819356811206,-11.632108565593942,-29.69455545540626,19.735518958365063,-28.06292752147146,4.739520231025615,17.906032099090517,-13.313496285721744,-22.074772262334683,-23.129689608287492,-18.56951375687484,-29.843642698397968,0.55,None
103,-6.539565196278015,20.0,20.0,19.964473910932266,20.0,-14.527652625292236,-23.920982663586678,20.0,-23.313015263430046,14.802415252604927,20.0,-14.072194891140152,17.752709445814297,20.0,-28.031505086464897,1.309,None
104,-17.10959628685072,-27.485433902093455,-10.345963146136228,19.476105821010883,15.905903838376318,11.473640606740886,-25.47796553111766,-23.43206962027896,-23.12032372509616,-29.93859055991222,-27.90034801139038,13.377659356896189,-25.955320704358783,17.478285796390743,15.93517523017718,0.439,None
105,19.143047079367598,15.662624713651788,-23.400384717503243,10.046402042933046,-26.692609666346048,-25.78286883405007,-16.96884014988013,-28.198490829045987,7.639886571057247,16.21468231075071,9.426180214613318,-26.876306226821193,-28.535610230037214,19.666628685426275,-8.624092904107489,0.49,None
