iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
48,11.879176531331616,-20.840107332711867,19.201201458737195,-25.36728598231294,18.122996925132917,18.745352190134504,-29.606238349307812,19.540912940385653,-29.978676813260613,-21.97715634434821,-29.668870766135527,-7.09247704382733,16.06313264478181,-19.67885247838293,5.393892192433633,0.669,None
49,-7.577699405267136,-7.080308099844547,1.6663416667453248,-6.604646556844962,-19.358368743934157,1.1680092572987846,-5.431273786612579,-3.225924562991036,-7.464874997985699,-5.181038069488011,-6.089000638064526,-4.950920724799985,3.6918964012702205,0.1570009994416175,-4.056012092201257,5.128,None
50,-10.13962953393153,1.4802613679668042,7.840623547231658,-11.45364296050047,6.113381532224089,3.53343727684053,-7.207142984425591,-0.698349866976617,10.012655547187265,-1.5716217069722767,3.4254715019580715,-3.4228388849539435,-14.91328509694141,-8.545017555302287,-10.766867195122682,4.176,None
51,-12.0,-4.0,-6.0,-5.0,-8.0,-5.0,-10.0,-3.0,-5.0,-9.0,-5.0,-6.0,-11.0,-5.0,-4.0,6.817,Balanced Negative Configuration
52,-7.0,-5.0,-3.0,-1.0,-5.0,-2.0,-7.0,-4.0,-2.0,-5.0,-3.0,-1.0,-5.0,-3.0,-5.0,10.426,Exploration of Slightly Negative Values
53,-4.0,0.0,-6.0,0.0,-5.0,0.0,-4.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,11.706,Exploration of Mixed Negative and Zero Values
54,-5.0,-2.0,-6.0,-5.0,-4.0,-3.0,-6.0,-5.0,-5.0,-2.0,-5.0,-6.0,-5.0,-3.0,-5.0,9.829,Exploration of Central Values with Variability
55,15.507926590425498,-28.426639112817714,19.704254029874875,-28.52670210260568,-27.488579712956664,14.432151058997718,15.035574937307594,-28.330594922839655,-19.28351879505706,-18.592884931693472,16.88123730183645,-11.211602408931682,18.89662147085447,-1.052597648332899,16.557825104948705,0.367,None
56,9.730809204163123,19.96544898426633,-28.64981627786878,-28.23444851913598,-18.107862630557893,18.734248043625215,18.103132123975094,3.536733984131665,-15.180254067017819,4.409515543671617,-17.90604354066857,-29.384260963623426,-21.08496186684854,-19.755199837423238,-28.2816550348686,0.656,None
57,7.455737476636145,-1.0969763889517097,-12.975105192765682,-7.628808796260845,4.673992322407074,13.450579591819135,2.2460933542141106,9.252450372988598,-2.3468954606829655,16.536951285438256,-9.372996519336038,-12.046254250720672,-2.329566283663521,0.08048020423644786,-3.155817263864531,3.723,None
58,-10.190066346668594,6.2180848293228905,-10.339703280563356,0.35627215979114624,-1.0177178081838,-2.6173635199914003,3.7149261823451383,-4.665581604407716,-4.588143567389846,10.087740988334644,5.34727600505407,-4.2524956762423365,6.402885731143307,-12.85779870626233,-17.85269784060189,4.095,None
59,15.883686713307618,17.913780625145378,14.599673636767442,-20.703165790932076,-10.463326894895243,-27.962233083766908,-3.7121697979113186,-22.18399036051507,-29.07851296277214,14.209410745377639,-28.96140377370713,-11.585553845524935,-2.6232521550489345,-29.517458623612892,17.492108749379874,0.565,None
60,18.89753627598877,17.70285691201967,8.65704394917104,-26.92054882504637,11.504545968950836,-25.391997657380422,14.985269823995907,11.633774625568527,18.228325436606347,-26.760753225656842,-24.324983788862827,-14.977681964525742,13.021484180426775,-28.609889609508492,19.748743209340418,0.635,None
61,-4.155261349045813,-1.4274878206261066,-6.189255429312055,-0.2758079369292996,-4.647988941080787,0.6273043733438753,-4.294437871902673,-1.0114425384966548,-4.785603273706123,1.7467866139449109,-4.950879506729983,-0.8729567845117961,-4.925795203391089,-1.3370418172765086,-6.679564309686681,9.584,None
62,-7.9752277147728545,-3.5812540589949706,-3.3914619346807076,-0.7029889442197507,-2.199445882443309,-3.9107731897956843,-5.29860018108946,-6.253165354043538,-2.7534476505078316,-8.020504583043472,1.313350387077806,-3.1835681903342317,-2.9088603934162767,-1.7426359338891588,-4.617797853499871,8.566,None
63,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,10.932,Refined Central Negative Exploration
64,-9.0,-5.0,-6.0,-5.0,-11.0,-5.0,-9.0,-5.0,-6.0,-10.0,-5.0,-5.0,-10.0,-5.0,-5.0,6.785,Balanced Negative Configuration
65,-6.0,-4.0,-2.0,0.0,-4.0,-2.0,-6.0,-4.0,-2.0,-4.0,-2.0,0.0,-4.0,-2.0,-4.0,11.798,Exploration of Slightly Negative Values
66,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,11.459,Exploration of Mixed Negative and Zero Values
67,-5.0,-3.0,-6.0,-5.0,-4.0,-3.0,-6.0,-5.0,-5.0,-3.0,-5.0,-6.0,-5.0,-3.0,-5.0,9.718,Exploration of Central Values with Variability
68,-23.502719175484188,-27.54623541815386,19.979163645715616,-26.518524471962724,18.40266500558961,-1.6439876898719241,0.9624990110769645,19.10488315695501,12.782458762701111,9.745922817251518,-28.05369012791966,-24.262045761731866,13.18952742428263,19.377288618670754,-28.19529432609914,0.543,None
69,-8.554092927698711,-29.162374468658438,13.117190380819167,17.960030720416327,1.9797748313024996,-5.92014670674984,-4.165874151097988,-1.5981309886622768,16.422724037846884,-16.875989886302122,4.356609801436811,-0.9899427627698749,0.3917838302685759,-8.841452809358252,1.0208335576645524,2.36,None
70,4.708836313340591,12.865390919327254,-7.453869509172453,-1.8505053530745172,-4.371356740268091,-5.593713476607444,14.859609901364195,6.569243679857081,-14.420928130851792,-19.37472687652701,-0.6609488440758611,2.1933964519009663,4.938300318996561,0.42104369842167344,-4.705373370621125,3.358,None
71,18.993728376682036,17.65494680334718,-3.2042000857947137,-25.955576715283936,15.74773831074802,-29.94787684326523,-29.407113816849623,-12.384641666709925,-27.257785186984457,-22.963656486422764,0.46456989372479285,17.43445684410584,-28.936971380535514,11.10252289574445,-19.328767430103937,0.637,None
72,-5.159074368466379,-5.796002064992895,-1.8927213624777781,0.9917354509442887,-2.5589179078795965,-3.8640421653003068,-3.817901573774645,-3.1228069458199825,-2.0445562071397174,-3.414313748077823,-1.6982659526112682,-0.2276315939985694,-2.3570217190888907,-2.452594231570712,-3.3123708497591204,10.91,None
73,14.14351124762915,-28.11082539610842,0.08061963210734291,12.017121605806658,-22.74371345316077,18.445286728940168,16.31844003508982,-25.760034102016984,-26.839880420992923,-24.826422160489763,-25.98927942271659,-12.023065032336152,9.87217243031079,-25.330014629580795,-28.012681777526534,1.032,None
74,19.387836039440785,4.046174272800201,-23.375645476596745,-27.476121404133554,-27.512820752074536,-27.23481661991603,-29.370973383489346,-26.565361384313768,14.613499793336516,19.615853116055767,6.289195122476023,-16.02575782096161,19.80520552259643,-26.48101933897269,-24.252694648944452,0.163,None
75,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,9.392,Refined Central Negative Exploration
76,-8.0,-5.0,-7.0,-5.0,-10.0,-5.0,-8.0,-5.0,-7.0,-9.0,-5.0,-5.0,-9.0,-5.0,-5.0,7.107,Balanced Negative Configuration
77,-5.0,-3.0,-1.0,0.0,-3.0,-1.0,-5.0,-3.0,-1.0,-3.0,-1.0,0.0,-3.0,-1.0,-3.0,13.611,Exploration of Slightly Negative Values
78,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,13.096,Exploration of Mixed Negative and Zero Values
79,-5.0,-2.0,-5.0,-4.0,-3.0,-2.0,-5.0,-4.0,-5.0,-2.0,-5.0,-4.0,-5.0,-2.0,-5.0,10.814,Exploration of Central Values with Variability
80,-17.33724816925158,0.19033637981441842,15.381134291989262,18.37432071493651,-3.595825699147788,6.680986071465391,-11.151370405100803,-4.320266791122879,-4.226382642571899,-4.686644251777306,4.276559267136662,7.776749333295527,1.8414906550518282,9.483509871067405,-1.9542150970310708,3.206,None
81,7.071155831549277,3.809744756860887,-5.860563986084085,-2.752093798011373,-3.9076944687291224,12.25500819232041,5.794195148595435,14.08251000131365,-0.13609626514451634,2.113499696697872,15.904086260132559,6.672542600005734,-3.810166271298616,7.9939775539346485,-3.0765046894230608,5.192,None
82,5.764944766651226,2.7349410956647517,11.877207977501818,-10.646952287449423,-0.7360319656689605,-0.595761892456359,-2.483075778444082,-3.2548750715293338,4.126727066426312,5.684212637168713,4.370683600620069,12.236618928685559,13.895960730361338,-2.840701444840871,15.02380035211904,4.285,None
83,-5.034702426800866,10.174120910519818,-9.065074201952246,0.6809664098218526,11.426073960823736,5.859959111162155,4.36940115436505,-8.479630169507285,-9.002783915823539,-2.444561223263033,2.172219624941448,-5.818793346591534,-4.7695203415813765,19.226878431702197,-2.1692895057298713,4.286,None
84,17.495232634893043,-1.9910657397461584,-1.3813548442195192,17.959085639481586,-28.34782663321306,8.374202599233591,-21.930085043662494,-28.868493900485326,5.657465883627431,-6.110660621058713,16.527786427618963,-29.473392394062856,-26.379303398017015,-27.77552948246946,14.94070720604087,0.574,None
85,0.905626867560855,0.9197563000434563,-3.6318272203127613,4.804498387885467,-4.078787421216379,5.033277462309613,1.329602831301635,10.334731183385522,2.300669637479814,-8.412556472086774,4.0889075418361145,-10.445740859312803,6.64755599202423,15.145872308485174,-14.246718444900981,4.669,None
86,-8.0,-5.0,-6.0,-5.0,-10.0,-5.0,-8.0,-5.0,-6.0,-10.0,-5.0,-5.0,-10.0,-5.0,-5.0,7.047,Balanced Negative Configuration
87,-7.0,-3.0,-1.0,1.0,-5.0,-3.0,-7.0,-1.0,-3.0,-5.0,-1.0,1.0,-5.0,-3.0,-5.0,10.947,Exploration of Slightly Negative Values
88,-6.0,0.0,-4.0,0.0,-6.0,0.0,-4.0,0.0,-6.0,0.0,-4.0,0.0,-6.0,0.0,-4.0,11.442,Exploration of Mixed Negative and Zero Values
89,9.491072010579394,-29.2120149911334,13.644787528730369,19.55978589871041,-21.752043358548143,17.621976684073417,-29.83621371147468,18.74614308124164,-27.631280282041956,15.866265976632818,-6.799662602902075,-22.218936147014258,-22.23143555695087,12.382887293139177,14.067058420471994,0.491,None
90,-28.373850188331396,-27.7923556577672,-16.8773104536506,-5.78280614433962,-13.603753312574753,-29.941501988397647,-27.250198289603095,-21.498181269392465,18.25970175617357,16.968385964493116,14.889161507642832,18.86997646412088,-25.984088842504363,12.55954431949828,16.621854995297227,0.632,None
91,6.220806250282436,11.640125225806159,4.657422318298259,2.5924341752331372,-4.872003775815148,2.6675797508720294,-3.405702527482653,8.802973908474065,-7.09007163399605,0.33495913349470285,-5.693381660026731,0.21833576320727843,2.307717167466798,-9.944969829136987,10.924631536428265,5.673,None
92,13.34540330659675,-26.72665561160531,-4.622306737707731,-29.944477375482478,-24.83504663333187,7.177886820016624,-19.798453224135756,16.516422052356504,12.41429451332457,-28.252787221854526,14.322402330205271,-6.848078878796194,-27.467691750722462,-29.891916788853152,6.754658436162742,0.515,None
93,-27.785177049044886,10.011246587624179,18.299304317721443,-27.864131585358606,-28.878398369318383,-12.311517855363835,-23.590232223125053,-15.040107312873008,-21.41385066368293,19.8086272589049,18.791389434088558,-19.850064755076865,-20.321793004466805,13.290342231325702,-29.665847870557705,0.591,None
94,14.731799357990148,-22.160249878601025,8.340028758257745,19.252599830306224,18.56017764549688,-15.43639198907349,18.965292968147438,19.2132595301655,-20.385399127772295,-11.669023494125248,-24.20284749991449,9.151515248437306,-24.900238782439033,-29.71910136660624,-26.41960975309756,0.519,None
95,18.02238756741515,19.62440068914973,-24.10135885313838,-15.10484883932088,-20.871066246295683,-29.806038712577315,-29.31642078691908,17.90157710576436,-13.364490765839221,1.2197147723848332,19.265281341414074,-23.487476424827285,-24.078968008286395,-18.402736173162836,15.067577680987839,0.762,None
96,16.58659915079525,-19.212262691199946,-24.78593766310795,-29.981351678435495,-17.721122143624353,-27.33820582447604,14.931019020572606,-20.43630219764337,12.389060699870733,7.913324404035997,-28.041358976897623,-24.587437201735185,0.34356741340909025,19.513449901057278,-26.564351446234255,0.386,None
97,-5.657754290963975,0.8248522102054388,11.230127667880197,9.183820416279929,-1.7667533154338955,4.899829450613396,-7.3535980049454075,-13.039067787970172,9.479033632737234,-5.1643963735943,3.5078684873808683,-7.834010265195818,-14.92008841701254,-6.248035838656055,-3.000663296456569,4.473,None
98,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,9.392,Refined Central Negative Exploration
99,-9.0,-6.0,-5.0,-5.0,-8.0,-5.0,-9.0,-5.0,-6.0,-10.0,-5.0,-5.0,-9.0,-5.0,-5.0,7.153,Balanced Negative Configuration
100,-5.0,-3.0,-1.0,1.0,-3.0,-1.0,-5.0,-3.0,-1.0,-3.0,-1.0,1.0,-3.0,-1.0,-3.0,13.553,Exploration of Slightly Negative Values
101,-5.0,0.0,-4.0,0.0,-5.0,0.0,-4.0,0.0,-5.0,0.0,-4.0,0.0,-5.0,0.0,-4.0,12.269,Exploration of Mixed Negative and Zero Values
102,17.473694360848704,-29.248550530309714,-19.370333196874146,10.403511104776499,16.701167405837026,-28.367782743570377,-1.5700874569705157,-8.68181632965776,-26.715317938156907,-25.840504762595415,16.99714527313418,10.982607157647251,-29.643245228100337,14.483353379046427,19.48838472040272,0.298,None
103,8.282952684867766,-5.510594689505801,5.878092063889369,9.983368317975291,6.7765759471607865,2.981525688260504,-0.037167708213864614,3.7620344197331406,13.67679472196484,-6.608102156190416,-14.182750356466784,7.861197724215941,-3.7412742875832983,5.27359595402136,-7.803796311247353,4.677,None
104,-29.378512163830408,-22.957711284362087,-27.412594556719682,-7.242660750841495,-27.753992535829088,-24.174200648204337,18.663581577340246,-8.054187293885295,-25.69521963626815,16.746920147745065,-29.099491481930137,-24.149783586653246,17.015939463384,-22.852056506904333,9.239436093542238,0.7,None
105,18.816983023608188,-23.15241445759441,-23.10172780235966,-2.1131871327066314,-24.4825230712736,-4.850359641629936,-26.32548580558664,16.516423095304873,-25.26610167172046,-25.177036139327747,19.99626089134909,-28.005165584356234,18.522954348994496,-10.81406514038461,-24.64400241003667,0.663,None
