iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
85,5,8,16,11,4,9,1,5,10,7,6,4,5,11,5,5.98
86,10,9,16,12,6,3,10,3,6,11,8,14,9,12,6,4.816
87,14,10,18,12,4,9,1,5,6,15,10,8,8,12,6,4.554
88,6,10,15,12,3,3,10,5,8,9,11,6,8,13,5,5.269
89,5,9,16,11,4,9,1,6,10,7,6,4,5,11,5,5.888
90,10,10,15,12,6,4,10,3,6,11,8,13,9,12,6,4.88
91,14,10,18,12,4,9,0,5,5,15,10,8,8,12,6,4.574
92,7,11,15,12,3,3,10,5,8,10,12,6,8,13,5,5.089
93,6,9,17,12,3,8,2,5,11,10,7,6,7,12,5,5.349
94,5,9,16,11,4,9,1,6,10,7,6,4,5,11,8,5.765
95,10,10,16,12,6,4,10,3,6,10,8,14,9,12,7,4.781
96,14,10,18,12,5,9,1,5,5,15,10,8,8,12,9,4.482
97,6,10,15,12,3,3,10,5,8,9,11,6,6,14,5,5.271
98,6,9,17,12,3,8,2,5,11,10,7,6,8,12,6,5.284
99,6,8,15,10,4,8,2,5,9,7,5,4,5,11,5,6.283
100,11,10,15,12,7,4,10,3,7,11,8,13,9,12,7,4.762
101,13,11,19,12,5,8,1,5,6,15,11,8,8,12,9,4.408
102,7,11,15,12,4,3,10,5,8,9,11,6,6,14,5,5.172
103,8,10,17,12,3,8,2,5,11,10,7,6,8,12,6,5.17
104,5,10,15,11,4,8,2,5,10,8,6,4,6,11,5,5.924
105,11,11,15,13,6,4,10,3,6,12,8,15,9,12,7,4.581
