iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
25,1.25,0.75,1.0,0.5,-0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,17.592
26,0.75,0.5,1.0,1.0,0.0,1.0,1.0,1.0,-0.5,0.0,1.0,1.0,1.0,1.0,0.5,17.876
27,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,18.071
28,1.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.306
29,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,18.096
30,0.75,1.25,1.0,1.0,-0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,17.512
31,1.0,1.0,1.0,0.75,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.019
32,1.25,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.5,0.0,18.112
33,0.75,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,17.951
34,0.5,0.5,0.75,0.75,-0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,17.97
35,1.0,1.0,1.0,0.8,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.049
36,0.5,0.5,1.0,0.75,-0.25,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,17.662
37,1.25,1.25,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,17.562
38,0.75,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,17.743
39,1.0,1.0,1.0,0.85,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,18.269
40,0.75,0.75,1.0,0.75,-0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.774
41,1.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,17.805
42,0.5,0.5,1.25,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,17.69
43,0.85,0.75,1.0,0.75,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.939
44,0.5,0.5,0.9,0.75,-0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.672
45,1.1,1.0,1.1,0.75,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,17.647
46,0.6,0.7,1.0,0.8,-0.2,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,17.461
47,1.0,1.0,1.0,0.9,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.094
48,0.75,0.75,1.0,0.75,-0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.646
49,1.1,1.0,1.0,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.023
50,1.0,1.0,1.0,0.95,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.102
51,1.25,1.0,1.0,0.9,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.89
52,0.5,0.5,1.0,0.75,-0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.546
53,1.1,1.0,1.0,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,17.741
54,1.1,1.0,1.0,0.95,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.049
55,1.3,1.0,1.1,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.769
56,0.75,0.5,0.95,0.75,-0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.723
57,1.1,1.0,1.0,0.925,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.047
58,1.2,1.0,1.0,0.9,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.946
59,1.1,1.1,1.0,0.9,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.989
60,0.95,0.8,1.0,0.75,-0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.858
61,1.05,1.0,1.0,0.9,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.075
62,0.85,0.75,0.95,0.75,-0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.824
63,1.25,1.0,1.1,0.9,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.84
64,1.15,1.05,1.05,0.95,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.966
65,1.05,1.0,1.0,0.925,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.08
66,1.2,0.95,1.05,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,17.772
67,1.4,1.0,1.2,0.8,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.568
68,0.95,0.7,1.0,0.75,-0.2,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.845
69,1.05,1.0,1.0,0.95,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.082
70,1.2,0.85,1.1,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.86
71,0.75,0.8,1.0,0.8,-0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.82
72,1.1,1.0,1.0,0.9,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.041
73,1.4,0.9,1.1,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.676
74,1.0,0.8,0.95,0.75,-0.2,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.897
75,1.1,1.0,1.0,0.95,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.6,18.061
76,1.2,0.95,1.0,0.85,0.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.5,17.945
77,1.4,1.0,1.15,0.85,0.1,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.612
78,1.1,1.0,1.0,0.93,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.55,18.047
79,1.2,1.0,1.05,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.909
80,1.4,1.1,1.1,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.627
81,0.9,0.75,0.95,0.75,-0.2,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.875
82,1.0,1.0,1.0,0.92,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.55,18.099
83,1.1,1.0,1.05,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,18.003
84,1.2,1.1,1.1,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.827
85,0.9,0.8,0.95,0.75,-0.3,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.822
86,1.05,1.0,1.0,0.92,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.55,18.079
87,1.15,1.0,1.0,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.979
88,1.3,1.0,1.2,0.85,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.68
89,0.95,0.7,0.95,0.75,-0.2,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.853
90,1.05,1.0,1.0,0.925,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.55,18.08
91,1.15,1.1,1.05,0.88,0.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.5,17.932
92,1.3,1.1,1.15,0.9,0.1,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.5,17.681
93,0.95,0.75,0.95,0.75,-0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.84
94,1.05,1.0,1.0,0.92,0.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,0.5,18.079
95,1.35,1.0,1.2,0.9,0.1,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,0.5,17.623
96,1.0,0.75,0.9,0.7,-0.15,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,0.5,17.874
97,1.1,1.0,1.1,0.9,0.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.5,18.001
98,1.1,1.0,1.0,0.93,0.0,1.0,1.0,1.0,0.56,1.0,1.0,1.0,1.0,0.0,0.6,18.061
99,1.1,1.1,1.05,0.88,0.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,0.5,17.963
100,1.25,1.0,1.15,0.84,0.05,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.5,17.781
101,0.85,0.75,0.9,0.7,-0.15,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.867
102,1.1,1.0,1.0,0.92,0.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,0.55,18.046
103,1.2,1.0,1.1,0.85,0.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,0.5,17.877
104,1.0,0.7,0.9,0.8,-0.1,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,17.929
105,1.35,1.05,1.15,0.85,0.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,0.5,17.66
